element_type,osmid,amenity,maxheight,parking,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,fee,layer,name,created_by,entrance,access,capacity,check_date:opening_hours,opening_hours:signed,wheelchair,bicycle,description,motorcar:liquid_gas,motorcycle,opening_hours,operator,operator:type,payment:cash,payment:maestro,payment:mastercard,payment:visa,surface,trailer,was:name,website,barrier,motor_vehicle,maxspeed,motorcar,source,maxweight,ref:IFOPT,location,park_ride,toilets:wheelchair,capacity:women,maxstay,wheelchair:description,capacity:disabled,note,indoor,level,vehicle,noexit,ref,supervised,capacity:parent,name:de,name:en,lit,tourist_bus,was:amenity,was:wheelchair,check_date,nohousenumber,phone,access:conditional,survey:date,disabled,capacity:charging,brand,operator:wikidata,fixme,parking_space,covered,payment:girocard,outdoor_seating,nodes,motorhome,alt_name,building,building:levels,ref:IFOPT:description,roof:levels,roof:shape,building:roof_shape,height,TMC:cid_58:tabcd_1:Class,TMC:cid_58:tabcd_1:LCLversion,TMC:cid_58:tabcd_1:LocationCode,old_name,traffic_sign,capacity:note,start_date,hiking,hgv,caravan_site,name_1,motorcycle:parking,parking:orientation,was:access,was:fee,was:network,was:operator,was:website,building:part,motor_vehicle:conditional,minheight,contact:phone,contact:website,payment:coins,payment:notes,payment:others,name:source,access:disabled,smoothness,FIXME,capacity:car_sharing,vehicle:conditional,fee:conditional,charge,check_date:fee,access:description,capacity:emergency,fence_type,note:capacity,note:surface,maxstay:conditional,parking:condition,min_height,short_name,url,type,building:levels:underground,bunker,historic,military,winter_service,psv,payment:credit_cards,source:geometry,orientation,operator:abbr,ways,addr:place
way,351592238,parking,,multi-storey,"POLYGON ((9.1641162 48.811061, 9.1638384 48.8114658, 9.1636601 48.8117244, 9.1637435 48.8117506, 9.1641674 48.811879, 9.1641502 48.8118852, 9.1641477 48.8118883, 9.1641469 48.8118921, 9.1641471 48.8118948, 9.1641496 48.8118976, 9.1641714 48.8119042, 9.1642045 48.8119139, 9.1642173 48.8118957, 9.1642478 48.8119042, 9.1642499 48.811901, 9.1642681 48.8119056, 9.1642836 48.8119069, 9.1642983 48.8119069, 9.164311 48.811906, 9.1643228 48.8119042, 9.164336 48.8119006, 9.1643501 48.8118956, 9.1643614 48.8118901, 9.1643731 48.8118841, 9.1643781 48.811879, 9.164385 48.8118711, 9.1643925 48.8118608, 9.1645199 48.811674, 9.1645246 48.8116601, 9.1645258 48.8116483, 9.1645238 48.8116388, 9.164519 48.8116289, 9.1645134 48.8116206, 9.1645084 48.8116154, 9.164498 48.8116066, 9.1644873 48.811599, 9.1644702 48.8115904, 9.1643651 48.8115591, 9.1643382 48.8115503, 9.1642915 48.8115362, 9.1644611 48.8112924, 9.1645344 48.8111889, 9.1645158 48.8111837, 9.16449 48.8111759, 9.1642799 48.8111115, 9.1643094 48.8110685, 9.1643114 48.811062, 9.1643115 48.8110541, 9.1643079 48.8110473, 9.1643004 48.8110413, 9.164293 48.8110376, 9.1642857 48.811036, 9.1642766 48.8110345, 9.1642691 48.811034, 9.1642568 48.8110352, 9.1642444 48.8110394, 9.1642356 48.811045, 9.1642056 48.8110882, 9.1641162 48.811061))",,,,,,,yes,,E-Center,,,customers,,,,yes,,,,,Mo-Sa 07:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1351792486, 3573996083, 9367402811, 7879709963, 9367402810, 9367402809, 9367402805, 9367402807, 9367402806, 9367402808, 6139177300, 1351792614, 1351792621, 1351792623, 1351792619, 1351792617, 9367402799, 9367402798, 9367402797, 9367402800, 9367402801, 9367402802, 1351792611, 3203697210, 9367402803, 9367402804, 1351792601, 1351792596, 1351792594, 9367402796, 9367402795, 3573996085, 9367402794, 1351792588, 9367402793, 9367402792, 1351792587, 3573996084, 9367402790, 1351792582, 1351792558, 1351792556, 1351792529, 9367402783, 1351792519, 1351792503, 1351792499, 1351792495, 1351792493, 1351792482, 1351792477, 1351792470, 1351792455, 1351792457, 1351792473, 1351792479, 1351792484, 1351792497, 1351792486]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,354955794,parking,,,"POLYGON ((9.1460357 48.8511747, 9.1462636 48.851147, 9.1462433 48.8510746, 9.1460154 48.8511023, 9.1460357 48.8511747))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3606077039, 3606077038, 3606077036, 3606077037, 3606077039]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,356088631,parking,,surface,"POLYGON ((9.1376063 48.842476, 9.1375171 48.8424093, 9.1374165 48.8423342, 9.137786 48.8421337, 9.1380791 48.8419746, 9.1382605 48.8421136, 9.1376063 48.842476))",,,,,,,,,OBI,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3615791386, 540314070, 3615791385, 1157619039, 1157619043, 1157619038, 3615791386]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,356651305,parking,,surface,"POLYGON ((9.1097613 48.7270291, 9.1097665 48.7271242, 9.1098076 48.7271673, 9.110112 48.7271638, 9.1101173 48.7271277, 9.1104575 48.7271256, 9.1104606 48.7270263, 9.1097613 48.7270291))",,,,,,,no,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3620667777, 3620667792, 3620667897, 3620667896, 3620667894, 3620667893, 3620667776, 3620667777]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,359626230,parking,,surface,"POLYGON ((9.098385 48.7272121, 9.0982921 48.7267481, 9.0983213 48.7266256, 9.0988787 48.7267341, 9.0993325 48.7268321, 9.0997864 48.7270597, 9.0999403 48.727149, 9.099946 48.7272186, 9.0997025 48.7272278, 9.0984727 48.7272743, 9.098385 48.7272121))",,,,,,,no,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3643006101, 3643006096, 3643005192, 3643006095, 3643006097, 3643006098, 3643006100, 3643006102, 7788009598, 268435093, 3643006101]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,360930775,parking,,surface,"POLYGON ((9.2136056 48.8004434, 9.2138178 48.8004984, 9.213909 48.8004476, 9.2140003 48.8003968, 9.2138192 48.8003499, 9.2137124 48.8003966, 9.2136056 48.8004434))",,,,,,,yes,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3654714516, 3654714519, 9248433678, 3654714515, 3654714513, 3654714514, 3654714516]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,362109060,parking,,surface,"POLYGON ((9.1875724 48.7981655, 9.1877126 48.7982822, 9.1872035 48.7987066, 9.1871519 48.7988588, 9.1863109 48.7991488, 9.1861303 48.7990384, 9.1860723 48.799003, 9.1862764 48.7988686, 9.1862519 48.7986839, 9.1868002 48.7985592, 9.1867142 48.7984166, 9.1875724 48.7981655))",,,,,,,,,Wagenhallen,,,,,,,,,,,,,,,,,,,gravel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3664850672, 3664850676, 3664850691, 3664850696, 3664850711, 6374051148, 3664850702, 3664850697, 3664850690, 3664850686, 3664850679, 3664850672]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,362442930,parking,,surface,"POLYGON ((9.1278521 48.7313251, 9.1284648 48.7312452, 9.128451 48.731199, 9.1284429 48.7311721, 9.128425 48.7311122, 9.1278122 48.731192, 9.1278319 48.7312578, 9.1278521 48.7313251))",,,,,,,no,,,,,yes,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3667526344, 3667526341, 10695018415, 5825901957, 3667526333, 3667526339, 3667526342, 3667526344]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,362710286,parking,,,"POLYGON ((9.1806111 48.8337799, 9.1816314 48.8338498, 9.1816038 48.8339914, 9.1807765 48.8339388, 9.180789 48.8338535, 9.1806014 48.8338398, 9.1806111 48.8337799))",,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3669746141, 3669746142, 3669746143, 3669746144, 3669746145, 3669746146, 3669746141]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,362773574,parking,,,"POLYGON ((9.1860198 48.8308629, 9.1861679 48.8309048, 9.1862591 48.8308799, 9.1861059 48.8308357, 9.1860198 48.8308629))",,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3670309163, 3670309164, 3670309165, 3670309166, 3670309163]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,363013686,parking,,surface,"POLYGON ((9.2168305 48.8276078, 9.2173855 48.8273746, 9.2173844 48.8273382, 9.2174008 48.8273329, 9.2173842 48.8273113, 9.2173664 48.8272882, 9.2166953 48.8275102, 9.2167441 48.8275404, 9.2167267 48.8275461, 9.2167585 48.8275661, 9.2167825 48.82758, 9.2168065 48.8275939, 9.2168305 48.8276078))",,,,,,,,,,,,,30,,,,,,,,,Stuttgart-Cannstatter Ruderclub / Charisma Bootshaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1974752444, 3672261952, 1974752441, 3672261820, 981833946, 1974752440, 3672262129, 3672262141, 3672262144, 981833959, 3672262163, 3672262178, 1974752444]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,363049298,parking,,surface,"POLYGON ((9.2157783 48.8294806, 9.2157377 48.8294875, 9.2157114 48.8294926, 9.2156637 48.829402, 9.2156995 48.8293967, 9.2157154 48.8293944, 9.2157363 48.8293913, 9.2157573 48.829436, 9.2157783 48.8294806))",,,,,,,no,,,,,yes,3,,,,,,,,,,,,,,,grass_paver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3672605764, 3672605766, 3672605767, 3672605759, 3672605758, 3672605757, 3672605756, 3672605760, 3672605764]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,363474158,parking,,surface,"POLYGON ((9.2108608 48.714702, 9.2109746 48.7147135, 9.2112839 48.7135771, 9.2111689 48.7135658, 9.2108608 48.714702))",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3676374430, 3676374431, 3676374432, 3676374433, 3676374430]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,363474159,parking,,surface,"POLYGON ((9.2107423 48.7152121, 9.2108365 48.7152212, 9.2109559 48.7147822, 9.2108436 48.7147676, 9.2108215 48.7148546, 9.2107423 48.7152121))",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3676374434, 3676374435, 3676374436, 3676374437, 3767972752, 3676374434]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,363474160,parking,,surface,"POLYGON ((9.2112397 48.7123282, 9.2113044 48.7123358, 9.2113592 48.7123422, 9.2114392 48.7119988, 9.2113871 48.711993, 9.2113224 48.7119857, 9.2112397 48.7123282))",,,,,,,no,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3676374438, 5163187383, 3676374439, 3676374440, 5163187384, 3676374441, 3676374438]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,363474161,parking,,surface,"POLYGON ((9.2095036 48.7122663, 9.2100461 48.712321, 9.2100806 48.7121719, 9.2095382 48.7121172, 9.2095036 48.7122663))",,,,,,,no,,,,,private,,,,,,,,,,Fuhrpark Universität Hohenheim,,,,,,asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3676374442, 3676374443, 3676374444, 3676374445, 3676374442]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,363474162,parking,,surface,"POLYGON ((9.2097167 48.7130793, 9.210795 48.7131961, 9.2108133 48.7131239, 9.2104078 48.7130795, 9.2103556 48.7130728, 9.2100608 48.7130399, 9.209734 48.7130057, 9.2097167 48.7130793))",,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3676374446, 3676374447, 1581941811, 3767972727, 3767972725, 3767972723, 3676374448, 3676374446]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,365273833,parking,,surface,"POLYGON ((9.1224026 48.7281435, 9.1225426 48.728118, 9.1224121 48.7277431, 9.1223712 48.7276227, 9.1222228 48.7276402, 9.1224026 48.7281435))",,,,,,,no,,Reishaus Parkplatz,,,customers,,,,,,,,,,,,,,,,paved,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,"[3693039152, 3693039151, 3693039148, 1558715448, 3693039150, 3693039152]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534176,parking,,,"POLYGON ((9.2225248 48.8176117, 9.2232147 48.8172368, 9.222938 48.8170717, 9.2229108 48.8170852, 9.2228712 48.8170654, 9.2227141 48.8171289, 9.222724 48.8171424, 9.2228054 48.8171885, 9.2228846 48.817243, 9.2224416 48.8175505, 9.2224782 48.81758, 9.2225248 48.8176117))",,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3714460164, 3714460154, 3714460146, 3714460148, 3714460145, 3714460150, 1395875983, 3714460152, 1395875992, 1395876016, 1567970162, 3714460164]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534193,parking,,,"POLYGON ((9.22511 48.8201808, 9.2254459 48.8202457, 9.2254636 48.8202062, 9.2253148 48.8201774, 9.2253032 48.8202036, 9.2252654 48.8201963, 9.2252778 48.8201686, 9.2251283 48.8201397, 9.22511 48.8201808))",,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3714460509, 3714460533, 3714460511, 4354029883, 4354029886, 4354029885, 4354029879, 3714460497, 3714460509]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534195,parking,,surface,"POLYGON ((9.2256067 48.8203729, 9.2256969 48.8204135, 9.2256719 48.8204596, 9.2255733 48.82043, 9.2256067 48.8203729))",,,,,,,,,,,,private,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3714460556, 3714460565, 3714460582, 3714460560, 3714460556]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534200,parking,,surface,"POLYGON ((9.2272603 48.8196191, 9.2272412 48.819882, 9.2271213 48.8198838, 9.2270436 48.8196209, 9.2271694 48.8196227, 9.2272603 48.8196191))",,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3714460323, 3714460368, 3714460369, 3714460324, 3714460322, 3714460323]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534201,parking,,surface,"POLYGON ((9.2214176 48.8221313, 9.2212729 48.822001, 9.2208482 48.8222055, 9.2209087 48.82226, 9.2209928 48.8223357, 9.2214176 48.8221313))",,,,,,,no,,,,,customers,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3714460869, 3714460866, 3714460872, 3714460877, 687558005, 3714460869]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534210,parking,,,"POLYGON ((9.2249241 48.819854, 9.2251342 48.8198679, 9.225092 48.8197883, 9.2251294 48.8196821, 9.2250498 48.8196707, 9.2250373 48.8197023, 9.2249672 48.8196903, 9.2249327 48.8197731, 9.2249241 48.819854))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3714460363, 3714460366, 3714460354, 3714460332, 3714460330, 3714460335, 3714460333, 3714460352, 3714460363]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367534217,parking,,surface,"POLYGON ((9.2259164 48.8207079, 9.2259982 48.8207338, 9.226086 48.8207621, 9.2261402 48.8206928, 9.2260661 48.8206663, 9.2260812 48.8206523, 9.2260573 48.8206439, 9.2260346 48.8206367, 9.2259753 48.8206207, 9.2259164 48.8207079))",,,,,,,no,,,,,yes,8,,,,,,,,,,,,,,,,,,,,,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3714460635, 3714460641, 3714460657, 3714460634, 3714460626, 3714460618, 3714460613, 3714460610, 3714460604, 3714460635]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367653702,parking,,surface,"POLYGON ((9.217389 48.8110305, 9.2171977 48.8111223, 9.2171386 48.811069, 9.2169141 48.8108662, 9.2169602 48.8108441, 9.2168504 48.810745, 9.2172831 48.8105372, 9.2174057 48.8106479, 9.2173528 48.8106733, 9.2171534 48.810769, 9.2171183 48.8107859, 9.217389 48.8110305))",,,,,,,no,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1385351846, 3715557807, 3715557802, 3715557790, 3715557789, 3715557782, 3715557778, 1385351810, 3715557780, 3715557783, 1385351813, 1385351846]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367653703,parking,,surface,"POLYGON ((9.2177349 48.8113513, 9.2175348 48.8114437, 9.2175782 48.8114846, 9.2177989 48.8116919, 9.2178677 48.8116601, 9.2179711 48.8117572, 9.2179202 48.8117807, 9.2180418 48.8118949, 9.2181995 48.8120431, 9.2183814 48.8119591, 9.2183441 48.8119242, 9.2180791 48.8116753, 9.2180143 48.8117052, 9.2179271 48.8116233, 9.2179924 48.8115932, 9.2177349 48.8113513))",,,,,,,no,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1385351878, 3715557817, 3715557821, 3715557837, 3715557832, 3715557841, 3715557842, 3715557844, 3715557848, 1385351881, 3715557846, 3715557836, 3715557838, 3715557828, 3715557824, 1385351878]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367653711,parking,,surface,"POLYGON ((9.2183814 48.8119591, 9.2185157 48.8120857, 9.2186052 48.81217, 9.2184314 48.8122517, 9.2183395 48.8121651, 9.2181995 48.8120431, 9.2183814 48.8119591))",,,,,,,no,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1385351881, 3715557849, 1579855325, 3715557852, 3715557851, 3715557848, 1385351881]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367653714,parking,,surface,"POLYGON ((9.2172669 48.8113953, 9.2169942 48.8115498, 9.2168913 48.8114535, 9.2168342 48.8114803, 9.2167249 48.8113849, 9.216748 48.8112871, 9.2170148 48.8111572, 9.2172669 48.8113953))",,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3715557815, 8121427269, 8121427270, 3715557829, 8121427268, 3715557812, 3715557810, 3715557815]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,367728225,parking,,surface,"POLYGON ((9.1922656 48.7886695, 9.1925185 48.7888166, 9.1927184 48.7886673, 9.1929509 48.7888026, 9.1931866 48.7886267, 9.1927012 48.7883444, 9.1922656 48.7886695))",,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3716176036, 3716176040, 3716176035, 3716176039, 3716176034, 3716176027, 3716176036]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,368062766,parking,,surface,"POLYGON ((9.2285423 48.8168427, 9.2285027 48.8167397, 9.2291889 48.8166255, 9.229217 48.8166986, 9.2292492 48.8167827, 9.2289251 48.8168366, 9.2289043 48.8167825, 9.2285423 48.8168427))",,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3719248211, 3719248201, 3719248199, 3719248200, 3719248205, 3719248209, 3719248204, 3719248211]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,368693302,parking,,surface,"POLYGON ((9.160842 48.8492913, 9.1607774 48.8492935, 9.160899 48.8495104, 9.1609636 48.8495083, 9.160842 48.8492913))",,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3725390136, 3725390137, 3725390139, 3725390138, 3725390136]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,368693303,parking,,surface,"POLYGON ((9.1614166 48.8501404, 9.1614851 48.8501231, 9.1612156 48.8496611, 9.1611472 48.8496784, 9.1614166 48.8501404))",,,,,,,,,,,,,20,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3725390159, 3725390158, 3725390140, 3725390141, 3725390159]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,368811471,parking,,surface,"POLYGON ((9.1194674 48.7702554, 9.1198028 48.770131, 9.1197546 48.7700754, 9.1197832 48.7700661, 9.1199714 48.7700012, 9.1198549 48.7698626, 9.1193046 48.7700451, 9.1194674 48.7702554))",,,,,,,,,,,,customers,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3726551208, 3726551209, 3726551210, 303108116, 3726551211, 3726551212, 3726551213, 3726551208]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,369944822,parking,,surface,"POLYGON ((9.2387168 48.7893059, 9.2391734 48.7894686, 9.2391561 48.7894943, 9.2391397 48.7895175, 9.239071 48.7894965, 9.2389725 48.7894695, 9.2386522 48.7893929, 9.2386836 48.7893507, 9.2387168 48.7893059))",,,,,,,,,Pressetestwagen,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3736799039, 3736799045, 3736799047, 3736799051, 9828032982, 9828032981, 3736799043, 9828032948, 3736799039]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,369944841,parking,,surface,"POLYGON ((9.2353498 48.7967349, 9.2352878 48.7966695, 9.236339 48.7961027, 9.2363917 48.7961374, 9.2364196 48.7961579, 9.2363456 48.7962378, 9.2353498 48.7967349))",,,,,,,,,Zweirad-Parken für Mitarbeiter,,,private,,,,,yes,,,yes,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1062797357, 3736799284, 3736799278, 3736799280, 3736799281, 137322464, 1062797357]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,370224439,parking,,surface,"POLYGON ((9.1686974 48.8112931, 9.1689737 48.8112388, 9.169109 48.8110507, 9.1692522 48.8111168, 9.1693388 48.8109905, 9.1687945 48.8108246, 9.1688046 48.8108123, 9.1683863 48.8106856, 9.1681493 48.8110418, 9.1682265 48.81107, 9.1681598 48.8112017, 9.1682523 48.8112296, 9.1683222 48.8111292, 9.168356 48.8111394, 9.1683806 48.8111039, 9.1683987 48.8111094, 9.1684004 48.8111069, 9.1686209 48.8111734, 9.1685625 48.8112576, 9.1686495 48.8112838, 9.1686974 48.8112931))",,,,,,,no,,,,,customers,,,,yes,,,,,,Aldi Süd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[8948823544, 3739463438, 8948823545, 3739463436, 3739463432, 3739463431, 3739463430, 3739463429, 3739463433, 8948823543, 1879084537, 1879084540, 1879084559, 8948823602, 8948823601, 9422885371, 9422885372, 1879084550, 1879084542, 1879084544, 8948823544]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
