u,v,key,osmid,oneway,lanes,ref,highway,maxspeed,reversed,length,bridge,geometry,name,service,junction,access,width,tunnel,area
1721713344,1225356697,0,162551437,True,2,,secondary,50,False,124.47100000000002,,"LINESTRING (7.7528824 49.4349273, 7.7525751 49.4346453, 7.7523857 49.4345062, 7.7522088 49.4343896, 7.7520228 49.4342711, 7.7519572 49.4342183, 7.751927 49.4341823, 7.7519061 49.4341575, 7.751876 49.4340987, 7.7518761 49.4340834, 7.7518764 49.434043)",Königstraße,,,,,,
1721713406,1152738743,0,118708562,False,,,service,,True,207.17499999999998,,"LINESTRING (7.7640843 49.4363891, 7.7648504 49.436572, 7.7664086 49.4369677, 7.7665459 49.4367399)",,driveway,,no,,,
1721713421,350714,0,45204017,False,3,B 37,primary,50,True,33.376,,"LINESTRING (7.7664952 49.4371212, 7.7667727 49.4371717, 7.7668214 49.437181, 7.7669362 49.4372091)",Logenstraße,,,,,,
1721713421,1193995730,0,"[1169009361, 165310767]",False,3,B 37,primary,50,False,39.907,,"LINESTRING (7.7664952 49.4371212, 7.7663037 49.4370871, 7.7660413 49.4370362, 7.7659651 49.4370214)",Logenstraße,,,,,,
1721713440,350714,0,18828851,False,2,,tertiary,50,True,34.001999999999995,,"LINESTRING (7.7666662 49.4374577, 7.7668072 49.4373465, 7.7668542 49.4373094, 7.7669362 49.4372091)",Rudolf-Breitscheid-Straße,,,,,,
1721713440,1721713421,0,160096654,True,1,,primary_link,50,False,46.075,,"LINESTRING (7.7666662 49.4374577, 7.7667392 49.4373583, 7.7667323 49.4372693, 7.7666628 49.4372103, 7.7664952 49.4371212)",Logenstraße,,,,,,
1721713440,263006469,0,165310768,False,2,,tertiary,50,False,80.648,,"LINESTRING (7.7666662 49.4374577, 7.7660806 49.4379068, 7.7659424 49.4380095)",Rudolf-Breitscheid-Straße,,,,,,
1721844508,7178920209,0,"[160111104, 769041478, 24262898, 66311346, 161731603]",False,,,"['service', 'unclassified']",,True,323.67300000000006,,"LINESTRING (7.7501527 49.4129894, 7.7498672 49.4130235, 7.7498176 49.413052, 7.749806 49.4130899, 7.7498905 49.4133875, 7.7498613 49.4134349, 7.749806 49.4134672, 7.7497098 49.4134785, 7.7496049 49.413469, 7.7495437 49.4134387, 7.7495117 49.4133989, 7.7494184 49.4130633, 7.7493601 49.4129799, 7.749264 49.4129117, 7.7491066 49.4128548, 7.749062 49.4128452, 7.7488413 49.4127942, 7.7486357 49.4127842, 7.7484336 49.4127547, 7.7482781 49.4127149, 7.7481454 49.4126562, 7.7480596 49.4126019, 7.7479026 49.4125185, 7.7477058 49.4124424, 7.7475057 49.4123453, 7.7473083 49.4123382, 7.7472259 49.4123425)",,driveway,,,,,
1723786199,270448142,0,24890411,False,,,living_street,,True,118.54599999999999,,"LINESTRING (7.767651 49.4743326, 7.7675141 49.4744102, 7.7670486 49.4746591, 7.7667851 49.4746417, 7.7664137 49.4743427)",Wassergarten,,,,,,
1723786411,271687218,0,"[722669569, 24991932]",False,,K 9,tertiary,"['50', '30']",False,71.355,,"LINESTRING (7.7734121 49.4790986, 7.7737127 49.4789928, 7.7740165 49.4788845, 7.7742832 49.4787963)",Erlenbacher Straße,,,,,,
1723786411,462336714,0,24991932,False,,K 9,tertiary,30,True,72.213,,"LINESTRING (7.7734121 49.4790986, 7.77303 49.4791898, 7.7730107 49.4791935, 7.7726995 49.4792555, 7.7725911 49.4792884, 7.7724847 49.4793337)",Erlenbacher Straße,,,,,,
1723786411,1723786446,0,160330421,False,,,residential,,False,79.584,,"LINESTRING (7.7734121 49.4790986, 7.7734805 49.4791738, 7.7734859 49.4792121, 7.7734645 49.4792446, 7.7734074 49.4792759, 7.773182 49.4793727, 7.7730914 49.4794116, 7.7730147 49.4794266, 7.7726978 49.4794551)",Erlenbacher Straße,,,,,,
1723786446,1723786411,0,160330421,False,,,residential,,True,79.58399999999999,,"LINESTRING (7.7726978 49.4794551, 7.7730147 49.4794266, 7.7730914 49.4794116, 7.773182 49.4793727, 7.7734074 49.4792759, 7.7734645 49.4792446, 7.7734859 49.4792121, 7.7734805 49.4791738, 7.7734121 49.4790986)",Erlenbacher Straße,,,,,,
1723786485,262270812,0,24222753,False,,L 387,secondary,50,False,33.753,,"LINESTRING (7.769444 49.4817481, 7.7694295 49.4820515)",Im Wiesental,,,,,,
1723786485,262270915,0,24222753,False,,L 387,secondary,50,True,173.49099999999996,,"LINESTRING (7.769444 49.4817481, 7.769448 49.4816648, 7.7694245 49.481104, 7.7694641 49.480905, 7.7695205 49.4807581, 7.7695784 49.4806439, 7.7696341 49.4805236, 7.7696756 49.4804047, 7.7696828 49.4803304, 7.7696853 49.480304, 7.7696801 49.4802089)",Im Wiesental,,,,,,
1723787107,1723787221,0,160330424,False,,,service,,True,114.321,,"LINESTRING (7.7624758 49.4876682, 7.7623833 49.4876447, 7.7622405 49.4876795, 7.762062 49.487756, 7.7618621 49.4878557, 7.7616801 49.4879554, 7.7614659 49.4881131, 7.7614231 49.4881966, 7.7614647 49.4883021)",,,,,,,
1723787107,1723787221,1,"[467632171, 722669525]",False,2,L 387,secondary,"['70', '50']",False,102.048,,"LINESTRING (7.7624758 49.4876682, 7.7621478 49.4878223, 7.7619155 49.4879617, 7.7616256 49.4881682, 7.7614647 49.4883021)",Im Wiesental,,,,,,
1723787107,466025093,0,467632171,False,,L 387,secondary,70,True,229.65,,"LINESTRING (7.7624758 49.4876682, 7.7634327 49.4872435, 7.7643426 49.4867735, 7.7650095 49.486423)",Im Wiesental,,,,,,
1723787221,1723787107,0,160330424,False,,,service,,False,114.321,,"LINESTRING (7.7614647 49.4883021, 7.7614231 49.4881966, 7.7614659 49.4881131, 7.7616801 49.4879554, 7.7618621 49.4878557, 7.762062 49.487756, 7.7622405 49.4876795, 7.7623833 49.4876447, 7.7624758 49.4876682)",,,,,,,
1723787221,1723787107,1,"[467632171, 722669525]",False,2,L 387,secondary,"['70', '50']",True,102.04799999999999,,"LINESTRING (7.7614647 49.4883021, 7.7616256 49.4881682, 7.7619155 49.4879617, 7.7621478 49.4878223, 7.7624758 49.4876682)",Im Wiesental,,,,,,
1723787221,466025062,0,722669525,False,2,L 387,secondary,50,False,43.783,,"LINESTRING (7.7614647 49.4883021, 7.7613154 49.4884265, 7.761126 49.4886279)",Im Wiesental,,,,,,
1727001635,1217317537,0,67197212,False,,,residential,,True,15.772,,"LINESTRING (7.771176 49.4342405, 7.7712187 49.4341014)",Bremerstraße,,,,,,
1727001635,260723841,0,67197212,False,,,residential,,False,25.346,,"LINESTRING (7.771176 49.4342405, 7.7711467 49.434438, 7.7711426 49.4344674)",Bremerstraße,,,,,,
1727001635,8645322366,0,160661415,False,,,service,,False,119.624,,"LINESTRING (7.771176 49.4342405, 7.7712941 49.4342438, 7.7720488 49.4340936, 7.7721394 49.4340565, 7.7721229 49.4340092, 7.7720867 49.4339697, 7.7719046 49.4339621, 7.7718894 49.433937, 7.7719489 49.4337654)",Ottmar-Walter-Straße,,,,,,
1727067778,1785799547,0,"[61555880, 547491300]",False,2,,unclassified,50,True,137.602,,"LINESTRING (7.7717061 49.4328241, 7.7717394 49.4326876, 7.7717726 49.4325518, 7.7718496 49.4323141, 7.7718911 49.4319888, 7.7718965 49.4316816, 7.771894 49.4315964)",Bremerstraße,,,,,,
1727067778,4382765086,0,160669846,False,,,service,,False,107.00999999999999,,"LINESTRING (7.7717061 49.4328241, 7.7718644 49.4328544, 7.772689 49.4330123, 7.7725233 49.433288)",,driveway,,,,,
1727067778,269006622,0,167174219,True,1,,unclassified,,False,69.91999999999999,,"LINESTRING (7.7717061 49.4328241, 7.7717125 49.4329006, 7.771681 49.4330213, 7.7716268 49.4332021, 7.7716023 49.4332877, 7.7715299 49.4333622, 7.771447 49.4334074)",Bremerstraße,,,,,,
1727742378,262298847,0,24225062,False,,,residential,30,False,41.615,,"LINESTRING (7.7496028 49.430965, 7.7492559 49.4306664)",Am Harzhübel,,,,,,
1727742378,262298838,0,24225062,False,,,residential,30,True,152.107,,"LINESTRING (7.7496028 49.430965, 7.7507749 49.431974, 7.7508826 49.43205)",Am Harzhübel,,,,,,
1727742378,1727742424,0,160729621,False,,,service,,False,84.83500000000001,,"LINESTRING (7.7496028 49.430965, 7.750118 49.4308325, 7.7501848 49.4308298, 7.7502265 49.4308555, 7.7504519 49.4311419)",,,,,,,
1727742424,1727742378,0,160729621,False,,,service,,True,84.835,,"LINESTRING (7.7504519 49.4311419, 7.7502265 49.4308555, 7.7501848 49.4308298, 7.750118 49.4308325, 7.7496028 49.430965)",,,,,,,
1728799503,1728799517,0,160906437,False,,,service,,True,36.359,,"LINESTRING (7.7442183 49.456232, 7.7437768 49.4563887)",,driveway,,,,,
1728799503,1728799517,1,160906476,False,,,service,,True,52.641999999999996,,"LINESTRING (7.7442183 49.456232, 7.743841 49.4561718, 7.7437768 49.4563887)",,driveway,,,,,
1728799503,1728799507,0,160906476,False,,,service,,False,21.877,,"LINESTRING (7.7442183 49.456232, 7.7445066 49.4562919)",,driveway,,,,,
1728799507,1728799531,0,160906462,False,,,service,,False,38.748,,"LINESTRING (7.7445066 49.4562919, 7.7447746 49.4565937)",,driveway,,,,,
1728799507,1728799531,1,160906476,False,,,service,,False,52.94,,"LINESTRING (7.7445066 49.4562919, 7.744853 49.4563576, 7.7447746 49.4565937)",,driveway,,,,,
1728799507,1728799503,0,160906476,False,,,service,,True,21.877,,"LINESTRING (7.7445066 49.4562919, 7.7442183 49.456232)",,driveway,,,,,
1728799517,1728799503,0,160906437,False,,,service,,False,36.359,,"LINESTRING (7.7437768 49.4563887, 7.7442183 49.456232)",,driveway,,,,,
1728799517,1728799503,1,160906476,False,,,service,,False,52.641999999999996,,"LINESTRING (7.7437768 49.4563887, 7.743841 49.4561718, 7.7442183 49.456232)",,driveway,,,,,
1728799517,269894142,0,160906437,False,,,service,,True,81.211,,"LINESTRING (7.7437768 49.4563887, 7.7435212 49.4564794, 7.7434637 49.456523, 7.7434189 49.4566456, 7.7433934 49.4566997, 7.7433326 49.4567391, 7.7432207 49.4567371, 7.743128 49.4566997, 7.743032 49.4566196)",,driveway,,,,,
1728799531,1728799544,0,160906462,False,,,service,,False,23.863,,"LINESTRING (7.7447746 49.4565937, 7.7449473 49.4567766)",,driveway,,,,,
1728799531,1728799507,0,160906462,False,,,service,,True,38.748,,"LINESTRING (7.7447746 49.4565937, 7.7445066 49.4562919)",,driveway,,,,,
1728799531,1728799507,1,160906476,False,,,service,,True,52.94,,"LINESTRING (7.7447746 49.4565937, 7.744853 49.4563576, 7.7445066 49.4562919)",,driveway,,,,,
1728799544,1728799531,0,160906462,False,,,service,,True,23.863,,"LINESTRING (7.7449473 49.4567766, 7.7447746 49.4565937)",,driveway,,,,,
1728799566,1728799568,0,770582537,False,2,,service,20,True,15.777,,"LINESTRING (7.7437445 49.457684, 7.7436055 49.4577934)",,driveway,,,,,
1728799568,1728799566,0,770582537,False,2,,service,20,False,15.777,,"LINESTRING (7.7436055 49.4577934, 7.7437445 49.457684)",,driveway,,,,,
1728799568,1728799574,0,770582537,False,2,,service,20,True,14.354,,"LINESTRING (7.7436055 49.4577934, 7.7434951 49.4579007)",,driveway,,,,,
1728799568,7192588308,0,"[113688781, 35027441, 113688748, 770582541]",False,"['2', '3']",K1,tertiary,30,False,178.61100000000002,yes,"LINESTRING (7.7436055 49.4577934, 7.7440026 49.4580001, 7.7440619 49.4580323, 7.7441159 49.4580586, 7.7444942 49.4582229, 7.7447816 49.4583491, 7.7448635 49.4583726, 7.7452263 49.458446, 7.7454934 49.4584908, 7.7455829 49.4585098, 7.7456339 49.458525, 7.7456651 49.4585348, 7.7456906 49.4585451, 7.7457308 49.4585701)",Erzhütter Straße,,,,,,
1728799568,1288893454,0,"[35027440, 770582542, 770582543]",False,"['2', '3']",K1,tertiary,30,True,67.87499999999999,,"LINESTRING (7.7436055 49.4577934, 7.7432974 49.45763, 7.7432767 49.4576187, 7.7432457 49.4576064, 7.7431975 49.4575894, 7.7431693 49.4575812, 7.7431116 49.457565, 7.7430486 49.4575507, 7.7429983 49.4575424, 7.7429413 49.4575354, 7.7427896 49.4575232)",Erzhütter Straße,,,,,,
1728799574,1728799568,0,770582537,False,2,,service,20,False,14.354,,"LINESTRING (7.7434951 49.4579007, 7.7436055 49.4577934)",,driveway,,,,,
1728799582,1728799590,0,160906467,False,,,service,,True,69.562,,"LINESTRING (7.7295653 49.4579811, 7.7296614 49.4578369, 7.7297907 49.457873, 7.7301932 49.4581444)",,driveway,,,,,
1728799590,324769587,0,29468166,False,,,residential,30,False,5.133,,"LINESTRING (7.7301932 49.4581444, 7.7301666 49.4581872)",Altwiesstraße,,,,,,
1728799590,324769502,0,29468166,False,,,residential,30,True,64.817,,"LINESTRING (7.7301932 49.4581444, 7.7305528 49.4576104)",Altwiesstraße,,,,,,
1728799590,1728799582,0,160906467,False,,,service,,False,69.562,,"LINESTRING (7.7301932 49.4581444, 7.7297907 49.457873, 7.7296614 49.4578369, 7.7295653 49.4579811)",,driveway,,,,,
1728799591,1728799605,0,160906465,False,,,service,,True,57.57600000000001,,"LINESTRING (7.7292969 49.4582039, 7.7295256 49.4582636, 7.7297724 49.4583698, 7.7300078 49.4584321)",,driveway,,,,,
1728799605,324769588,0,29468166,False,,,residential,30,False,39.693,,"LINESTRING (7.7300078 49.4584321, 7.7297827 49.4587577)",Altwiesstraße,,,,,,
1728799605,324769587,0,29468166,False,,,residential,30,True,29.552,,"LINESTRING (7.7300078 49.4584321, 7.7301666 49.4581872)",Altwiesstraße,,,,,,
1728799605,1728799591,0,160906465,False,,,service,,False,57.57600000000001,,"LINESTRING (7.7300078 49.4584321, 7.7297724 49.4583698, 7.7295256 49.4582636, 7.7292969 49.4582039)",,driveway,,,,,
1728799613,324769588,0,29468190,False,,,residential,30,False,75.27000000000001,,"LINESTRING (7.7287847 49.4585851, 7.7291614 49.4586783, 7.7293784 49.4587231, 7.7295636 49.4587231, 7.7297827 49.4587577)",Mühlbergstraße,,,,,,
1728799639,277690292,0,171520330,False,,,residential,30,False,14.32,,"LINESTRING (7.7317667 49.4590448, 7.7319416 49.4591053)",Mühlbergstraße,,,,,,
1728799639,324769588,0,29468190,False,,,residential,30,True,147.103,,"LINESTRING (7.7317667 49.4590448, 7.7314601 49.45898, 7.7313281 49.4589577, 7.7311995 49.4589377, 7.7309203 49.4589035, 7.7302789 49.4588341, 7.7297827 49.4587577)",Mühlbergstraße,,,,,,
1728799660,1825370922,0,171520320,False,,K1,tertiary,30,True,37.493,,"LINESTRING (7.7308386 49.4595074, 7.7304091 49.4596965)",Erzhütter Straße,,,,,,
1728799660,1825370922,1,171520347,True,,,service,,False,41.959,,"LINESTRING (7.7308386 49.4595074, 7.7308236 49.4595805, 7.730702 49.4596354, 7.7305657 49.4596927, 7.7304091 49.4596965)",,,,no,,,
1728799660,277690291,0,171520322,False,,K1,tertiary,30,False,21.479,,"LINESTRING (7.7308386 49.4595074, 7.7309431 49.4594573, 7.7310619 49.4593807)",Erzhütter Straße,,,,,,
1728799687,340119531,0,30753669,False,,,service,,True,29.321,,"LINESTRING (7.7277402 49.460521, 7.7280104 49.4607177)",,driveway,,,,,
1728799797,324275320,0,37023791,False,,,living_street,,True,31.871,,"LINESTRING (7.7337817 49.4639848, 7.7340381 49.4637516)",Welschgasse,,,,,,
1728799846,269688505,0,160906428,False,,,residential,30,True,143.51,,"LINESTRING (7.7303065 49.4654006, 7.7301821 49.4654141, 7.7294563 49.4650952, 7.7292765 49.4649806, 7.7291348 49.4648256, 7.7289669 49.4645512)",Herrenwiesental,,,,,,
1728799917,3209698861,0,24713915,False,,,residential,30,True,10.227,,"LINESTRING (7.7382222 49.4684067, 7.7381978 49.4684973)",Rütschhofstraße,,,,,,
1728799917,268620382,0,24713915,False,,,residential,30,False,74.719,,"LINESTRING (7.7382222 49.4684067, 7.7382728 49.4683115, 7.738399 49.4681687, 7.7387258 49.467822)",Rütschhofstraße,,,,,,
1728799917,3210673219,0,314985798,False,,,service,,True,46.867,,"LINESTRING (7.7382222 49.4684067, 7.7383581 49.4684068, 7.7388707 49.4684127)",,,,,,,
1728799921,269688100,0,35027401,False,,,residential,30,False,16.861,,"LINESTRING (7.7369546 49.4687011, 7.7367217 49.4686919)",Kreuzhofstraße,,,,,,
1728799921,268620283,0,35027401,False,,,residential,30,True,47.278,,"LINESTRING (7.7369546 49.4687011, 7.737572 49.4688418)",Kreuzhofstraße,,,,,,
1728799921,3209698650,0,314907844,False,,,service,,False,42.038000000000004,,"LINESTRING (7.7369546 49.4687011, 7.7369783 49.4686521, 7.7370245 49.46862, 7.7372863 49.4684854, 7.7373775 49.4684568)",,driveway,,,,,
1728799923,318940244,0,24823993,False,,,residential,30,True,86.39999999999999,,"LINESTRING (7.7358587 49.4686857, 7.7355814 49.468682, 7.7353356 49.4686648, 7.7350317 49.4686107, 7.7347028 49.4685222)",Talstraße,,,,,,
1728799923,1728799933,0,"[302738296, 160906484]",False,,,residential,30,False,60.17,,"LINESTRING (7.7358587 49.4686857, 7.7362047 49.4687843, 7.7364279 49.4688528, 7.7366188 49.4689065)",Talstraße,,,,,,
1728799923,269688100,0,301950986,False,,,residential,30,False,62.366,,"LINESTRING (7.7358587 49.4686857, 7.7365384 49.4686897, 7.7367217 49.4686919)",Talstraße,,,,,,
1728799933,269688100,0,29003425,False,,,residential,30,True,25.109,,"LINESTRING (7.7366188 49.4689065, 7.7366929 49.4687878, 7.7367217 49.4686919)",Assenmacherstraße,,,,,,
1728799933,318940306,0,301947251,False,,,residential,30,False,222.27800000000002,,"LINESTRING (7.7366188 49.4689065, 7.7365593 49.4690076, 7.7365076 49.469088, 7.7364731 49.46913, 7.736372 49.4692055, 7.7362333 49.469255, 7.7360667 49.4692863, 7.7358932 49.4692852, 7.7357008 49.469279, 7.7354819 49.4692844, 7.7353611 49.4692996, 7.7352604 49.4693255, 7.7350693 49.4694073, 7.7349793 49.4694935, 7.7349047 49.4696272, 7.7348346 49.46973, 7.7346537 49.4698828, 7.7344461 49.470043)",Assenmacherstraße,,,,,,
1728799933,1728799923,0,"[302738296, 160906484]",False,,,residential,30,True,60.17,,"LINESTRING (7.7366188 49.4689065, 7.7364279 49.4688528, 7.7362047 49.4687843, 7.7358587 49.4686857)",Talstraße,,,,,,
1728799936,268620283,0,160906429,False,,,residential,30,True,30.77,,"LINESTRING (7.7374301 49.4691027, 7.737572 49.4688418)",Kreuzhofstraße,,,,,,
1728799936,3209698918,0,160906430,False,,,residential,30,False,51.943,,"LINESTRING (7.7374301 49.4691027, 7.7367564 49.4689398)",Kreuzhofstraße,,,,,,
1728799936,1728799937,0,160906430,False,,,residential,30,True,22.066,,"LINESTRING (7.7374301 49.4691027, 7.7377172 49.4691703)",Kreuzhofstraße,,,,,,
1728799937,1728799936,0,160906430,False,,,residential,30,False,22.066,,"LINESTRING (7.7377172 49.4691703, 7.7374301 49.4691027)",Kreuzhofstraße,,,,,,
1728799960,318940334,0,29003428,False,,,living_street,,False,56.25,,"LINESTRING (7.7333822 49.4696834, 7.7326196 49.4695819)",Finstersichel,,,,,,
1728799960,318940306,0,29003428,False,,,living_street,,True,88.621,,"LINESTRING (7.7333822 49.4696834, 7.7336234 49.4697128, 7.7338692 49.4697653, 7.7340301 49.4698152, 7.7344461 49.470043)",Finstersichel,,,,,,
1728799960,1728799983,0,160906423,False,,,living_street,,False,40.778999999999996,,"LINESTRING (7.7333822 49.4696834, 7.7332854 49.469979, 7.7332991 49.4700429)",Finstersichel,,,,,,
1728799973,1728799983,0,160906422,False,,,living_street,,False,14.04,,"LINESTRING (7.733141 49.4699695, 7.7332991 49.4700429)",Finstersichel,,,,,,
1728799983,1728799997,0,160906422,False,,,living_street,,False,17.192,,"LINESTRING (7.7332991 49.4700429, 7.7334964 49.4701293)",Finstersichel,,,,,,
1728799983,1728799973,0,160906422,False,,,living_street,,True,14.04,,"LINESTRING (7.7332991 49.4700429, 7.733141 49.4699695)",Finstersichel,,,,,,
1728799983,1728799960,0,160906423,False,,,living_street,,True,40.778999999999996,,"LINESTRING (7.7332991 49.4700429, 7.7332854 49.469979, 7.7333822 49.4696834)",Finstersichel,,,,,,
1728799997,1728799983,0,160906422,False,,,living_street,,True,17.192,,"LINESTRING (7.7334964 49.4701293, 7.7332991 49.4700429)",Finstersichel,,,,,,
1728800047,1728800052,0,160906456,False,,,service,,True,32.875,,"LINESTRING (7.7342912 49.4710097, 7.734062 49.4712091, 7.7340184 49.4712463)",,driveway,,,,,
1728800052,701405661,0,29003427,False,,,residential,30,False,46.138000000000005,,"LINESTRING (7.7340184 49.4712463, 7.7340742 49.4712718, 7.7341699 49.4712991, 7.7343337 49.4713309, 7.734509 49.4713462, 7.7346269 49.471344)",Assenmacherstraße,,,,,,
1728800052,318940308,0,29003427,False,,,residential,30,True,67.478,,"LINESTRING (7.7340184 49.4712463, 7.7339004 49.4711884, 7.733729 49.4710744, 7.7336296 49.4709172, 7.7336363 49.4708143, 7.7336616 49.4707376)",Assenmacherstraße,,,,,,
1728800052,1728800047,0,160906456,False,,,service,,False,32.875,,"LINESTRING (7.7340184 49.4712463, 7.734062 49.4712091, 7.7342912 49.4710097)",,driveway,,,,,
1731600206,279379970,0,25632573,False,,,residential,,False,123.39600000000002,,"LINESTRING (7.7035945 49.4906403, 7.7041236 49.4907249, 7.7047293 49.4908242, 7.7050896 49.490871, 7.7052527 49.4908368)",Stockborn,,,,,,
1731600206,7288803371,0,"[25632571, 25632573, 780557031]",False,,,"['residential', 'service']",,"[False, True]",488.69899999999996,,"LINESTRING (7.7035945 49.4906403, 7.7035362 49.490631, 7.7031994 49.4905265, 7.7028095 49.490336, 7.7023559 49.4901444, 7.7021241 49.4900717, 7.7009883 49.4896769, 7.7008224 49.4899679, 7.7004149 49.4906714, 7.700315 49.4908073, 7.700202 49.4908859, 7.7000665 49.490922, 7.700066 49.4909772, 7.7000909 49.4910166, 7.7002047 49.491097, 7.7002269 49.4911152, 7.7002386 49.4911357, 7.7002467 49.491169, 7.7002479 49.4911994, 7.7002397 49.4912236, 7.7002222 49.4912585, 7.699914 49.4915824, 7.6995579 49.4914481)","['Stockborn', 'Am Dachsbau']",,,,,,
