osmid,y,x,street_count,ref,highway,geometry
619889,49.2324715,6.9723646,3,,,POINT (6.9723646 49.2324715)
619890,49.232116,6.9626583,3,,,POINT (6.9626583 49.232116)
619893,49.2266731,6.9612923,3,,,POINT (6.9612923 49.2266731)
10119329,49.2183133,6.9537526,3,,,POINT (6.9537526 49.2183133)
10467331,49.2063013,6.9625736,3,,,POINT (6.9625736 49.2063013)
10468052,49.2079895,6.9646824,3,,,POINT (6.9646824 49.2079895)
10468384,49.2075705,6.9637009,3,,,POINT (6.9637009 49.2075705)
10468706,49.2190224,7.0737377,3,,,POINT (7.0737377 49.2190224)
10468786,49.2093855,6.9675991,3,,,POINT (6.9675991 49.2093855)
10469395,49.2112486,6.9754573,3,2,motorway_junction,POINT (6.9754573 49.2112486)
10533436,49.2065951,6.9633789,3,,,POINT (6.9633789 49.2065951)
31108194,49.2750792,6.9621374,3,148,motorway_junction,POINT (6.9621374 49.2750792)
49895587,49.2932669,7.0290817,3,,,POINT (7.0290817 49.2932669)
60013470,49.1773298,7.0404251,1,,,POINT (7.0404251 49.1773298)
83802839,49.24015,7.1277827,3,,,POINT (7.1277827 49.24015)
83803077,49.2220294,7.1175313,3,,,POINT (7.1175313 49.2220294)
83803097,49.221728,7.1154934,3,,,POINT (7.1154934 49.221728)
83803119,49.2210977,7.1117173,3,,,POINT (7.1117173 49.2210977)
83803152,49.2200911,7.1119096,3,,,POINT (7.1119096 49.2200911)
83803169,49.2203368,7.1138618,3,,,POINT (7.1138618 49.2203368)
83803177,49.2203663,7.1149032,3,,,POINT (7.1149032 49.2203663)
83803184,49.2206507,7.1158737,3,,,POINT (7.1158737 49.2206507)
83803191,49.2209301,7.1165892,3,,,POINT (7.1165892 49.2209301)
83803232,49.2110906,7.1007734,3,,,POINT (7.1007734 49.2110906)
83803234,49.2103328,7.0985298,3,,,POINT (7.0985298 49.2103328)
83803305,49.2038826,7.0667533,3,,,POINT (7.0667533 49.2038826)
83803344,49.2060909,7.0548843,3,,,POINT (7.0548843 49.2060909)
83803382,49.2135034,7.0389686,3,,,POINT (7.0389686 49.2135034)
83803392,49.2149036,7.0341384,3,,,POINT (7.0341384 49.2149036)
83803439,49.2095015,7.0283877,3,,,POINT (7.0283877 49.2095015)
83803456,49.2095996,7.0283269,3,,,POINT (7.0283269 49.2095996)
83803459,49.209619,7.0281274,3,,,POINT (7.0281274 49.209619)
83803472,49.2094937,7.0280226,3,,,POINT (7.0280226 49.2094937)
98676974,49.2894715,7.0300987,3,,,POINT (7.0300987 49.2894715)
98677054,49.2841873,7.0363724,3,,,POINT (7.0363724 49.2841873)
98677055,49.2837236,7.0362574,3,,,POINT (7.0362574 49.2837236)
98677059,49.2835015,7.0368367,3,,,POINT (7.0368367 49.2835015)
98677060,49.2828797,7.0372036,3,,,POINT (7.0372036 49.2828797)
98677063,49.282038,7.037682,3,,,POINT (7.037682 49.282038)
98677064,49.2817995,7.0380537,3,,,POINT (7.0380537 49.2817995)
104578978,49.2504151,7.0075724,1,,,POINT (7.0075724 49.2504151)
104579252,49.2521781,7.0059483,3,,,POINT (7.0059483 49.2521781)
104579313,49.2521292,7.0054613,3,,,POINT (7.0054613 49.2521292)
104579407,49.2494118,7.0050675,3,,,POINT (7.0050675 49.2494118)
104579469,49.247945,7.0054959,4,,,POINT (7.0054959 49.247945)
104580432,49.2331432,6.9907817,3,,,POINT (6.9907817 49.2331432)
104580589,49.2289463,6.9968271,3,18,motorway_junction,POINT (6.9968271 49.2289463)
104580839,49.2227293,7.0116519,3,19,motorway_junction,POINT (7.0116519 49.2227293)
104581517,49.1958826,7.0227025,3,,,POINT (7.0227025 49.1958826)
104581631,49.1933399,7.0252901,3,,,POINT (7.0252901 49.1933399)
104581650,49.1934191,7.0254809,3,,,POINT (7.0254809 49.1934191)
104581659,49.1935721,7.0253409,4,,,POINT (7.0253409 49.1935721)
104581679,49.1935073,7.025149,3,,,POINT (7.025149 49.1935073)
104581688,49.1934322,7.0251351,3,,,POINT (7.0251351 49.1934322)
104581692,49.1933628,7.0252026,3,,,POINT (7.0252026 49.1933628)
104581699,49.1934667,7.0254896,3,,,POINT (7.0254896 49.1934667)
104581703,49.193709,7.0257332,3,,,POINT (7.0257332 49.193709)
104581743,49.1943588,7.0263108,3,,,POINT (7.0263108 49.1943588)
104581793,49.195776,7.0269488,3,,,POINT (7.0269488 49.195776)
104581882,49.1978382,7.0297579,3,,,POINT (7.0297579 49.1978382)
104588844,49.2013283,7.0236867,3,,,POINT (7.0236867 49.2013283)
104588931,49.2047833,7.0204692,3,,,POINT (7.0204692 49.2047833)
104589100,49.2089494,7.0230767,3,,,POINT (7.0230767 49.2089494)
104589131,49.2094626,7.0238172,3,,,POINT (7.0238172 49.2094626)
104589165,49.2105202,7.025925,3,,,POINT (7.025925 49.2105202)
104589181,49.2102484,7.0266593,3,,,POINT (7.0266593 49.2102484)
104589241,49.2094083,7.0283018,3,,,POINT (7.0283018 49.2094083)
104590098,49.2222919,7.0432772,3,,,POINT (7.0432772 49.2222919)
104591447,49.2500967,7.0550715,3,,,POINT (7.0550715 49.2500967)
105768070,49.2137181,7.0415544,4,,,POINT (7.0415544 49.2137181)
105825160,49.2564473,7.041101,3,,,POINT (7.041101 49.2564473)
105825525,49.2522962,7.0323189,3,,,POINT (7.0323189 49.2522962)
105825863,49.246048,7.0208282,3,,,POINT (7.0208282 49.246048)
105825943,49.2457377,7.0172272,3,,,POINT (7.0172272 49.2457377)
105826568,49.2418758,7.0015963,4,,,POINT (7.0015963 49.2418758)
105826907,49.248149,7.0055017,3,,,POINT (7.0055017 49.248149)
105827038,49.2505017,7.0055843,3,,,POINT (7.0055843 49.2505017)
108001779,49.1816191,7.035018,3,,,POINT (7.035018 49.1816191)
108001804,49.1816099,7.0352712,3,,,POINT (7.0352712 49.1816099)
108001834,49.1815351,7.0356273,3,,,POINT (7.0356273 49.1815351)
108001857,49.181451,7.0359522,3,,,POINT (7.0359522 49.181451)
108002007,49.1803322,7.0374382,3,,,POINT (7.0374382 49.1803322)
108002026,49.1804958,7.0378429,3,,,POINT (7.0378429 49.1804958)
108002143,49.1801864,7.0402551,4,,,POINT (7.0402551 49.1801864)
108002186,49.1806739,7.0406109,3,,,POINT (7.0406109 49.1806739)
108002289,49.1817936,7.0410331,3,,,POINT (7.0410331 49.1817936)
108002399,49.1817648,7.0404225,3,,,POINT (7.0404225 49.1817648)
108002802,49.1872324,7.0407066,4,,,POINT (7.0407066 49.1872324)
108002881,49.1872077,7.0393868,3,,,POINT (7.0393868 49.1872077)
108002891,49.1983347,7.0309024,4,,,POINT (7.0309024 49.1983347)
108003042,49.1997094,7.030699,3,,,POINT (7.030699 49.1997094)
108003551,49.2013272,7.0323236,3,,,POINT (7.0323236 49.2013272)
108003761,49.1980834,7.030255,3,,,POINT (7.030255 49.1980834)
108003972,49.1992083,7.0284803,4,,,POINT (7.0284803 49.1992083)
108004098,49.2008032,7.0279256,3,,,POINT (7.0279256 49.2008032)
108004202,49.2025145,7.0265252,3,,,POINT (7.0265252 49.2025145)
108004725,49.2098795,7.0286183,4,,,POINT (7.0286183 49.2098795)
108005211,49.2033074,7.0390268,3,,,POINT (7.0390268 49.2033074)
108005302,49.2043243,7.0418219,3,,,POINT (7.0418219 49.2043243)
108005384,49.2054372,7.0452282,3,,,POINT (7.0452282 49.2054372)
108005460,49.2063138,7.0470946,3,,,POINT (7.0470946 49.2063138)
108005976,49.2050628,7.0517021,3,,,POINT (7.0517021 49.2050628)
108006215,49.2051665,7.040546,3,3,motorway_junction,POINT (7.040546 49.2051665)
108006773,49.2149634,7.0210686,3,,,POINT (7.0210686 49.2149634)
108006884,49.2173796,7.0198125,3,19,motorway_junction,POINT (7.0198125 49.2173796)
108007959,49.2209228,7.0170064,3,,,POINT (7.0170064 49.2209228)
108008066,49.2203953,7.0152703,3,,,POINT (7.0152703 49.2203953)
108008071,49.2203012,7.0152685,3,,,POINT (7.0152685 49.2203012)
108008269,49.2173441,7.0195584,3,,,POINT (7.0195584 49.2173441)
108008406,49.2128673,7.0212412,3,20,motorway_junction,POINT (7.0212412 49.2128673)
108008608,49.2075826,7.0265654,3,,,POINT (7.0265654 49.2075826)
108008651,49.2066565,7.0311276,3,,,POINT (7.0311276 49.2066565)
108009059,49.2041787,7.0456003,3,4,motorway_junction,POINT (7.0456003 49.2041787)
108009236,49.2041076,7.0521646,3,,,POINT (7.0521646 49.2041076)
108009264,49.2043769,7.0525801,3,,,POINT (7.0525801 49.2043769)
108009287,49.2042241,7.0465435,3,,,POINT (7.0465435 49.2042241)
108170729,49.2074806,7.0272835,3,21,motorway_junction,POINT (7.0272835 49.2074806)
108170849,49.2092792,7.0253642,3,,,POINT (7.0253642 49.2092792)
108170893,49.2098912,7.0245653,4,,,POINT (7.0245653 49.2098912)
108170923,49.205498,7.0210926,3,,,POINT (7.0210926 49.205498)
108171004,49.2049939,7.0219568,3,,,POINT (7.0219568 49.2049939)
108171361,49.2070974,7.0239873,3,,,POINT (7.0239873 49.2070974)
108171376,49.2074936,7.024222,1,,,POINT (7.024222 49.2074936)
108231606,49.1991021,7.0269232,3,,,POINT (7.0269232 49.1991021)
108231616,49.1984787,7.027921,3,,,POINT (7.027921 49.1984787)
108231744,49.197488,7.0292185,4,,,POINT (7.0292185 49.197488)
108231936,49.1961691,7.0309434,3,,,POINT (7.0309434 49.1961691)
108231962,49.195787,7.0308625,3,,,POINT (7.0308625 49.195787)
108231975,49.1911261,7.035767,3,,,POINT (7.035767 49.1911261)
108232014,49.1905889,7.0364112,3,,,POINT (7.0364112 49.1905889)
108232087,49.1898168,7.0369501,3,,,POINT (7.0369501 49.1898168)
108232224,49.1873947,7.0377976,3,,,POINT (7.0377976 49.1873947)
108380443,49.2089898,7.0205073,3,,,POINT (7.0205073 49.2089898)
108380572,49.2109889,7.0193341,3,,,POINT (7.0193341 49.2109889)
108381144,49.2187405,7.0127156,4,,,POINT (7.0127156 49.2187405)
108381368,49.2200296,7.0173803,3,,,POINT (7.0173803 49.2200296)
108381446,49.2210686,7.0164637,3,,,POINT (7.0164637 49.2210686)
108381732,49.2229839,7.0113757,3,,,POINT (7.0113757 49.2229839)
108382651,49.2376867,7.0045302,4,,,POINT (7.0045302 49.2376867)
108382754,49.2386855,7.0059029,3,,,POINT (7.0059029 49.2386855)
108382818,49.2394925,7.0059712,3,,,POINT (7.0059712 49.2394925)
108383107,49.2405398,7.0007277,3,,,POINT (7.0007277 49.2405398)
108383172,49.249315,7.0061892,4,,,POINT (7.0061892 49.249315)
112367863,49.1849401,7.0380832,4,,,POINT (7.0380832 49.1849401)
112379123,49.2260846,7.0249677,3,,,POINT (7.0249677 49.2260846)
112379203,49.2226333,7.026718,3,,,POINT (7.026718 49.2226333)
112379547,49.215396,7.0337071,3,,,POINT (7.0337071 49.215396)
112379581,49.2039491,7.0328062,3,,,POINT (7.0328062 49.2039491)
112379643,49.2024176,7.0325207,3,,,POINT (7.0325207 49.2024176)
112432537,49.2459596,7.0086226,3,,,POINT (7.0086226 49.2459596)
112432548,49.2455797,7.0091899,3,,,POINT (7.0091899 49.2455797)
112432645,49.2448301,7.010443,3,,,POINT (7.010443 49.2448301)
112432708,49.2442182,7.0096509,3,,,POINT (7.0096509 49.2442182)
112432752,49.2435894,7.0088437,3,,,POINT (7.0088437 49.2435894)
112433038,49.2416032,7.0041699,3,,,POINT (7.0041699 49.2416032)
112433110,49.2418626,7.0063442,3,,,POINT (7.0063442 49.2418626)
112433165,49.2418904,7.0077226,3,,,POINT (7.0077226 49.2418904)
112433624,49.240845,7.0177215,4,,,POINT (7.0177215 49.240845)
112445452,49.2475388,7.057209,3,,,POINT (7.057209 49.2475388)
112445475,49.2449719,7.0591294,3,,,POINT (7.0591294 49.2449719)
115946148,49.2086124,7.0247145,3,,,POINT (7.0247145 49.2086124)
115946152,49.2239368,7.0202161,4,,,POINT (7.0202161 49.2239368)
115946156,49.2239474,7.0200242,4,,,POINT (7.0200242 49.2239474)
115946297,49.2254509,7.0156709,3,,,POINT (7.0156709 49.2254509)
115946489,49.2098558,7.0244983,4,,,POINT (7.0244983 49.2098558)
119366664,49.2400112,6.9603519,3,,,POINT (6.9603519 49.2400112)
119366696,49.2404672,6.9597127,3,,,POINT (6.9597127 49.2404672)
119366737,49.2412625,6.9595418,3,,,POINT (6.9595418 49.2412625)
119366890,49.2404451,6.9675454,3,,,POINT (6.9675454 49.2404451)
119366932,49.2398296,6.9701739,3,,,POINT (6.9701739 49.2398296)
119367182,49.2336996,6.9747015,3,,,POINT (6.9747015 49.2336996)
119367362,49.23399,6.9825574,5,,,POINT (6.9825574 49.23399)
119367661,49.2312223,6.9885137,3,,,POINT (6.9885137 49.2312223)
119367691,49.2309127,6.9892998,3,,,POINT (6.9892998 49.2309127)
119367860,49.2278612,6.9948784,3,,,POINT (6.9948784 49.2278612)
119367867,49.2277531,6.9951168,3,,,POINT (6.9951168 49.2277531)
119368120,49.2243145,7.0006922,3,,,POINT (7.0006922 49.2243145)
119368412,49.2200965,7.0091202,3,,,POINT (7.0091202 49.2200965)
119368623,49.216505,7.0086793,3,,,POINT (7.0086793 49.216505)
119368665,49.216055,7.0070802,3,,,POINT (7.0070802 49.216055)
119368679,49.2160151,7.0067386,4,,,POINT (7.0067386 49.2160151)
119368687,49.2159316,7.0063461,3,,,POINT (7.0063461 49.2159316)
119368712,49.2156559,7.0066172,4,,,POINT (7.0066172 49.2156559)
119368721,49.2157236,7.0068289,3,,,POINT (7.0068289 49.2157236)
119368728,49.2159086,7.0068807,3,,,POINT (7.0068807 49.2159086)
119368758,49.2154927,7.007159,3,,,POINT (7.007159 49.2154927)
119368836,49.2136372,7.0092138,3,,,POINT (7.0092138 49.2136372)
119368889,49.2146801,7.0103854,3,,,POINT (7.0103854 49.2146801)
119368987,49.2156489,7.0140626,3,,,POINT (7.0140626 49.2156489)
119369021,49.2151584,7.014358,3,,turning_circle,POINT (7.014358 49.2151584)
119369263,49.2112085,7.0190317,3,,,POINT (7.0190317 49.2112085)
119719487,49.2263598,7.0239179,6,,,POINT (7.0239179 49.2263598)
119719720,49.2281781,7.0174956,4,,,POINT (7.0174956 49.2281781)
119719736,49.2312086,7.0068497,3,,,POINT (7.0068497 49.2312086)
119720212,49.2317364,6.9954987,3,,,POINT (6.9954987 49.2317364)
119720447,49.233921,6.9935009,6,,,POINT (6.9935009 49.233921)
119720466,49.2339927,6.9932083,3,,crossing,POINT (6.9932083 49.2339927)
119720667,49.2361718,6.9901182,3,,,POINT (6.9901182 49.2361718)
119721227,49.2361395,6.9755192,3,14,motorway_junction,POINT (6.9755192 49.2361395)
119721479,49.2414815,6.9562684,3,,,POINT (6.9562684 49.2414815)
119721728,49.2392937,6.9559172,3,,,POINT (6.9559172 49.2392937)
119721913,49.2396114,6.9516672,3,,,POINT (6.9516672 49.2396114)
119722051,49.2408445,6.9517842,4,,,POINT (6.9517842 49.2408445)
121984484,49.2136186,7.0357551,3,,,POINT (7.0357551 49.2136186)
121984521,49.214263,7.0364459,3,,,POINT (7.0364459 49.214263)
122008899,49.2280667,7.0172839,4,,,POINT (7.0172839 49.2280667)
122009001,49.2422605,7.0150136,3,,,POINT (7.0150136 49.2422605)
122009011,49.2417003,7.016245,3,,,POINT (7.016245 49.2417003)
130139422,49.2150477,7.0311243,3,,,POINT (7.0311243 49.2150477)
130234679,49.2275798,7.0016097,4,,,POINT (7.0016097 49.2275798)
130234681,49.2276646,7.0014097,3,,,POINT (7.0014097 49.2276646)
130234687,49.2275894,7.0007224,4,,,POINT (7.0007224 49.2275894)
130234693,49.2271356,7.0009046,3,,,POINT (7.0009046 49.2271356)
130234700,49.227264,7.0015751,3,,,POINT (7.0015751 49.227264)
130234713,49.2280704,7.0014937,3,,,POINT (7.0014937 49.2280704)
130234721,49.2314849,7.000968,3,,,POINT (7.000968 49.2314849)
130234728,49.2331869,6.9994401,3,,,POINT (6.9994401 49.2331869)
130234729,49.2338174,6.999648,4,,,POINT (6.999648 49.2338174)
130234751,49.2362987,7.0016932,3,,,POINT (7.0016932 49.2362987)
130234761,49.2369002,7.0030257,3,,,POINT (7.0030257 49.2369002)
130234775,49.2373221,7.0046574,4,,,POINT (7.0046574 49.2373221)
130234776,49.2374197,7.0046035,4,,,POINT (7.0046035 49.2374197)
130234783,49.2370255,7.0033719,3,,,POINT (7.0033719 49.2370255)
130234839,49.2381674,6.9976332,4,,,POINT (6.9976332 49.2381674)
130234879,49.2397439,6.9947699,3,,,POINT (6.9947699 49.2397439)
130234919,49.2405923,6.9868963,4,,,POINT (6.9868963 49.2405923)
130234928,49.2396899,6.9820522,4,,,POINT (6.9820522 49.2396899)
130234956,49.2399303,6.9798599,3,,,POINT (6.9798599 49.2399303)
130234957,49.2400429,6.98037,3,,,POINT (6.98037 49.2400429)
130241969,49.2403465,7.0028067,4,,,POINT (7.0028067 49.2403465)
130241983,49.2397283,7.0030012,3,,,POINT (7.0030012 49.2397283)
130242007,49.237764,7.0043681,3,,,POINT (7.0043681 49.237764)
130242035,49.2354439,7.0056763,3,,,POINT (7.0056763 49.2354439)
130242096,49.231904,7.0040125,4,,,POINT (7.0040125 49.231904)
130242108,49.228357,7.0014494,3,,,POINT (7.0014494 49.228357)
130242188,49.2249934,7.0058294,3,,,POINT (7.0058294 49.2249934)
130242191,49.2374467,7.0047207,4,,,POINT (7.0047207 49.2374467)
130245452,49.2083591,7.0229423,3,,,POINT (7.0229423 49.2083591)
130245473,49.2084964,7.0246166,3,21,motorway_junction,POINT (7.0246166 49.2084964)
130245475,49.2085076,7.022553,4,,,POINT (7.022553 49.2085076)
130318829,49.2738993,7.0407449,6,,,POINT (7.0407449 49.2738993)
130318858,49.2739377,7.0405405,3,,crossing,POINT (7.0405405 49.2739377)
130318945,49.2743817,7.038343,3,,,POINT (7.038343 49.2743817)
130319063,49.2754703,7.035937,3,,,POINT (7.035937 49.2754703)
130319219,49.2764427,7.0328113,4,,,POINT (7.0328113 49.2764427)
130319339,49.2759638,7.0306594,5,,,POINT (7.0306594 49.2759638)
130319918,49.2695515,7.0143335,3,,,POINT (7.0143335 49.2695515)
130320029,49.2680564,7.0120513,3,,,POINT (7.0120513 49.2680564)
130320722,49.2587968,7.0026223,2,,,POINT (7.0026223 49.2587968)
130321004,49.2534759,7.0042896,3,,,POINT (7.0042896 49.2534759)
130321290,49.2309718,6.9978046,6,,,POINT (6.9978046 49.2309718)
130321339,49.2304611,7.0003006,3,,,POINT (7.0003006 49.2304611)
130321394,49.2342177,6.993719,3,,,POINT (6.993719 49.2342177)
132185324,49.2409493,6.9458712,3,,,POINT (6.9458712 49.2409493)
132200725,49.2363376,6.9463161,3,,,POINT (6.9463161 49.2363376)
132201100,49.2340635,6.9676946,3,14,motorway_junction,POINT (6.9676946 49.2340635)
132201156,49.2353656,6.9712792,3,,,POINT (6.9712792 49.2353656)
132201549,49.236216,6.9856372,3,16,motorway_junction,POINT (6.9856372 49.236216)
132201646,49.235623,6.9907731,3,17,motorway_junction,POINT (6.9907731 49.235623)
132201821,49.2315253,6.9923132,3,,,POINT (6.9923132 49.2315253)
132529762,49.2253177,7.0053421,3,18,motorway_junction,POINT (7.0053421 49.2253177)
132530069,49.230915,6.9930556,3,17,motorway_junction,POINT (6.9930556 49.230915)
132530191,49.2331788,6.9915299,3,,,POINT (6.9915299 49.2331788)
132591238,49.2338585,6.9905579,5,,,POINT (6.9905579 49.2338585)
132591336,49.2336097,6.9896139,3,,,POINT (6.9896139 49.2336097)
132591384,49.2336439,6.9884274,4,,,POINT (6.9884274 49.2336439)
132591461,49.2359409,6.9897315,4,,,POINT (6.9897315 49.2359409)
132591969,49.2406114,6.9895608,3,,,POINT (6.9895608 49.2406114)
132591999,49.2403195,6.9893677,4,,,POINT (6.9893677 49.2403195)
132592063,49.2408085,6.9853212,3,,,POINT (6.9853212 49.2408085)
132593009,49.2404636,6.9878284,3,,,POINT (6.9878284 49.2404636)
138041571,49.2285258,7.0120804,3,,,POINT (7.0120804 49.2285258)
138041688,49.2314637,7.0109521,4,,,POINT (7.0109521 49.2314637)
138041856,49.2373494,7.0047635,4,,,POINT (7.0047635 49.2373494)
138041875,49.2382975,7.0086197,3,,,POINT (7.0086197 49.2382975)
138075718,49.2643673,7.0501433,3,,,POINT (7.0501433 49.2643673)
138113063,49.2404682,6.9983727,3,,,POINT (6.9983727 49.2404682)
138113317,49.2330974,6.9908014,3,,,POINT (6.9908014 49.2330974)
138113416,49.2312903,6.9922931,3,,,POINT (6.9922931 49.2312903)
138113759,49.2272343,7.0006958,4,,,POINT (7.0006958 49.2272343)
138160705,49.2632606,7.0511491,3,,,POINT (7.0511491 49.2632606)
138160724,49.2633557,7.0518713,3,,,POINT (7.0518713 49.2633557)
138160794,49.26254,7.0512066,3,,,POINT (7.0512066 49.26254)
138160840,49.2638104,7.0508312,3,,,POINT (7.0508312 49.2638104)
138161254,49.2721709,7.0614974,3,,,POINT (7.0614974 49.2721709)
138245923,49.2348651,7.0034599,4,,,POINT (7.0034599 49.2348651)
138246130,49.2340467,7.0021048,3,,,POINT (7.0021048 49.2340467)
138284445,49.2309715,7.0205184,3,,,POINT (7.0205184 49.2309715)
138284820,49.2368484,7.0177257,3,,,POINT (7.0177257 49.2368484)
138285400,49.2417758,7.0237225,3,,,POINT (7.0237225 49.2417758)
138285438,49.2417799,7.024415,3,,,POINT (7.024415 49.2417799)
138285493,49.24187,7.023577,3,,,POINT (7.023577 49.24187)
138285713,49.2417462,7.0160848,4,,,POINT (7.0160848 49.2417462)
138285850,49.242603,7.0181788,3,,,POINT (7.0181788 49.242603)
138285959,49.2436094,7.0180525,3,,,POINT (7.0180525 49.2436094)
138286051,49.2428488,7.0161191,3,,,POINT (7.0161191 49.2428488)
138286076,49.242867,7.0159683,4,,,POINT (7.0159683 49.242867)
138301359,49.2414989,7.0156912,3,,,POINT (7.0156912 49.2414989)
138301772,49.2408078,7.0093925,3,,,POINT (7.0093925 49.2408078)
138301839,49.2406061,7.0076149,4,,,POINT (7.0076149 49.2406061)
138301954,49.2399745,7.0055833,3,,,POINT (7.0055833 49.2399745)
142509709,49.2297047,7.0037058,4,,,POINT (7.0037058 49.2297047)
142509866,49.2276192,7.0047241,3,,,POINT (7.0047241 49.2276192)
142509977,49.2283203,7.0071094,3,,,POINT (7.0071094 49.2283203)
142509982,49.2281378,7.0074487,4,,,POINT (7.0074487 49.2281378)
142510176,49.227753,7.0117229,3,,,POINT (7.0117229 49.227753)
142510297,49.22456,7.0141458,3,,,POINT (7.0141458 49.22456)
142510325,49.2250204,7.0145615,3,,,POINT (7.0145615 49.2250204)
142599526,49.2282027,7.0000164,3,,,POINT (7.0000164 49.2282027)
142599732,49.2291216,6.9966509,3,,,POINT (6.9966509 49.2291216)
142599748,49.2343522,6.9887193,4,,,POINT (6.9887193 49.2343522)
142599809,49.2346923,6.9870003,4,,,POINT (6.9870003 49.2346923)
142628314,49.2348311,6.9774266,4,,,POINT (6.9774266 49.2348311)
142628591,49.2347197,6.9746102,3,,,POINT (6.9746102 49.2347197)
142628763,49.2323636,6.9733552,3,,,POINT (6.9733552 49.2323636)
142629447,49.2315234,6.9810861,3,,,POINT (6.9810861 49.2315234)
142629629,49.2317626,6.9836543,3,,,POINT (6.9836543 49.2317626)
142629820,49.2322736,6.9912671,3,,,POINT (6.9912671 49.2322736)
142630130,49.2260059,6.9991327,3,,,POINT (6.9991327 49.2260059)
142630145,49.2233961,7.002555,3,,,POINT (7.002555 49.2233961)
142630481,49.2251028,7.0045854,3,,,POINT (7.0045854 49.2251028)
142630833,49.2236825,7.0068844,4,,,POINT (7.0068844 49.2236825)
142631663,49.2201547,7.0145829,4,,,POINT (7.0145829 49.2201547)
142655749,49.2375637,6.9896447,3,,,POINT (6.9896447 49.2375637)
142655816,49.2372947,6.9905888,3,,,POINT (6.9905888 49.2372947)
142655827,49.2394454,6.9932535,5,,,POINT (6.9932535 49.2394454)
142655933,49.2386155,6.9945621,4,,,POINT (6.9945621 49.2386155)
142656132,49.239435,6.9952548,3,,,POINT (6.9952548 49.239435)
142656152,49.2378702,6.9984385,3,,,POINT (6.9984385 49.2378702)
142656658,49.2360825,6.9987499,4,,,POINT (6.9987499 49.2360825)
142656683,49.236365,6.9987166,3,,,POINT (6.9987166 49.236365)
142656884,49.2387967,6.9982118,3,,,POINT (6.9982118 49.2387967)
142657033,49.2382941,6.999529,4,,,POINT (6.999529 49.2382941)
142657432,49.2382033,7.0039821,4,,,POINT (7.0039821 49.2382033)
142657434,49.2376449,6.9992711,4,,,POINT (6.9992711 49.2376449)
144506161,49.2529561,6.961775,3,,,POINT (6.961775 49.2529561)
144506224,49.2516845,6.9622976,3,,,POINT (6.9622976 49.2516845)
144506527,49.2466004,6.9677565,4,,,POINT (6.9677565 49.2466004)
144506546,49.2460268,6.9684098,3,,,POINT (6.9684098 49.2460268)
144506661,49.2438347,6.9712833,3,,crossing,POINT (6.9712833 49.2438347)
144506733,49.2427192,6.9726037,4,,,POINT (6.9726037 49.2427192)
144506783,49.2426224,6.9737608,3,,,POINT (6.9737608 49.2426224)
144507113,49.2399438,6.982853,4,,,POINT (6.982853 49.2399438)
144507133,49.2398926,6.9829672,3,,,POINT (6.9829672 49.2398926)
144507231,49.240433,6.9862297,3,,,POINT (6.9862297 49.240433)
144507234,49.2403668,6.9864342,3,,,POINT (6.9864342 49.2403668)
144507459,49.2378936,6.9890622,3,,,POINT (6.9890622 49.2378936)
144507489,49.237726,6.9891497,3,,,POINT (6.9891497 49.237726)
144507605,49.2389634,6.9868162,3,,,POINT (6.9868162 49.2389634)
144507663,49.2398922,6.9876909,5,,,POINT (6.9876909 49.2398922)
147948441,49.2330304,6.9533534,1,,,POINT (6.9533534 49.2330304)
150836922,49.1963097,7.0307994,3,,,POINT (7.0307994 49.1963097)
150837008,49.1961393,7.0245628,3,,,POINT (7.0245628 49.1961393)
150838969,49.1963885,7.0301602,3,,,POINT (7.0301602 49.1963885)
151331296,49.2406197,6.9988488,3,,,POINT (6.9988488 49.2406197)
151331317,49.241102,6.9984567,3,,,POINT (6.9984567 49.241102)
151331383,49.2361759,6.9974481,4,,,POINT (6.9974481 49.2361759)
151331465,49.2349277,6.9993483,3,,,POINT (6.9993483 49.2349277)
151331469,49.2360098,7.0001321,3,,,POINT (7.0001321 49.2360098)
151331513,49.235076,7.000868,3,,,POINT (7.000868 49.235076)
151331534,49.2354158,7.0018055,3,,,POINT (7.0018055 49.2354158)
151331543,49.2353265,7.0020095,4,,,POINT (7.0020095 49.2353265)
151337035,49.2319701,6.9986327,3,,,POINT (6.9986327 49.2319701)
151337064,49.2313408,7.0008212,4,,,POINT (7.0008212 49.2313408)
151337080,49.2307766,7.0027723,5,,,POINT (7.0027723 49.2307766)
151337125,49.2300339,7.0054719,3,,,POINT (7.0054719 49.2300339)
151337172,49.2298365,7.0068525,3,,,POINT (7.0068525 49.2298365)
151337273,49.2304594,7.0039243,4,,,POINT (7.0039243 49.2304594)
155472636,49.1798414,7.0372722,3,,,POINT (7.0372722 49.1798414)
155472688,49.1801125,7.0358978,3,,,POINT (7.0358978 49.1801125)
155472735,49.1794965,7.0356187,4,,,POINT (7.0356187 49.1794965)
155472750,49.1792986,7.0355808,3,,,POINT (7.0355808 49.1792986)
155472803,49.1787788,7.0358247,3,,,POINT (7.0358247 49.1787788)
155472845,49.1798195,7.0373849,3,,,POINT (7.0373849 49.1798195)
155476889,49.1771299,7.0325662,1,,,POINT (7.0325662 49.1771299)
155476897,49.1813998,7.0360332,3,,,POINT (7.0360332 49.1813998)
155514163,49.2144191,7.017663,4,,,POINT (7.017663 49.2144191)
155519521,49.2265793,7.0009102,3,,,POINT (7.0009102 49.2265793)
