element_type,osmid,foot,opening_hours,wheelchair,geometry,source,access,name,opening_hours:covid19,description,note,check_date:opening_hours,fee,old_name,start_date,nodes,leisure,layer,addr:city,addr:postcode,wikidata,alt_name,dog,heritage,name:de,name:en,name:fr,name:ru,official_name,operator,operator:type,toilets:wheelchair,tourism,website,wikipedia,old_name:1882-1916,wikimedia_commons,disused:amenity,disused:landuse,name:etymology:wikidata,planned:landuse,planned:name,landuse,amenity,natural,club,source:name,loc_name,area,fuel:charcoal,fuel:electric,fuel:gas,fuel:wood,place,name:sk,notes,addr:housenumber,addr:street,ways,type
way,39905689,,,,"POLYGON ((8.3579411 49.0090185, 8.3581757 49.008977, 8.3585739 49.0089117, 8.3586574 49.008908, 8.3587332 49.0089051, 8.3588228 49.0089077, 8.3589114 49.0089131, 8.3589869 49.0089238, 8.3589846 49.0089313, 8.3590445 49.008941, 8.3591438 49.0089688, 8.3592992 49.0089338, 8.3592533 49.0089117, 8.3591415 49.0088786, 8.3591337 49.0088894, 8.3590849 49.0088767, 8.3590263 49.0088654, 8.3589348 49.0088566, 8.3588511 49.0088537, 8.3588428 49.0088509, 8.3588405 49.0088477, 8.3588418 49.0088444, 8.358853 49.0088413, 8.3590942 49.0087882, 8.3593485 49.0087264, 8.3596027 49.0086514, 8.3598096 49.0085802, 8.3598378 49.0085719, 8.3598495 49.0085745, 8.3598547 49.008579, 8.3598544 49.0085853, 8.3597837 49.0086539, 8.3597784 49.008652, 8.3597693 49.0086486, 8.3597079 49.0087247, 8.359674 49.0087893, 8.3596518 49.008836, 8.3598456 49.0087808, 8.3598717 49.0087427, 8.3599164 49.0086833, 8.3599008 49.0086776, 8.3599463 49.0086327, 8.3599937 49.0085884, 8.3600612 49.0085367, 8.3601114 49.0085043, 8.3601664 49.0084726, 8.3602093 49.0084526, 8.3603812 49.0083802, 8.3605315 49.0083099, 8.3607866 49.0081859, 8.3609395 49.0080971, 8.3611074 49.0080034, 8.3614188 49.0078103, 8.3622383 49.0072994, 8.3630454 49.0067947, 8.3632575 49.0066701, 8.3633721 49.0066026, 8.3637918 49.0063803, 8.3640955 49.0061963, 8.364694 49.0058335, 8.3655135 49.0052893, 8.365775 49.0051062, 8.365983 49.0049624, 8.3661058 49.004891, 8.3661956 49.0048492, 8.3663022 49.0048299, 8.3662784 49.0048639, 8.3662974 49.0048923, 8.3663254 49.0048869, 8.366369 49.0048814, 8.3664229 49.0048835, 8.3664996 49.0048957, 8.3665877 49.0049209, 8.3667317 49.0050038, 8.3670675 49.0052425, 8.3668447 49.0052996, 8.3666986 49.0053413, 8.3664867 49.00541, 8.3662998 49.0054818, 8.3660424 49.0056193, 8.3659613 49.0055833, 8.3658237 49.0057463, 8.365683 49.0058724, 8.3655479 49.0059543, 8.3653339 49.0060789, 8.3650855 49.006172, 8.3648038 49.0062631, 8.3645316 49.0063567, 8.3643439 49.0064227, 8.3640578 49.0065361, 8.3638678 49.0066525, 8.3637007 49.0067808, 8.3635485 49.006991, 8.363447 49.0072122, 8.363386 49.0073384, 8.3633372 49.0074135, 8.3632739 49.0075054, 8.3631891 49.0076076, 8.363279 49.0076387, 8.3635921 49.0077472, 8.3640392 49.0075722, 8.3645342 49.0072621, 8.36463 49.0071524, 8.3648079 49.0070905, 8.3649956 49.0069499, 8.3652745 49.0067177, 8.3655257 49.0064916, 8.36571 49.0063369, 8.366077 49.0060986, 8.3667036 49.0056879, 8.3664235 49.0054913, 8.3666588 49.0053921, 8.3668036 49.0053515, 8.366815 49.0053938, 8.3667606 49.0054906, 8.3668176 49.0056478, 8.3668822 49.0057013, 8.3669679 49.0057471, 8.3669959 49.0058637, 8.3669601 49.0058967, 8.3668202 49.0060256, 8.3663588 49.0063673, 8.366384 49.006383, 8.3662271 49.006495, 8.366041 49.0066265, 8.3656736 49.0068572, 8.3651527 49.0071573, 8.3649155 49.0072854, 8.3646917 49.0073929, 8.3646844 49.0073862, 8.364481 49.007489, 8.3642261 49.0076111, 8.3640361 49.0076942, 8.3636923 49.0078349, 8.3637019 49.0078447, 8.3634265 49.0079546, 8.3632036 49.0080349, 8.3629376 49.0081257, 8.3627012 49.0082043, 8.3623295 49.0083188, 8.3619514 49.0084384, 8.3615787 49.0085759, 8.3613521 49.0086699, 8.3609543 49.0088562, 8.3607856 49.0089395, 8.3605891 49.0090523, 8.3604171 49.0091596, 8.3602831 49.0092488, 8.3599759 49.0094647, 8.3598398 49.0095664, 8.3598411 49.0094699, 8.3598363 49.0094182, 8.3598313 49.0093796, 8.3597133 49.0093966, 8.3597216 49.0094472, 8.3597234 49.0094911, 8.3597253 49.0095355, 8.3597187 49.0095986, 8.3597029 49.0096472, 8.3593238 49.0098987, 8.3590217 49.0101056, 8.3589552 49.0101127, 8.3588448 49.0100463, 8.3585151 49.0098644, 8.358412 49.0098285, 8.3582836 49.0097871, 8.3582642 49.0097784, 8.3582785 49.009771, 8.3583273 49.0097754, 8.3584677 49.0098006, 8.3584946 49.0098054, 8.3586539 49.0098276, 8.3586698 49.0097623, 8.358274 49.0097153, 8.3582147 49.0097117, 8.3580858 49.0096969, 8.357732 49.0096435, 8.3574254 49.0096056, 8.3572513 49.0095702, 8.3569081 49.0094763, 8.3565284 49.0093725, 8.3566759 49.0093313, 8.3567983 49.0093019, 8.3569232 49.0092648, 8.3569677 49.0092799, 8.357213 49.0092107, 8.357247 49.0092017, 8.3573139 49.0091853, 8.3574382 49.0091564, 8.3576114 49.0091183, 8.357922 49.009054, 8.3579411 49.0090185))",,,,,,,,,,,"[1557535895, 1461411906, 1461411898, 1557535865, 1461411896, 1557535864, 1461411900, 1557535868, 1557535874, 1461411902, 1461411905, 1461411901, 1461411899, 1461411894, 1557535856, 1557535851, 1461411891, 1557535842, 1557535839, 1557535837, 1557535835, 1557535834, 1461411889, 1557535816, 1126475743, 1557535802, 479102856, 1461411869, 1461411870, 1461411871, 1461411875, 1557535804, 1557535803, 1461411876, 1461411879, 1461411885, 1461411887, 1461411884, 1461411881, 1557535809, 1461411877, 1557535800, 1461411873, 1461411868, 1557535787, 1461411866, 1557535782, 1461411864, 479102857, 479102858, 1617157503, 1617157500, 479102859, 1617157490, 1617157483, 1617157478, 1617157476, 1617157465, 1617157462, 479102861, 479102862, 1052026228, 479102864, 1390638904, 1390638874, 479102865, 1052026234, 1557662642, 1557662640, 1557662637, 1557662638, 1557662644, 1557662645, 1557662647, 1557662649, 1557662651, 1830699916, 1830699918, 3197067482, 1830699928, 1861383179, 1861383182, 1861383193, 1861383211, 1861383221, 1861383230, 3197067478, 1861383238, 1861383256, 1861383262, 1861383269, 1861383275, 1861383281, 1835803315, 1835803320, 3197067491, 1835803327, 1835803332, 3198925618, 3197067487, 3197067471, 3197067469, 3197067486, 3197067489, 3197067483, 3197067467, 3197067477, 3197067488, 3197067474, 3197067479, 3197067476, 3197067473, 3197067472, 3197067475, 3197067468, 1830699933, 1861383180, 1830699936, 998421013, 1861383207, 29399621, 1835814701, 1835814719, 29399620, 1835814731, 29399619, 29399618, 1835814752, 1830699948, 6728927806, 1835814764, 29399617, 6728927798, 1830699951, 1557535756, 1557535760, 1557535765, 1557535768, 1557535771, 1557535774, 1557535780, 1557535791, 1557535807, 1557535841, 29399603, 1557535904, 1557535921, 1557535933, 1557535975, 1461411925, 1557535981, 1461411920, 1461411915, 1461411917, 1557535970, 1557535986, 1557536003, 1461411924, 1461411930, 26468395, 30961007, 1830190408, 479102843, 479102844, 1461411950, 1461411944, 1461411943, 1461411941, 1461411942, 1557536054, 1461411946, 1461411948, 1461411939, 1461411934, 1557536035, 1557536030, 1461411929, 1461411927, 479102845, 7184588947, 1461411916, 1461411914, 1557535943, 1461411912, 1835803521, 1835803512, 1835803503, 1461416566, 1835803493, 1835803472, 1835803468, 1557535895]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43706072,,,,"POLYGON ((8.4150747 49.0095893, 8.4151483 49.0095868, 8.4151893 49.0095854, 8.4152306 49.009584, 8.41524 49.0095836, 8.4152402 49.0095861, 8.4152733 49.009585, 8.4153277 49.0095831, 8.4153628 49.0095819, 8.4153982 49.0095807, 8.415398 49.009578, 8.4155548 49.0095726, 8.4155548 49.0095753, 8.4156025 49.0095736, 8.4156177 49.0095731, 8.4156513 49.009572, 8.4157131 49.0095698, 8.4157127 49.0095659, 8.415725 49.0095655, 8.4157556 49.0095644, 8.4157752 49.0095637, 8.4158064 49.0095627, 8.4158853 49.00956, 8.4159224 49.0095582, 8.4159199 49.0095314, 8.4159177 49.0095078, 8.4159099 49.0094238, 8.4159079 49.0094018, 8.4158964 49.0092784, 8.4157911 49.009283, 8.4157812 49.0091846, 8.4155256 49.0091945, 8.4153936 49.0091996, 8.4153751 49.0092003, 8.4151084 49.0092106, 8.4151165 49.0093088, 8.4150131 49.0093125, 8.4150237 49.0094478, 8.4150247 49.0094593, 8.41503 49.009527, 8.4150315 49.0095462, 8.4150368 49.009592, 8.4150747 49.0095893))",,,,,,,,,,,"[443386463, 10924835971, 10924835996, 10924835969, 4078947344, 4078947345, 10924835967, 10924835965, 10924836050, 4078947343, 4078947342, 4078947340, 4078947341, 10924835991, 10924836034, 10924835989, 4078947339, 4078947338, 10924835987, 10924835960, 10924835985, 10924835959, 443386464, 10577698889, 10577698876, 10577698869, 10577698871, 10577698872, 553069666, 443386456, 1680652321, 10577698875, 1673583362, 10577698884, 553069383, 443386472, 10577698880, 10577698881, 10577698887, 10577698885, 10577698877, 10575375944, 443386463]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,66327868,,,,"POLYGON ((8.4082117 49.0136229, 8.4079827 49.0136323, 8.4079477 49.0136337, 8.4077173 49.013643, 8.4077056 49.0136439, 8.4076956 49.0136479, 8.4076889 49.0136543, 8.4076869 49.0136618, 8.4077008 49.0138089, 8.407705 49.0138534, 8.4077192 49.0140042, 8.4077235 49.014011, 8.4077311 49.0140163, 8.4077411 49.0140195, 8.4077522 49.0140201, 8.4079832 49.0140107, 8.4080182 49.0140093, 8.4080585 49.0140077, 8.4082705 49.0139991, 8.4082759 49.0139986, 8.4082808 49.013997, 8.4082846 49.0139944, 8.408287 49.0139911, 8.4082876 49.0139876, 8.4082774 49.0138799, 8.4115167 49.0137542, 8.4115203 49.0137942, 8.4116055 49.0137909, 8.4116019 49.0137509, 8.411928 49.0137391, 8.4119426 49.013833, 8.4119667 49.0139121, 8.4120169 49.0139259, 8.4120737 49.0139453, 8.4122305 49.0140236, 8.412313 49.0141016, 8.4123963 49.0141864, 8.4124237 49.0142662, 8.4124132 49.0143722, 8.4123684 49.014455, 8.4122898 49.0145153, 8.4122164 49.0146061, 8.4122003 49.014689, 8.4122357 49.0147265, 8.4122982 49.0147653, 8.4124128 49.0148069, 8.4125288 49.0148661, 8.4126148 49.0149363, 8.4126817 49.0150379, 8.4126509 49.0151016, 8.412608 49.015191, 8.412654 49.0153173, 8.4126501 49.0153863, 8.4125585 49.0154214, 8.4124851 49.0154563, 8.4124319 49.0154991, 8.4124103 49.0155824, 8.4124231 49.0156428, 8.412463 49.0157119, 8.4124895 49.0157544, 8.4125209 49.0158574, 8.4125005 49.0159492, 8.4125403 49.0160259, 8.4126602 49.016096, 8.4127885 49.0161642, 8.4128696 49.0162489, 8.4129063 49.0163277, 8.4129161 49.0164354, 8.4129172 49.016555, 8.4129465 49.0166863, 8.4129594 49.016754, 8.4129412 49.0168138, 8.4129043 49.0168667, 8.4128882 49.016959, 8.4128831 49.0170121, 8.4129395 49.0170671, 8.4130094 49.0171131, 8.4131382 49.0171505, 8.4132526 49.0171533, 8.413333 49.0171337, 8.4133949 49.0170826, 8.4134474 49.0170162, 8.4134824 49.0169409, 8.4134982 49.0168514, 8.4134835 49.0167605, 8.4134478 49.0166795, 8.4133686 49.0165777, 8.4132893 49.0164905, 8.4132628 49.016385, 8.4132624 49.0162661, 8.4133264 49.0161531, 8.4133903 49.0160879, 8.41348 49.0160498, 8.4136013 49.0160138, 8.4135996 49.0159927, 8.4135972 49.0159638, 8.4135673 49.015902, 8.4135147 49.0157714, 8.4134814 49.0156189, 8.4134551 49.0154496, 8.4134339 49.0152328, 8.4134182 49.0150894, 8.4133883 49.0149208, 8.4133878 49.0148486, 8.4133932 49.0147183, 8.4134703 49.0145759, 8.4135811 49.0144392, 8.4136383 49.0143583, 8.4136967 49.0142572, 8.4137298 49.0141583, 8.4137453 49.0140336, 8.4137445 49.0139304, 8.4137436 49.0138175, 8.4137526 49.0137367, 8.4137801 49.0136688, 8.4138356 49.0136396, 8.4138726 49.013623, 8.4137827 49.0136259, 8.4137814 49.0136092, 8.4137802 49.0135928, 8.4137789 49.0135765, 8.4137751 49.0135257, 8.4133424 49.0135398, 8.4132628 49.0135414, 8.4132481 49.0135092, 8.4132305 49.0134916, 8.413209 49.0134759, 8.4131841 49.0134626, 8.4131565 49.0134519, 8.4131266 49.013444, 8.4130953 49.0134393, 8.413062 49.0134378, 8.4130647 49.0134813, 8.4128613 49.0134866, 8.4126602 49.0134919, 8.4126588 49.0134522, 8.4126176 49.013453, 8.4125806 49.0134601, 8.4125558 49.0134689, 8.4125303 49.0134826, 8.4125079 49.0135013, 8.4124953 49.0135181, 8.412487 49.0135374, 8.4124839 49.0135635, 8.4122715 49.0135742, 8.4119587 49.013588, 8.4119432 49.0134237, 8.4118827 49.0134249, 8.4118981 49.0135902, 8.408264 49.013738, 8.4082548 49.0136406, 8.4082497 49.0136343, 8.4082423 49.013629, 8.4082331 49.0136252, 8.4082226 49.0136232, 8.4082117 49.0136229))",,,Fasanengarten,,,,,,,,"[3385152275, 3385152279, 3385152280, 3385152284, 3385152285, 3385152286, 3385152287, 1672614362, 3385155096, 3385155097, 1672614382, 3385155104, 1672614383, 1672614409, 1672614450, 3385155103, 3385213047, 3385155102, 1672614433, 1672614477, 3385155101, 3385155100, 3385155099, 1672614465, 1672614516, 3809126158, 4237206198, 4237206197, 3809126157, 3385152291, 10833509945, 1715529179, 10833509946, 1715529232, 1715529278, 1715529357, 1715529447, 1715529549, 312456950, 1715529673, 1715529723, 1715529744, 1715529808, 1715529816, 312456952, 1715529909, 1715529923, 1715529936, 312456954, 1715529991, 1715530013, 312456957, 1715530047, 1715530052, 1715530062, 1715530067, 1715530086, 1715530094, 312456959, 1715530110, 1715530118, 1715530141, 312456961, 1715530219, 1715530255, 1715530274, 312456963, 1715530293, 1715530313, 1715530325, 1715530339, 1715530346, 1715530348, 312456965, 1715530362, 1715530370, 1715530374, 1715530375, 312456969, 1715530377, 1715530372, 1715530368, 312456967, 1715530349, 1715530344, 1715530322, 312456971, 1715530311, 1715530290, 1715530278, 312456974, 1715530242, 1715530216, 1715530185, 10833509975, 312456976, 1715530139, 312456978, 1715530093, 1715530066, 1715530014, 312456980, 1715529934, 312456983, 312456984, 1715529740, 1715529677, 1715529630, 312456985, 1715529443, 312456986, 1715529230, 1715529127, 1715529084, 1715529022, 1715529018, 312456987, 3964872057, 3964871755, 366114292, 3964871752, 1039692376, 1121375483, 2667703413, 2667703419, 2667703415, 2667703418, 2667703412, 2667703417, 2667703414, 2667703416, 2667703411, 1039692425, 3821454275, 1039692344, 2667703421, 2667703427, 2667703423, 2667703426, 2667703422, 2667703425, 2667703424, 2667703428, 2667703420, 3095684776, 3095684777, 968121769, 312456945, 3385152273, 1672614357, 3385152283, 3385152281, 3385152278, 3385152277, 3385152276, 3385152275]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90990391,,,,"POLYGON ((8.3903504 48.9952082, 8.3903284 48.9950554, 8.3903448 48.9950355, 8.3903722 48.9950214, 8.3908235 48.9949919, 8.3908726 48.995051, 8.3910397 48.9951809, 8.3909843 48.9951856, 8.3909802 48.995136, 8.390389 48.9951568, 8.390393 48.9952063, 8.3903504 48.9952082))",,,,,,,,,,,"[1056575986, 1906608858, 1056575962, 1586371433, 1056575939, 1586371436, 1056575956, 1056575984, 1834958430, 1834958431, 1056575968, 1056575986]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90990392,,,,"POLYGON ((8.3902987 48.9946906, 8.3903588 48.9946938, 8.3906472 48.9946719, 8.390671 48.9946695, 8.3906759 48.9946647, 8.3906734 48.9946599, 8.3906385 48.9946063, 8.3905655 48.9946252, 8.3905281 48.9945728, 8.3906004 48.9945509, 8.3905833 48.9945248, 8.3905127 48.9945445, 8.3904494 48.994455, 8.39052 48.9944359, 8.3904953 48.9944036, 8.3904295 48.9944217, 8.3903901 48.9943656, 8.3904525 48.9943468, 8.3904377 48.9943264, 8.3903783 48.9943456, 8.390341 48.9942901, 8.3903996 48.9942742, 8.3903882 48.9942585, 8.3903282 48.9942766, 8.3902886 48.9942276, 8.3903552 48.99421, 8.3903284 48.9941807, 8.3902784 48.9941506, 8.3902622 48.9941439, 8.3902305 48.9941378, 8.3901964 48.9941341, 8.3901696 48.9941437, 8.3901599 48.9941607, 8.3901672 48.9942182, 8.3902354 48.994215, 8.3902598 48.9943844, 8.3901875 48.9943887, 8.3901883 48.9944079, 8.3902646 48.9944031, 8.3902703 48.9944622, 8.3902334 48.9944636, 8.3902427 48.9945299, 8.3902549 48.9946363, 8.3902687 48.9946709, 8.3902987 48.9946906))",,,,,,,,,,,"[1056575941, 1906608808, 1056575942, 1906608834, 1906608837, 1906608835, 1906608836, 1906608838, 1906608839, 1906608840, 1906608841, 1906608844, 1906608842, 1906608843, 1906608855, 1906608854, 1906608853, 1906608852, 1909039900, 1909039906, 1909039904, 1909039902, 1906608851, 1906608850, 1906608849, 1906608848, 1906608856, 1906608847, 1056575959, 1906608821, 1906608820, 1906608819, 1056575936, 1056575938, 1056575966, 1906608816, 1906608817, 1906608818, 1906608815, 1056575972, 1056575961, 1906608811, 1906608810, 1906608809, 1056575941]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90990868,,,,"POLYGON ((8.3956263 48.9958173, 8.3958748 48.9958025, 8.3958382 48.9956042, 8.3956263 48.9958173))",,,,,,,,,,,"[1056589800, 1056589790, 1056589774, 1056589800]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,96444618,,,,"POLYGON ((8.486401 48.9969028, 8.48646 48.9970078, 8.4864236 48.997069, 8.4863518 48.9970922, 8.4862843 48.9971, 8.4861182 48.9971112, 8.485995 48.9970971, 8.4857764 48.9970528, 8.4856236 48.9969884, 8.4857745 48.996809, 8.4859896 48.9967421, 8.4861546 48.9967625, 8.486401 48.9969028))",,,,,,,,,,,"[1117529994, 1117529996, 1117529997, 1117529998, 1117529999, 1117530000, 1117530001, 1117530006, 1117530009, 1117530010, 1117530012, 1117530014, 1117529994]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,98939212,,,,"POLYGON ((8.3483648 49.0040193, 8.3487576 49.0037847, 8.3486071 49.0036807, 8.3486684 49.0036476, 8.3487125 49.0036683, 8.3487436 49.0036769, 8.3487704 49.0036782, 8.3488015 49.0036788, 8.3488222 49.0036771, 8.3488475 49.0036697, 8.3488675 49.003663, 8.3492079 49.0034581, 8.3494521 49.0033143, 8.3496869 49.003174, 8.3497261 49.0031646, 8.3497801 49.0031635, 8.3498129 49.0031659, 8.3498161 49.0031499, 8.350132 49.003177, 8.3504784 49.0032291, 8.3508508 49.0034097, 8.3514185 49.0035841, 8.3523966 49.0039541, 8.3526047 49.0040906, 8.3516825 49.0046849, 8.3522497 49.0050382, 8.3528183 49.0052842, 8.3529148 49.0054638, 8.352519 49.0060206, 8.3529555 49.0063605, 8.3530902 49.0065983, 8.3529414 49.0067423, 8.3523979 49.0070398, 8.3527841 49.0073471, 8.3529826 49.0075138, 8.3535432 49.0074393, 8.3538306 49.0075014, 8.3538511 49.0075403, 8.3541497 49.0074804, 8.3540903 49.0073877, 8.3540634 49.0073665, 8.3539174 49.0070744, 8.3536444 49.0062938, 8.353605 49.0061203, 8.3535447 49.0060381, 8.3533657 49.0056408, 8.3533208 49.0054426, 8.3539368 49.0055325, 8.3541064 49.0052898, 8.3538738 49.0044868, 8.3537228 49.004452, 8.3531571 49.0036362, 8.3529688 49.0034844, 8.3522413 49.0032054, 8.3521511 49.0031296, 8.3521055 49.0029097, 8.3520604 49.0028249, 8.3519948 49.002791, 8.3515579 49.0025817, 8.3515208 49.0023793, 8.351502 49.0023406, 8.3514303 49.0022841, 8.3513458 49.0022477, 8.3509726 49.0021748, 8.3508794 49.0021218, 8.3507782 49.0020957, 8.3506803 49.0020904, 8.3505254 49.002125, 8.3501196 49.0021578, 8.3497809 49.0021257, 8.349532 49.0020213, 8.3492899 49.0019634, 8.3490309 49.001893, 8.3487039 49.0017529, 8.3485856 49.0016841, 8.3485051 49.0016137, 8.3484446 49.0016333, 8.3481493 49.0017286, 8.3480786 49.0017514, 8.3478964 49.0020379, 8.3477465 49.0022224, 8.3473255 49.0026191, 8.3470211 49.0029021, 8.3469652 49.0029524, 8.3469511 49.0029782, 8.3470253 49.0030362, 8.3475019 49.0033681, 8.3483648 49.0040193))",Bing,,,,,,,,,,"[1144530152, 1835803242, 1835803241, 1835803233, 1835803235, 1835803237, 1835803239, 1835803240, 1835803238, 1835803236, 1835803234, 1144530153, 1835803232, 1144530155, 1835803224, 1835803222, 1835803226, 1835803213, 1144530156, 1144530158, 1376121435, 1144530168, 1144530171, 1144530173, 1144530176, 1144530178, 1144530179, 1144530180, 1144530185, 1144530186, 1149292469, 1144530189, 1144530191, 1144530193, 1144530195, 1144530198, 1835803324, 1835803330, 1152526018, 1151843355, 1152525973, 1143016067, 1143016095, 1143016105, 1143016118, 1143016068, 1143016063, 255853557, 1144530214, 1144530215, 1144530218, 1144530219, 1144530223, 1144530224, 1144530235, 1144530237, 1144530238, 1144530240, 1144530242, 1144530243, 1144530244, 1144530247, 1377410153, 1377410145, 1377410132, 1377410127, 1144530257, 1144530261, 1144530263, 1144530264, 1144530267, 1377599289, 1377599211, 1144530270, 1377599007, 1377598864, 10219372358, 10219372355, 1144530271, 10219372342, 1377599378, 1835770443, 1835770468, 1835770472, 1144530277, 1835785061, 1144530281, 1144530152]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,99865554,,,,"POLYGON ((8.41096 48.996405, 8.410786 48.9963559, 8.4107103 48.9963345, 8.4102516 48.9962049, 8.4102332 48.9962003, 8.4102135 48.9962036, 8.4102006 48.996212, 8.4101999 48.9962222, 8.4104397 48.9965392, 8.4104978 48.9966164, 8.4105828 48.9967294, 8.4106002 48.9967512, 8.4106291 48.9967885, 8.4107058 48.9968898, 8.4107356 48.9969132, 8.4107604 48.9969167, 8.4107845 48.9969164, 8.4108167 48.9969115, 8.4108428 48.9969018, 8.4108697 48.9968855, 8.4109386 48.9968089, 8.4110143 48.9967144, 8.4110912 48.9966136, 8.411158 48.996512, 8.4111645 48.9964931, 8.4111651 48.996473, 8.4111491 48.9964577, 8.4111111 48.9964415, 8.4110404 48.9964258, 8.41096 48.996405))",,,Tivoliplatz,,,,,,,,"[21480213, 5417989569, 5417989572, 1841131870, 1841131866, 1841131868, 1841131872, 21480214, 1727482337, 5417989571, 3977833861, 2460601497, 1727482353, 21480212, 1154496234, 1154496235, 1154496232, 1154496228, 1154496229, 1154496233, 1083374598, 1841131881, 1841131879, 1154380659, 1083374556, 1841131877, 1841131875, 1841131874, 1633043059, 21480213]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,99896793,,,,"POLYGON ((8.4185696 49.0031181, 8.4185371 49.0031084, 8.4185073 49.0030987, 8.4184291 49.0030705, 8.4184565 49.0030489, 8.4187748 49.0029523, 8.419088 49.0028588, 8.41927 49.0028027, 8.420411 49.0019468, 8.4212255 49.0013275, 8.4215087 49.0011148, 8.421968 49.0007598, 8.4220353 49.0007451, 8.4222516 49.0008396, 8.422485 49.0009606, 8.4227167 49.0010996, 8.4230294 49.0012797, 8.423227 49.0014447, 8.4233023 49.0015275, 8.4233227 49.0015624, 8.4233357 49.0015955, 8.4233264 49.0016571, 8.423286 49.0017074, 8.4232018 49.0017523, 8.4223832 49.0019315, 8.4223568 49.0019372, 8.4219416 49.0020233, 8.4219541 49.0020509, 8.4219685 49.0020901, 8.4223928 49.00296, 8.4235325 49.0029252, 8.4235165 49.0030109, 8.423516 49.0030305, 8.4235158 49.0030379, 8.4232345 49.0030329, 8.4231694 49.0030317, 8.4229449 49.0030774, 8.422863 49.0030964, 8.422787 49.0030645, 8.4227203 49.0030366, 8.4222741 49.003131, 8.422179 49.0031213, 8.4199979 49.0036111, 8.419955 49.0035289, 8.4199124 49.0034466, 8.4198997 49.003422, 8.4198979 49.0034187, 8.419882 49.0033894, 8.4195148 49.00348, 8.4192943 49.0035314, 8.4193114 49.0035662, 8.4185562 49.0037484, 8.4176791 49.0039574, 8.4171339 49.0040928, 8.4170802 49.004105, 8.4160564 49.0043538, 8.4155204 49.0044741, 8.4154332 49.0044923, 8.4154187 49.0044957, 8.4152314 49.0042533, 8.4151642 49.0041335, 8.4151606 49.004065, 8.4152303 49.0040139, 8.4170638 49.0034665, 8.4170614 49.0036024, 8.417478 49.003448, 8.417818 49.0033067, 8.4179251 49.0033798, 8.4180064 49.0033789, 8.4180606 49.0033773, 8.4184789 49.0033747, 8.4185598 49.0033746, 8.4185696 49.0031181))",,,Citypark Stadtpark,,,,,,,,"[4799718644, 8375327733, 8375327721, 1501318976, 10550611116, 5211213665, 1501318975, 1154965994, 10550611115, 2135692483, 4328211189, 1154964929, 10550611114, 3544919183, 2528389255, 3544919184, 1154965811, 1154965434, 1154966296, 3759158478, 3759158481, 3759158484, 1154966134, 1154964813, 8788480142, 8788480172, 1154966857, 8330049815, 5437627551, 5282550001, 5437627548, 8330050439, 8930466570, 3656667124, 3656667126, 5433937103, 5433937104, 2883452335, 4799718654, 4856185892, 5436072071, 4799718657, 2574495206, 2574495200, 1154965207, 4893693361, 4855535750, 9197794576, 9197794572, 2574596354, 4861747891, 5436072109, 4861747888, 4893693368, 4893693365, 9355263133, 5438053722, 9036263092, 9197794559, 9197794562, 9197794561, 4861747886, 9197794563, 9197794564, 9197794565, 5282550005, 5282550006, 5282543746, 8593473839, 5282543747, 5282543750, 8375327735, 4799718644]",park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
