osmid,y,x,ref,highway,street_count,geometry
26353346,49.0042351,8.4777979,,,3,POINT (8.4777979 49.0042351)
26353421,49.0032147,8.4786644,,,3,POINT (8.4786644 49.0032147)
26354597,49.0491528,8.3917098,,,3,POINT (8.3917098 49.0491528)
26354598,49.0491738,8.3914356,,,1,POINT (8.3914356 49.0491738)
26354605,49.0382706,8.3839354,,,1,POINT (8.3839354 49.0382706)
26355239,49.0078246,8.3807552,,,3,POINT (8.3807552 49.0078246)
26355250,49.0070935,8.372497,,,3,POINT (8.372497 49.0070935)
26355254,49.0109017,8.380432,,,3,POINT (8.380432 49.0109017)
26355260,49.0109147,8.3801742,,,3,POINT (8.3801742 49.0109147)
26355262,49.0129198,8.3794064,,,4,POINT (8.3794064 49.0129198)
26355263,49.0118077,8.3820666,,,3,POINT (8.3820666 49.0118077)
26355274,49.0179364,8.381995,,,3,POINT (8.381995 49.0179364)
26355275,49.0193317,8.3823083,,,4,POINT (8.3823083 49.0193317)
26355276,49.0210809,8.3826973,,,3,POINT (8.3826973 49.0210809)
26355280,49.018222,8.3804227,,,3,POINT (8.3804227 49.018222)
26361812,49.0053863,8.3980908,,,3,POINT (8.3980908 49.0053863)
26369411,48.9998007,8.4737491,,,3,POINT (8.4737491 48.9998007)
26369412,48.9996977,8.4737591,,,3,POINT (8.4737591 48.9996977)
26369414,48.9996722,8.4729991,,,3,POINT (8.4729991 48.9996722)
26369416,49.0005171,8.4728078,,,3,POINT (8.4728078 49.0005171)
26369417,48.9998177,8.4729662,,,3,POINT (8.4729662 48.9998177)
26369418,49.000497,8.4725342,,,3,POINT (8.4725342 49.000497)
26369419,48.9998114,8.4726204,,,3,POINT (8.4726204 48.9998114)
26371127,48.9986319,8.4728278,,,4,POINT (8.4728278 48.9986319)
26371128,48.9983095,8.4727853,,,1,POINT (8.4727853 48.9983095)
26371129,48.9985839,8.4732097,,,3,POINT (8.4732097 48.9985839)
26371130,48.9986946,8.4715614,,,4,POINT (8.4715614 48.9986946)
26371135,48.9986699,8.4716731,,,2,POINT (8.4716731 48.9986699)
26371366,49.0003552,8.4716449,,,1,POINT (8.4716449 49.0003552)
26372124,48.9992341,8.4698178,,,1,POINT (8.4698178 48.9992341)
26372126,48.9988588,8.4696695,,,3,POINT (8.4696695 48.9988588)
26372127,48.9977863,8.4690067,,,3,POINT (8.4690067 48.9977863)
26372130,48.9987339,8.4702425,,,3,POINT (8.4702425 48.9987339)
26372137,48.9982337,8.4704874,,,1,POINT (8.4704874 48.9982337)
26372138,48.9983306,8.4705433,,,1,POINT (8.4705433 48.9983306)
26372411,48.9992111,8.4704673,,,1,POINT (8.4704673 48.9992111)
26372491,48.9986598,8.470567,,,2,POINT (8.470567 48.9986598)
26372494,48.998676,8.4707044,,,3,POINT (8.4707044 48.998676)
26468439,49.0011211,8.3448434,,,4,POINT (8.3448434 49.0011211)
26469632,49.0076227,8.3396244,,,4,POINT (8.3396244 49.0076227)
26469637,49.0069395,8.3456693,,,3,POINT (8.3456693 49.0069395)
26469642,49.0066257,8.3476724,,,3,POINT (8.3476724 49.0066257)
26469644,49.0063395,8.3486103,,,3,POINT (8.3486103 49.0063395)
26469662,49.00323,8.3468925,,,3,POINT (8.3468925 49.00323)
26469663,49.0059721,8.3456361,,,3,POINT (8.3456361 49.0059721)
26469667,49.0053825,8.3435506,,,3,POINT (8.3435506 49.0053825)
26469668,49.0075818,8.3365117,,,1,POINT (8.3365117 49.0075818)
26469674,49.0063131,8.3391985,,,3,POINT (8.3391985 49.0063131)
26470128,49.0104237,8.3588175,,,4,POINT (8.3588175 49.0104237)
26470139,49.0086316,8.3540334,,,3,POINT (8.3540334 49.0086316)
26520146,48.9781949,8.3673914,,,1,POINT (8.3673914 48.9781949)
26538129,49.0233079,8.4097011,,,3,POINT (8.4097011 49.0233079)
26538140,49.0188694,8.401897,,,3,POINT (8.401897 49.0188694)
26538141,49.0194073,8.4016484,,,3,POINT (8.4016484 49.0194073)
26538142,49.0198286,8.4014413,,,3,POINT (8.4014413 49.0198286)
26538144,49.0187346,8.4013807,,,3,POINT (8.4013807 49.0187346)
26556850,49.0178486,8.4088698,,,1,POINT (8.4088698 49.0178486)
26556855,49.0257138,8.4110632,,,1,POINT (8.4110632 49.0257138)
26558700,49.0259134,8.4518304,,,3,POINT (8.4518304 49.0259134)
26572399,49.0343966,8.3933676,,,3,POINT (8.3933676 49.0343966)
26573714,49.0620304,8.3749965,,,3,POINT (8.3749965 49.0620304)
26573716,49.062144,8.3753862,,,3,POINT (8.3753862 49.062144)
26573717,49.0621877,8.3752766,,,3,POINT (8.3752766 49.0621877)
26573718,49.0623823,8.3748878,,,3,POINT (8.3748878 49.0623823)
26573762,49.0611904,8.377364,,,3,POINT (8.377364 49.0611904)
26573776,49.0615756,8.3762399,,,3,POINT (8.3762399 49.0615756)
26573777,49.0613632,8.377525,,,3,POINT (8.377525 49.0613632)
26573778,49.0598864,8.3868191,,,3,POINT (8.3868191 49.0598864)
26574827,49.0113669,8.4013254,,,3,POINT (8.4013254 49.0113669)
26597009,48.9856097,8.3826366,,,1,POINT (8.3826366 48.9856097)
26597011,48.9855126,8.3826356,,,3,POINT (8.3826356 48.9855126)
26597017,48.9825044,8.3795812,,,3,POINT (8.3795812 48.9825044)
26597024,48.9816612,8.3786003,,,3,POINT (8.3786003 48.9816612)
26597548,49.0077021,8.48766,,,4,POINT (8.48766 49.0077021)
26597551,49.0063654,8.4903146,,,3,POINT (8.4903146 49.0063654)
26597563,49.006533,8.4885873,,,3,POINT (8.4885873 49.006533)
26597581,49.0070376,8.4859783,,,3,POINT (8.4859783 49.0070376)
26597873,48.9948346,8.4600338,,,3,POINT (8.4600338 48.9948346)
26642023,49.0020312,8.472136,,,3,POINT (8.472136 49.0020312)
26677689,48.9932093,8.4616616,,,3,POINT (8.4616616 48.9932093)
26699574,49.0183293,8.439486,,,4,POINT (8.439486 49.0183293)
26699575,49.0204738,8.4372143,,,3,POINT (8.4372143 49.0204738)
26699576,49.0192102,8.4401469,,,3,POINT (8.4401469 49.0192102)
26707041,48.9892473,8.4471499,,,1,POINT (8.4471499 48.9892473)
26707049,48.9851064,8.4404604,,,1,POINT (8.4404604 48.9851064)
26842524,49.0160189,8.4941137,,,4,POINT (8.4941137 49.0160189)
26842718,49.021585,8.4965902,,,4,POINT (8.4965902 49.021585)
26842723,49.0221885,8.4967258,,,3,POINT (8.4967258 49.0221885)
26842726,49.0224845,8.496988,,,3,POINT (8.496988 49.0224845)
26842732,49.0233614,8.4984727,,,3,POINT (8.4984727 49.0233614)
26842752,49.0225644,8.4966378,,,3,POINT (8.4966378 49.0225644)
26842754,49.0268503,8.510614,,,3,POINT (8.510614 49.0268503)
26842765,49.0306315,8.5051962,,,3,POINT (8.5051962 49.0306315)
26842770,49.0314038,8.5047799,,,1,POINT (8.5047799 49.0314038)
26842786,49.0309607,8.5059427,,,1,POINT (8.5059427 49.0309607)
26934165,48.9865749,8.4935672,,,3,POINT (8.4935672 48.9865749)
26934189,48.9964152,8.4861261,,,3,POINT (8.4861261 48.9964152)
26934216,48.9986316,8.4869741,,,3,POINT (8.4869741 48.9986316)
26934227,49.0017247,8.4927408,,,3,POINT (8.4927408 49.0017247)
26934228,49.0023428,8.4928087,,,3,POINT (8.4928087 49.0023428)
26934231,49.0031475,8.4926769,,,4,POINT (8.4926769 49.0031475)
26934246,49.0026501,8.4843108,,,3,POINT (8.4843108 49.0026501)
26934247,49.002689,8.4841656,,,3,POINT (8.4841656 49.002689)
26934249,49.0028295,8.483814,,,4,POINT (8.483814 49.0028295)
26934689,48.9980353,8.4781289,,,3,POINT (8.4781289 48.9980353)
26934690,48.9976293,8.4789647,,,3,POINT (8.4789647 48.9976293)
26934693,48.9961459,8.4809049,,,3,POINT (8.4809049 48.9961459)
26934698,48.9983499,8.479518,,,3,POINT (8.479518 48.9983499)
26934700,48.9987046,8.4811913,,,3,POINT (8.4811913 48.9987046)
26934704,48.9990085,8.4838849,,,4,POINT (8.4838849 48.9990085)
26935180,48.9969596,8.4819282,,,1,POINT (8.4819282 48.9969596)
26935801,48.9896799,8.4504514,,,3,POINT (8.4504514 48.9896799)
26935807,48.9907866,8.4507424,,,3,POINT (8.4507424 48.9907866)
26935811,48.9908709,8.4500059,,,3,POINT (8.4500059 48.9908709)
26935827,48.9884923,8.4485608,,,1,POINT (8.4485608 48.9884923)
26935862,48.9852777,8.4556945,,,3,POINT (8.4556945 48.9852777)
26935867,48.9873339,8.4557174,,,3,POINT (8.4557174 48.9873339)
26935868,48.9884697,8.4566313,,,4,POINT (8.4566313 48.9884697)
26935869,48.9893095,8.4539262,,,3,POINT (8.4539262 48.9893095)
26935870,48.9878485,8.4590961,,,4,POINT (8.4590961 48.9878485)
26935871,48.9865706,8.457643,,,4,POINT (8.457643 48.9865706)
26936422,48.9982912,8.4552053,,,1,POINT (8.4552053 48.9982912)
26936425,48.9981121,8.4555784,,,1,POINT (8.4555784 48.9981121)
26936426,48.9980414,8.4564105,,,1,POINT (8.4564105 48.9980414)
26936427,48.9979707,8.4572277,,,1,POINT (8.4572277 48.9979707)
26936643,48.9904783,8.4576167,,,1,POINT (8.4576167 48.9904783)
26936658,48.9915515,8.4598336,,,3,POINT (8.4598336 48.9915515)
26936660,48.9916227,8.4599946,,,3,POINT (8.4599946 48.9916227)
26936662,48.9905472,8.4628247,,,3,POINT (8.4628247 48.9905472)
26936664,48.9910309,8.4614954,,,3,POINT (8.4614954 48.9910309)
26936667,48.9931683,8.465285,,,3,POINT (8.465285 48.9931683)
26936672,48.9937347,8.4636432,,,4,POINT (8.4636432 48.9937347)
26936674,48.9939408,8.4660671,,,3,POINT (8.4660671 48.9939408)
26936679,48.9927256,8.4670725,,,3,POINT (8.4670725 48.9927256)
26936789,49.0013963,8.4768365,,,1,POINT (8.4768365 49.0013963)
26936791,49.0011734,8.4772745,,,1,POINT (8.4772745 49.0011734)
26936793,49.0016487,8.4763054,,,4,POINT (8.4763054 49.0016487)
26936794,49.0006156,8.4788483,,,4,POINT (8.4788483 49.0006156)
26936797,49.0010024,8.4777695,,,4,POINT (8.4777695 49.0010024)
26936800,49.002048,8.478376,,,3,POINT (8.478376 49.002048)
26936802,49.0020341,8.4785677,,,4,POINT (8.4785677 49.0020341)
26936808,49.0017575,8.4816086,,,1,POINT (8.4816086 49.0017575)
26936810,49.0017924,8.4800174,,,3,POINT (8.4800174 49.0017924)
26936812,49.0029637,8.4786814,,,3,POINT (8.4786814 49.0029637)
26936813,49.0030019,8.4781817,,,1,POINT (8.4781817 49.0030019)
26936814,49.002402,8.4782621,,,1,POINT (8.4782621 49.002402)
26938285,48.9988058,8.4644773,,,3,POINT (8.4644773 48.9988058)
26938289,48.997619,8.4633164,,,1,POINT (8.4633164 48.997619)
26938290,48.9979547,8.4641527,,,3,POINT (8.4641527 48.9979547)
26938291,48.998467,8.4647341,,,3,POINT (8.4647341 48.998467)
26938303,48.9986634,8.4643176,,,3,POINT (8.4643176 48.9986634)
26938312,48.9964305,8.4639425,,,4,POINT (8.4639425 48.9964305)
26938467,48.9968039,8.4727044,,,1,POINT (8.4727044 48.9968039)
26938468,48.9968392,8.4734888,,,3,POINT (8.4734888 48.9968392)
26938481,49.002417,8.47517,,,3,POINT (8.47517 49.002417)
26938482,49.0030713,8.4751222,,,3,POINT (8.4751222 49.0030713)
26938483,49.0030921,8.4758851,,,1,POINT (8.4758851 49.0030921)
26938582,49.0008735,8.4753843,,,1,POINT (8.4753843 49.0008735)
26938636,49.0015121,8.4678937,,,3,POINT (8.4678937 49.0015121)
26938637,49.0002421,8.4668453,,,3,POINT (8.4668453 49.0002421)
26938638,49.0000471,8.4674488,,,3,POINT (8.4674488 49.0000471)
26938643,49.0018795,8.4679691,,,3,POINT (8.4679691 49.0018795)
26938645,49.0013944,8.4693833,,,1,POINT (8.4693833 49.0013944)
26938647,49.0014646,8.4684938,,,3,POINT (8.4684938 49.0014646)
26938835,48.9953363,8.4720849,,,3,POINT (8.4720849 48.9953363)
26938836,48.995524,8.4741725,,,3,POINT (8.4741725 48.995524)
26938837,48.9953233,8.4728314,,,3,POINT (8.4728314 48.9953233)
26938838,48.9955261,8.4706197,,,1,POINT (8.4706197 48.9955261)
26938839,48.995734,8.4693364,,,3,POINT (8.4693364 48.995734)
26938847,49.0023047,8.4834783,,,3,POINT (8.4834783 49.0023047)
26938850,49.0024417,8.4843243,,,3,POINT (8.4843243 49.0024417)
26938854,49.0024037,8.4848518,,,3,POINT (8.4848518 49.0024037)
26938870,49.0012067,8.4838717,,,1,POINT (8.4838717 49.0012067)
26938882,48.9992126,8.4804161,,,4,POINT (8.4804161 48.9992126)
26938888,48.9986148,8.4810753,,,5,POINT (8.4810753 48.9986148)
26938890,48.9991283,8.4802963,,,3,POINT (8.4802963 48.9991283)
26938892,48.9978622,8.480735,,,3,POINT (8.480735 48.9978622)
26938901,48.9983082,8.4815364,,,1,POINT (8.4815364 48.9983082)
26938903,48.9953356,8.4798853,,,4,POINT (8.4798853 48.9953356)
26939412,48.97163,8.4833552,,,1,POINT (8.4833552 48.97163)
26939414,48.9715534,8.4793428,,,3,POINT (8.4793428 48.9715534)
26939424,48.9676052,8.4803702,,,3,POINT (8.4803702 48.9676052)
26939426,48.9675298,8.4797991,,,3,POINT (8.4797991 48.9675298)
26939429,48.9725609,8.4786561,,,4,POINT (8.4786561 48.9725609)
26939438,48.9689294,8.4784698,,,3,POINT (8.4784698 48.9689294)
26939439,48.9690443,8.4793387,,turning_circle,1,POINT (8.4793387 48.9690443)
26939454,48.971023,8.4767842,,turning_circle,1,POINT (8.4767842 48.971023)
26939455,48.9717419,8.4773265,,,1,POINT (8.4773265 48.9717419)
26939458,48.970908,8.4743216,,turning_circle,1,POINT (8.4743216 48.970908)
26939465,48.9669511,8.4723981,,turning_circle,1,POINT (8.4723981 48.9669511)
26939492,48.9658967,8.4768675,,,1,POINT (8.4768675 48.9658967)
26939494,48.9659965,8.4769312,,,3,POINT (8.4769312 48.9659965)
26939522,48.9633846,8.4813668,,,3,POINT (8.4813668 48.9633846)
26939542,48.9692815,8.4820436,,,3,POINT (8.4820436 48.9692815)
26939547,48.9696788,8.4817037,,,3,POINT (8.4817037 48.9696788)
26939550,48.9698966,8.4818999,,,3,POINT (8.4818999 48.9698966)
26939552,48.9698205,8.4805612,,,3,POINT (8.4805612 48.9698205)
26940030,48.9935655,8.4561131,,,1,POINT (8.4561131 48.9935655)
26940045,49.022636,8.3698945,,,3,POINT (8.3698945 49.022636)
26940047,49.023214,8.3702176,,,3,POINT (8.3702176 49.023214)
26940051,49.0213064,8.3694854,,,3,POINT (8.3694854 49.0213064)
26940192,48.9973923,8.4733068,,,3,POINT (8.4733068 48.9973923)
26940195,48.9976448,8.4719956,,,1,POINT (8.4719956 48.9976448)
26940574,48.9971277,8.4723989,,,1,POINT (8.4723989 48.9971277)
26940577,48.9965143,8.4714724,,,3,POINT (8.4714724 48.9965143)
26940660,49.0259651,8.3697651,,,3,POINT (8.3697651 49.0259651)
26940662,49.0240558,8.3682146,,,3,POINT (8.3682146 49.0240558)
26940663,49.0282972,8.3704483,,,3,POINT (8.3704483 49.0282972)
26940664,49.0278761,8.3733349,,,3,POINT (8.3733349 49.0278761)
26940666,49.0243585,8.3688723,,,3,POINT (8.3688723 49.0243585)
26940669,49.0026519,8.4982219,,,3,POINT (8.4982219 49.0026519)
26940670,49.0026655,8.5042508,,,1,POINT (8.5042508 49.0026655)
26940673,49.0023067,8.5053349,,,4,POINT (8.5053349 49.0023067)
26940674,49.0014763,8.5055221,,,4,POINT (8.5055221 49.0014763)
26940675,49.0016348,8.5071134,,,3,POINT (8.5071134 49.0016348)
26940686,49.0000873,8.5038109,,,3,POINT (8.5038109 49.0000873)
26940688,49.0001896,8.5038932,,,3,POINT (8.5038932 49.0001896)
26940690,49.0012644,8.5040571,,,3,POINT (8.5040571 49.0012644)
26940695,49.0017177,8.5029001,,,3,POINT (8.5029001 49.0017177)
26940696,49.0019833,8.5029096,,,3,POINT (8.5029096 49.0019833)
26940703,48.999761,8.4995678,,,3,POINT (8.4995678 48.999761)
26940704,48.9997253,8.4989763,,,3,POINT (8.4989763 48.9997253)
26940715,48.9988897,8.499896,,turning_circle,1,POINT (8.499896 48.9988897)
26940719,49.0005135,8.5006175,,,3,POINT (8.5006175 49.0005135)
26940721,49.0010285,8.5010044,,,3,POINT (8.5010044 49.0010285)
26940722,49.0012676,8.5013168,,,3,POINT (8.5013168 49.0012676)
26940724,49.0014129,8.499313,,,1,POINT (8.499313 49.0014129)
26940725,49.0015484,8.500356,,,1,POINT (8.500356 49.0015484)
26940732,49.0025064,8.5021561,,,1,POINT (8.5021561 49.0025064)
26940976,48.9655207,8.4811667,,,4,POINT (8.4811667 48.9655207)
26940978,48.9655636,8.4823178,,,3,POINT (8.4823178 48.9655636)
26940979,48.9657386,8.4828342,,,3,POINT (8.4828342 48.9657386)
26940980,48.9660472,8.4832833,,,4,POINT (8.4832833 48.9660472)
26940981,48.9663496,8.4836219,,,4,POINT (8.4836219 48.9663496)
26940982,48.9667097,8.4839735,,,3,POINT (8.4839735 48.9667097)
26940986,48.9666507,8.4857506,,,1,POINT (8.4857506 48.9666507)
26940987,48.9663161,8.4856242,,,1,POINT (8.4856242 48.9663161)
26940988,48.9659795,8.485534,,,1,POINT (8.485534 48.9659795)
26941005,48.9681084,8.4841761,,,1,POINT (8.4841761 48.9681084)
26941006,48.9678017,8.4833149,,,1,POINT (8.4833149 48.9678017)
26941013,48.967676,8.4828576,,,1,POINT (8.4828576 48.967676)
26941023,48.9675449,8.4823561,,,1,POINT (8.4823561 48.9675449)
26941031,48.9673008,8.4817992,,,1,POINT (8.4817992 48.9673008)
26941106,48.9803229,8.4621374,,,4,POINT (8.4621374 48.9803229)
26941119,48.9791318,8.4606209,,,3,POINT (8.4606209 48.9791318)
26941121,48.9793875,8.4609519,,,3,POINT (8.4609519 48.9793875)
26941229,48.9925894,8.4537365,,,1,POINT (8.4537365 48.9925894)
26941360,49.0230972,8.3703869,,,4,POINT (8.3703869 49.0230972)
26941363,49.0244703,8.3683844,,,3,POINT (8.3683844 49.0244703)
26941365,49.0186295,8.3705609,,,3,POINT (8.3705609 49.0186295)
26941368,49.0199725,8.3675833,,,3,POINT (8.3675833 49.0199725)
26941369,49.0204345,8.3667718,,,3,POINT (8.3667718 49.0204345)
26941378,48.9806742,8.4614763,,,3,POINT (8.4614763 48.9806742)
26941384,48.9801777,8.4607021,,,3,POINT (8.4607021 48.9801777)
26941387,48.9803574,8.4603433,,,1,POINT (8.4603433 48.9803574)
26941389,48.9796246,8.4604764,,,3,POINT (8.4604764 48.9796246)
26941619,48.9933503,8.4563358,,,1,POINT (8.4563358 48.9933503)
26941622,48.9935889,8.4558037,,,3,POINT (8.4558037 48.9935889)
26941702,48.9791787,8.4600609,,,3,POINT (8.4600609 48.9791787)
26941704,48.9786708,8.4593721,,,3,POINT (8.4593721 48.9786708)
26941707,48.9787633,8.460657,,,3,POINT (8.460657 48.9787633)
26941711,48.9777529,8.4614844,,,3,POINT (8.4614844 48.9777529)
26941716,48.9788557,8.4628251,,,3,POINT (8.4628251 48.9788557)
26941718,48.9783439,8.4628849,,,3,POINT (8.4628849 48.9783439)
26941723,48.9797294,8.4627318,,,3,POINT (8.4627318 48.9797294)
26941793,48.9912908,8.4559555,,,1,POINT (8.4559555 48.9912908)
26941795,48.9917838,8.4553005,,,3,POINT (8.4553005 48.9917838)
26941796,48.9920164,8.455437,,,1,POINT (8.455437 48.9920164)
26941979,48.9745593,8.4566865,,,3,POINT (8.4566865 48.9745593)
26941989,48.9764302,8.4565181,,,3,POINT (8.4565181 48.9764302)
26941991,48.9754147,8.4553614,,,3,POINT (8.4553614 48.9754147)
26941994,48.9750196,8.45616,,,3,POINT (8.45616 48.9750196)
26941996,48.9774163,8.4577878,,,4,POINT (8.4577878 48.9774163)
26942007,48.9770838,8.460889,,,1,POINT (8.460889 48.9770838)
26942038,48.9662515,8.4731855,,,4,POINT (8.4731855 48.9662515)
26942040,48.9664312,8.4735816,,,3,POINT (8.4735816 48.9664312)
26942042,48.9651853,8.475617,,,3,POINT (8.475617 48.9651853)
26942043,48.9659175,8.4772878,,,3,POINT (8.4772878 48.9659175)
26942049,48.955656,8.4697907,,,3,POINT (8.4697907 48.955656)
26942051,48.956526,8.4743421,,,3,POINT (8.4743421 48.956526)
26942053,48.957414,8.4751156,,,3,POINT (8.4751156 48.957414)
26942055,48.9575269,8.4752952,,,3,POINT (8.4752952 48.9575269)
26942058,48.9577386,8.4756579,,,3,POINT (8.4756579 48.9577386)
26942060,48.9558864,8.4708705,,,3,POINT (8.4708705 48.9558864)
26942067,48.9558591,8.4716342,,,3,POINT (8.4716342 48.9558591)
26942068,48.9554752,8.4723236,,,1,POINT (8.4723236 48.9554752)
26942074,48.9562858,8.4726181,,,3,POINT (8.4726181 48.9562858)
26942079,48.9562817,8.4729647,,,3,POINT (8.4729647 48.9562817)
26942082,48.9557903,8.4735564,,,3,POINT (8.4735564 48.9557903)
26942085,48.9553239,8.4743018,,,3,POINT (8.4743018 48.9553239)
26942092,48.9551245,8.4745702,,,3,POINT (8.4745702 48.9551245)
26942097,48.95598,8.4748375,,,3,POINT (8.4748375 48.95598)
26942099,48.954647,8.4749109,,,3,POINT (8.4749109 48.954647)
26942104,48.9543483,8.4755678,,,3,POINT (8.4755678 48.9543483)
26942110,48.9536244,8.4757497,,turning_circle,1,POINT (8.4757497 48.9536244)
26942111,48.9548146,8.4704211,,,4,POINT (8.4704211 48.9548146)
26942117,48.9549058,8.4720767,,,3,POINT (8.4720767 48.9549058)
26942124,48.9540008,8.4735272,,,3,POINT (8.4735272 48.9540008)
26942126,48.9531131,8.4742051,,,4,POINT (8.4742051 48.9531131)
26942130,48.9537257,8.4721826,,,3,POINT (8.4721826 48.9537257)
26942134,48.9529208,8.4723875,,,3,POINT (8.4723875 48.9529208)
26942136,48.9526833,8.4701087,,,3,POINT (8.4701087 48.9526833)
26942141,48.9532065,8.4749229,,,4,POINT (8.4749229 48.9532065)
26942145,48.9531227,8.4759962,,,3,POINT (8.4759962 48.9531227)
26942147,48.9511212,8.4771541,,,3,POINT (8.4771541 48.9511212)
26942168,48.9524575,8.4758447,,,3,POINT (8.4758447 48.9524575)
26942173,48.9510777,8.4757898,,,3,POINT (8.4757898 48.9510777)
26942174,48.9511071,8.4759494,,,1,POINT (8.4759494 48.9511071)
26942183,48.9508551,8.4748321,,,3,POINT (8.4748321 48.9508551)
26942323,48.9782364,8.457207,,,3,POINT (8.457207 48.9782364)
26942324,48.9778725,8.4577759,,,3,POINT (8.4577759 48.9778725)
26942325,48.9761331,8.4555332,,,3,POINT (8.4555332 48.9761331)
26942326,48.9768667,8.4546711,,,3,POINT (8.4546711 48.9768667)
26942329,48.9765007,8.4537865,,,3,POINT (8.4537865 48.9765007)
26942330,48.976765,8.454414,,,3,POINT (8.454414 48.976765)
26942331,48.9775679,8.453605,,,3,POINT (8.453605 48.9775679)
26942332,48.9776823,8.4538403,,,3,POINT (8.4538403 48.9776823)
26942335,48.977962,8.4532943,,,3,POINT (8.4532943 48.977962)
26942338,48.9776249,8.4517886,,,3,POINT (8.4517886 48.9776249)
26942339,48.9773998,8.4512498,,,4,POINT (8.4512498 48.9773998)
26942340,48.9767764,8.4517174,,,3,POINT (8.4517174 48.9767764)
26942341,48.9760377,8.4523955,,,3,POINT (8.4523955 48.9760377)
26942342,48.9748081,8.4532684,,,3,POINT (8.4532684 48.9748081)
26942343,48.974345,8.4536586,,,3,POINT (8.4536586 48.974345)
26942344,48.974039,8.4511217,,,4,POINT (8.4511217 48.974039)
26942346,48.9756821,8.4547119,,,3,POINT (8.4547119 48.9756821)
26942413,48.990002,8.4574925,,,1,POINT (8.4574925 48.990002)
26942526,49.0307326,8.3660778,,,4,POINT (8.3660778 49.0307326)
26942529,49.0306677,8.3673797,,,3,POINT (8.3673797 49.0306677)
26942530,49.0299185,8.3671716,,,3,POINT (8.3671716 49.0299185)
26942532,49.0291383,8.3664737,,,3,POINT (8.3664737 49.0291383)
26942533,49.0291395,8.3661329,,,3,POINT (8.3661329 49.0291395)
26942535,49.0299652,8.3660648,,,3,POINT (8.3660648 49.0299652)
26942536,49.0306181,8.3686085,,,3,POINT (8.3686085 49.0306181)
26942543,49.0281697,8.3670479,,,3,POINT (8.3670479 49.0281697)
26942544,49.0274914,8.3664553,,,3,POINT (8.3664553 49.0274914)
