u,v,key,osmid,oneway,lanes,name,highway,reversed,length,maxspeed,geometry,ref,width,access,service,bridge,junction,tunnel
368230245,152665409,0,39178829,False,2,Kürenzer Straße,residential,True,14.703000000000001,,"LINESTRING (6.6524426 49.7579275, 6.652392 49.757932, 6.6523524 49.757939, 6.6523097 49.7579497, 6.6522514 49.7579707)",,,,,,,
368230245,152665417,0,44179554,False,2,Kürenzer Straße,residential,False,14.986999999999998,,"LINESTRING (6.6524426 49.7579275, 6.6525056 49.7579241, 6.6525596 49.7579247, 6.6525992 49.7579264, 6.6526496 49.7579339)",,,,,,,
368230245,270880012,0,"[548859081, 32724388, 548859103]",False,,Bahnhofsplatz,service,False,88.47200000000001,,"LINESTRING (6.6524426 49.7579275, 6.6522923 49.7577631, 6.6520035 49.7574569, 6.6518805 49.7573265, 6.6518348 49.7572775, 6.6518031 49.7572476)",,,,,,,
368345422,368345453,0,32735580,False,,Hans-König-Straße,living_street,False,104.346,,"LINESTRING (6.6926161 49.7326681, 6.6928499 49.7327095, 6.6930692 49.7327496, 6.6931897 49.732817, 6.693254 49.7328559, 6.6933786 49.7329815, 6.6934185 49.7331007, 6.6934227 49.733304)",,,,,,,
368345422,5287291949,0,32735580,False,,Hans-König-Straße,living_street,True,244.907,,"LINESTRING (6.6926161 49.7326681, 6.6924808 49.7326248, 6.6921676 49.7324983, 6.6919483 49.7323921, 6.6918088 49.7323695, 6.6916294 49.7324114, 6.6915363 49.7324459, 6.691445 49.7325273, 6.6914151 49.7325692, 6.6914151 49.7326336, 6.6914712 49.7327859, 6.6915048 49.7328366, 6.6917341 49.7331265, 6.6918387 49.7333713, 6.6918659 49.7335256, 6.6918822 49.7335946, 6.6919023 49.7336293, 6.6919385 49.7336631, 6.6919868 49.7336951, 6.6920552 49.7337246)",,,,,,,
368345422,5351102468,0,554501308,False,,Hans-König-Straße,living_street,False,36.513,,"LINESTRING (6.6926161 49.7326681, 6.6925433 49.7327286, 6.6922295 49.7328777)",,,,,,,
368345453,368345422,0,32735580,False,,Hans-König-Straße,living_street,True,104.34599999999999,,"LINESTRING (6.6934227 49.733304, 6.6934185 49.7331007, 6.6933786 49.7329815, 6.693254 49.7328559, 6.6931897 49.732817, 6.6930692 49.7327496, 6.6928499 49.7327095, 6.6926161 49.7326681)",,,,,,,
368345453,5287291949,0,148978243,False,,Ludwig-Erhard-Ring,residential,False,114.785,,"LINESTRING (6.6934227 49.733304, 6.6933257 49.7333008, 6.6932127 49.7332977, 6.6930455 49.7332934, 6.6929404 49.7332964, 6.6928701 49.7333139, 6.6921457 49.7336492, 6.6921169 49.7336691, 6.692082 49.7336977, 6.6920552 49.7337246)",,,,,,,
368345453,368345972,0,148978243,False,,Ludwig-Erhard-Ring,residential,True,100.85100000000001,,"LINESTRING (6.6934227 49.733304, 6.6937464 49.7333164, 6.6938188 49.7333337, 6.6939177 49.7333798, 6.6940159 49.7334446, 6.6941238 49.7335221, 6.6941822 49.733579, 6.6942178 49.7336505, 6.6941963 49.7338804)",,,,,,,
368345642,5172521424,0,"[32735608, 148978245]",False,,Ludwig-Erhard-Ring,residential,False,49.918,,"LINESTRING (6.6940581 49.7348122, 6.6940909 49.7345778, 6.6941206 49.7343651)",,,,,,,
368345642,5287291969,0,"[32735608, 566777800]",False,2,"['Karl-Carstens-Straße', 'Ludwig-Erhard-Ring']",residential,"[False, True]",49.405,30,"LINESTRING (6.6940581 49.7348122, 6.6940574 49.7348679, 6.6940641 49.7349113, 6.694099 49.7349659, 6.6942318 49.7351028, 6.694357 49.7351972)",,,,,,,
368345642,5287291511,0,148978243,False,,Ludwig-Erhard-Ring,residential,True,58.074,,"LINESTRING (6.6940581 49.7348122, 6.693348 49.7347717, 6.6933265 49.7347717, 6.6932528 49.7347717)",,,,,,,
368345682,1647297993,0,25554049,False,,Nikolaus-Mommer-Straße,living_street,True,28.498,,"LINESTRING (6.6928014 49.7362583, 6.6931165 49.7364139)",,,,,,,
368345682,368345687,0,32735589,False,,Nikolaus-Mommer-Straße,living_street,False,38.23,,"LINESTRING (6.6928014 49.7362583, 6.693153 49.7360003)",,2,,,,,
368345682,368345697,0,25554049,False,,Nikolaus-Mommer-Straße,living_street,False,39.337,,"LINESTRING (6.6928014 49.7362583, 6.6924399 49.7360865, 6.6924204 49.736024)",,,,,,,
368345687,368345682,0,32735589,False,,Nikolaus-Mommer-Straße,living_street,True,38.23,,"LINESTRING (6.693153 49.7360003, 6.6928014 49.7362583)",,2,,,,,
368345689,368345690,0,32735592,False,,Johann-Eck-Straße,living_street,False,30.134,,"LINESTRING (6.6944608 49.7360429, 6.6945514 49.7363075)",,2,,,,,
368345689,277282933,0,154543089,False,,Johann-Eck-Straße,living_street,False,49.665,,"LINESTRING (6.6944608 49.7360429, 6.6946392 49.7360012, 6.6949661 49.735847, 6.6950442 49.7358102)",,,,,,,
368345689,1647297993,0,154543089,False,,Johann-Eck-Straße,living_street,True,108.31099999999999,,"LINESTRING (6.6944608 49.7360429, 6.6933912 49.7362251, 6.6931165 49.7364139)",,,,,,,
368345690,368345689,0,32735592,False,,Johann-Eck-Straße,living_street,True,30.134,,"LINESTRING (6.6945514 49.7363075, 6.6944608 49.7360429)",,2,,,,,
368345691,368345692,0,32735594,False,,Dietrich-Flade-Straße,living_street,False,56.042,,"LINESTRING (6.6957721 49.7366118, 6.695017 49.7367377)",,,,,,,
368345691,368345718,0,32735633,False,2,Karl-Carstens-Straße,residential,False,87.874,30,"LINESTRING (6.6957721 49.7366118, 6.6959403 49.7370158, 6.6960222 49.737229, 6.6960712 49.7373779)",,,,,,,
368345691,277282933,0,32735633,False,2,Karl-Carstens-Straße,residential,True,103.833,30,"LINESTRING (6.6957721 49.7366118, 6.6956818 49.7364585, 6.6956131 49.7363614, 6.6955058 49.7362418, 6.6953731 49.7361109, 6.6950442 49.7358102)",,,,,,,
368345691,2054647269,0,194948431,False,,Im Spieß,living_street,False,95.832,,"LINESTRING (6.6957721 49.7366118, 6.6958695 49.7365948, 6.6961187 49.7365512, 6.6961965 49.7364975, 6.6970268 49.7363512)",,,,,,,
368345692,368345691,0,32735594,False,,Dietrich-Flade-Straße,living_street,True,56.042,,"LINESTRING (6.695017 49.7367377, 6.6957721 49.7366118)",,,,,,,
368345692,368345712,0,32735600,False,,Dietrich-Flade-Straße,living_street,False,28.128,,"LINESTRING (6.695017 49.7367377, 6.6951144 49.7369827)",,2,,,,,
368345692,1647298332,0,32735594,False,,Dietrich-Flade-Straße,living_street,False,92.083,,"LINESTRING (6.695017 49.7367377, 6.6941685 49.7368898, 6.6938993 49.7370817)",,,,,,,
368345695,368345697,0,25554049,False,,Nikolaus-Mommer-Straße,living_street,True,30.378,,"LINESTRING (6.6923864 49.7358375, 6.6922508 49.7359415, 6.6924204 49.736024)",,,,,,,
368345695,368345697,1,32735597,False,,Nikolaus-Mommer-Straße,living_street,False,29.278,,"LINESTRING (6.6923864 49.7358375, 6.6925457 49.7359229, 6.6924204 49.736024)",,,,,,,
368345695,1647297350,0,32735640,False,,Johann-Enen-Straße,living_street,False,58.330000000000005,,"LINESTRING (6.6923864 49.7358375, 6.6924347 49.7357159, 6.6926178 49.7355858, 6.6926956 49.7355413, 6.6929296 49.735503)",,,,,,,
368345697,368345695,0,25554049,False,,Nikolaus-Mommer-Straße,living_street,False,30.378,,"LINESTRING (6.6924204 49.736024, 6.6922508 49.7359415, 6.6923864 49.7358375)",,,,,,,
368345697,368345695,1,32735597,False,,Nikolaus-Mommer-Straße,living_street,True,29.278,,"LINESTRING (6.6924204 49.736024, 6.6925457 49.7359229, 6.6923864 49.7358375)",,,,,,,
368345697,368345682,0,25554049,False,,Nikolaus-Mommer-Straße,living_street,True,39.337,,"LINESTRING (6.6924204 49.736024, 6.6924399 49.7360865, 6.6928014 49.7362583)",,,,,,,
368345710,20965062,0,25554049,False,,Nikolaus-Mommer-Straße,living_street,True,34.41,,"LINESTRING (6.6939577 49.7373594, 6.6943187 49.7375627)",,,,,,,
368345710,20965064,0,25554049,False,,Nikolaus-Mommer-Straße,living_street,False,28.588,,"LINESTRING (6.6939577 49.7373594, 6.693815 49.7372767, 6.6939576 49.7371805)",,,,,,,
368345710,20965064,1,32735642,False,,Nikolaus-Mommer-Straße,living_street,True,28.569,,"LINESTRING (6.6939577 49.7373594, 6.6941001 49.7372629, 6.6939576 49.7371805)",,,,,,,
368345711,20965062,0,32735598,False,,Nikolaus-Mommer-Straße,living_street,True,37.075,,"LINESTRING (6.6946703 49.7373187, 6.6943187 49.7375627)",,2,,,,,
368345712,368345692,0,32735600,False,,Dietrich-Flade-Straße,living_street,True,28.128,,"LINESTRING (6.6951144 49.7369827, 6.695017 49.7367377)",,2,,,,,
368345713,368345714,0,32735602,False,,Johann-Enen-Straße,living_street,False,26.535,,"LINESTRING (6.6936643 49.7353826, 6.6937468 49.7356152)",,2,,,,,
368345713,1647297350,0,32735640,False,,Johann-Enen-Straße,living_street,True,54.472,,"LINESTRING (6.6936643 49.7353826, 6.6929296 49.735503)",,,,,,,
368345713,5287291502,0,32735640,False,,Johann-Enen-Straße,living_street,False,55.276,,"LINESTRING (6.6936643 49.7353826, 6.6943073 49.7352583, 6.6943972 49.7352331)",,,,,,,
368345714,368345713,0,32735602,False,,Johann-Enen-Straße,living_street,True,26.535,,"LINESTRING (6.6937468 49.7356152, 6.6936643 49.7353826)",,2,,,,,
368345718,3236607063,0,32735633,False,2,Karl-Carstens-Straße,residential,False,33.712,30,"LINESTRING (6.6960712 49.7373779, 6.6961515 49.7376766)",,,,,,,
368345718,368345691,0,32735633,False,2,Karl-Carstens-Straße,residential,True,87.874,30,"LINESTRING (6.6960712 49.7373779, 6.6960222 49.737229, 6.6959403 49.7370158, 6.6957721 49.7366118)",,,,,,,
368345718,3637729941,0,317402978,False,,Georg-Christoph-Neller-Straße,living_street,True,112.09100000000001,,"LINESTRING (6.6960712 49.7373779, 6.6949118 49.7375592, 6.6946627 49.7377333)",,,,,,,
368345866,5172636164,0,"[533121848, 61888494]",False,2,,secondary,False,186.419,50,"LINESTRING (6.7018149 49.7373611, 6.7013729 49.7374145, 6.7010204 49.7374775, 6.7008005 49.7375311, 6.7005873 49.7375965, 6.7002909 49.737707, 6.6997263 49.737935, 6.6994701 49.7380355)",L 144,,,,,,
368345866,5172521465,0,"[533108128, 61888497, 859156180]",False,,,service,"[False, True]",176.52899999999997,,"LINESTRING (6.7018149 49.7373611, 6.7017849 49.7372879, 6.7015768 49.7370819, 6.7015046 49.7370011, 6.7013383 49.7368459, 6.7010379 49.7365703, 6.7009225 49.7364541, 6.7008206 49.7363502, 6.7002976 49.7365356)",,,,,,,
368345866,5181900494,0,"[534278196, 534278198]",False,"['3', '2']",,secondary,True,184.30899999999997,50,"LINESTRING (6.7018149 49.7373611, 6.7024185 49.7373008, 6.7025969 49.7372809, 6.7027055 49.7372618, 6.7028329 49.7372315, 6.7029295 49.737202, 6.7030234 49.7371699, 6.7031065 49.7371326, 6.703246 49.737065, 6.7033332 49.7370104, 6.703427 49.7369411, 6.703482 49.7368934, 6.7035665 49.7368111, 6.7036296 49.7367339, 6.7036859 49.736649, 6.7037395 49.736551, 6.703761 49.7364956)",L 144,,,,,,
368345972,5172521424,0,148978245,False,,Ludwig-Erhard-Ring,residential,True,54.17,,"LINESTRING (6.6941963 49.7338804, 6.6941206 49.7343651)",,,,,,,
368345972,368345453,0,148978243,False,,Ludwig-Erhard-Ring,residential,False,100.851,,"LINESTRING (6.6941963 49.7338804, 6.6942178 49.7336505, 6.6941822 49.733579, 6.6941238 49.7335221, 6.6940159 49.7334446, 6.6939177 49.7333798, 6.6938188 49.7333337, 6.6937464 49.7333164, 6.6934227 49.733304)",,,,,,,
368345972,2054647271,0,154543082,False,,Theoderich-Straße,residential,False,138.873,,"LINESTRING (6.6941963 49.7338804, 6.6944249 49.7338936, 6.6946717 49.7339075, 6.6947736 49.7339162, 6.6948272 49.733924, 6.6948996 49.7339465, 6.6949774 49.7339812, 6.6950458 49.7340133, 6.6950928 49.7340419, 6.6951343 49.7340765, 6.6951598 49.7341077, 6.6951746 49.7341381, 6.6951825 49.7342142, 6.695141 49.7345698, 6.695132 49.7346549)",,,,,,,
368345972,5287291990,0,154543088,False,,Im Freschfeld,living_street,True,137.668,,"LINESTRING (6.6941963 49.7338804, 6.6940024 49.7338707, 6.6934164 49.733839, 6.693344 49.7338499, 6.6925827 49.7341987, 6.6925246 49.7342152, 6.6924649 49.7342261)",,,,,,,
369015391,20965065,0,32764252,False,,Nikolaus-Mommer-Straße,living_street,True,41.929,,"LINESTRING (6.6939395 49.736626, 6.6935889 49.7369274)",,2,,,,,
369042964,369042978,0,32766327,False,,Kirschengrabenstraße,residential,True,87.662,,"LINESTRING (6.6849967 49.7993417, 6.6838506 49.7996142)",,,,,,,
369042964,564725715,0,44426517,False,,Breitenbachstraße,residential,True,49.934,,"LINESTRING (6.6849967 49.7993417, 6.6848818 49.7988988)",,,,,,,
369042964,3757048559,0,372171339,False,,,service,True,9.076,,"LINESTRING (6.6849967 49.7993417, 6.6851113 49.7993072)",,,,driveway,,,
369042978,369042964,0,32766327,False,,Kirschengrabenstraße,residential,False,87.662,,"LINESTRING (6.6838506 49.7996142, 6.6849967 49.7993417)",,,,,,,
369042978,247384262,0,145341623,False,2,Ehranger Straße,residential,False,57.937,50,"LINESTRING (6.6838506 49.7996142, 6.6842086 49.8000812)",,,,,,,
369042978,564725714,0,145341623,False,2,Ehranger Straße,residential,True,48.574,50,"LINESTRING (6.6838506 49.7996142, 6.6835529 49.7992219)",,,,,,,
369045692,4940250342,0,394548125,False,,Laacher Weg,residential,False,18.118,30,"LINESTRING (6.6874482 49.8078304, 6.6876323 49.8077189)",,,,,,,
369045692,3975459512,0,"[394548122, 394548124, 394548125]",False,,Laacher Weg,residential,True,24.487,30,"LINESTRING (6.6874482 49.8078304, 6.6873851 49.807864, 6.6872287 49.8079438, 6.6871843 49.8079699)",,4.7,,,,,yes
369045692,6595074221,0,702294906,False,,,service,True,56.506,,"LINESTRING (6.6874482 49.8078304, 6.6873224 49.8076773, 6.6871856 49.8074627, 6.6871454 49.8073632)",,,,,,,
369045692,4699245591,0,"[759399206, 759399207]",False,2,Franziskusstraße,"['living_street', 'residential']",True,145.53799999999998,30,"LINESTRING (6.6874482 49.8078304, 6.6877623 49.8083396, 6.6878758 49.8084949, 6.6881079 49.8088229, 6.6882303 49.8089833, 6.688264 49.809028)",,,,,,,
371483320,245397585,0,32979671,False,,In der Hiel,residential,False,170.061,30,"LINESTRING (6.7240473 49.7765925, 6.7232222 49.7767117, 6.7229447 49.7767474, 6.7226443 49.776785, 6.7220621 49.7768689, 6.7217665 49.7769739)",,,,,,,
371483393,371483396,0,32979676,False,,Duisburger Hof,unclassified,False,62.278,,"LINESTRING (6.7167465 49.7822664, 6.7174263 49.7822719, 6.7176138 49.7822689)",,,,,,,
371483393,245397594,0,32979676,False,,Duisburger Hof,unclassified,True,209.66099999999997,,"LINESTRING (6.7167465 49.7822664, 6.7165167 49.7821599, 6.7163971 49.7821377, 6.7162436 49.7821202, 6.7161009 49.7821215, 6.7158413 49.7821369, 6.7156202 49.7822046, 6.7150389 49.7824162, 6.7146338 49.7825211, 6.7142696 49.7825849, 6.7140448 49.7826084)",,,,,,,
371483393,4448365144,0,"[660487810, 660487811]",False,,,service,False,91.75399999999999,,"LINESTRING (6.7167465 49.7822664, 6.7169045 49.7823716, 6.7169796 49.7824392, 6.7170748 49.7824686, 6.7174356 49.7824132, 6.7176153 49.7823872, 6.717718 49.7823822, 6.7176868 49.7822818)",,,,,,,
371483396,4448365144,0,447770465,False,,,service,True,5.434,,"LINESTRING (6.7176138 49.7822689, 6.7176868 49.7822818)",,,,,,,
371483396,371483393,0,32979676,False,,Duisburger Hof,unclassified,True,62.278,,"LINESTRING (6.7176138 49.7822689, 6.7174263 49.7822719, 6.7167465 49.7822664)",,,,,,,
371483396,4448365140,0,660487808,False,,,service,False,33.077,,"LINESTRING (6.7176138 49.7822689, 6.7176287 49.7821958, 6.7174945 49.7820696, 6.7174785 49.7819997)",,,,,,,
371483494,371483540,0,575058137,False,,Auf Dorheck,residential,True,69.045,,"LINESTRING (6.7235971 49.7877583, 6.7233118 49.7876449, 6.7226851 49.7876492)",,,,,,,
371483496,371483502,0,32979679,False,,Kenner Weg,residential,False,91.072,,"LINESTRING (6.7090995 49.7849781, 6.709268 49.7849818, 6.7093548 49.7849988, 6.7094239 49.7850319, 6.7099257 49.785469, 6.7099773 49.7855089)",,,,,,,
371483496,312973584,0,48346051,False,,Rheinstraße,secondary,True,44.078,30,"LINESTRING (6.7090995 49.7849781, 6.7091231 49.7848101, 6.7091489 49.7846949, 6.7091894 49.7845867)",L 145,,,,,,
371483496,60957312,0,"[44185126, 1052731230]",False,,Rheinstraße,secondary,False,80.672,30,"LINESTRING (6.7090995 49.7849781, 6.7090912 49.7850505, 6.7090855 49.7851077, 6.7090645 49.7851838, 6.7090412 49.7855398, 6.7090176 49.7855916, 6.708974 49.7856404, 6.7089258 49.7856816)",L 145,,,,,,
371483502,371483505,0,32979679,False,,Kenner Weg,residential,False,5.582,,"LINESTRING (6.7099773 49.7855089, 6.7100524 49.7854959)",,,,,,,
371483502,371483496,0,32979679,False,,Kenner Weg,residential,True,91.07199999999999,,"LINESTRING (6.7099773 49.7855089, 6.7099257 49.785469, 6.7094239 49.7850319, 6.7093548 49.7849988, 6.709268 49.7849818, 6.7090995 49.7849781)",,,,,,,
371483505,371483502,0,32979679,False,,Kenner Weg,residential,True,5.582,,"LINESTRING (6.7100524 49.7854959, 6.7099773 49.7855089)",,,,,,,
371483505,245397602,0,33429984,False,,Borngasse,residential,True,100.63,,"LINESTRING (6.7100524 49.7854959, 6.7100877 49.785249, 6.7101285 49.785108, 6.7101467 49.7850449, 6.710184 49.7848368, 6.7102139 49.7846475, 6.7102352 49.7845998)",,,,,,,
371483505,380401585,0,42146805,False,,Kenner Weg,residential,False,179.772,,"LINESTRING (6.7100524 49.7854959, 6.7105024 49.7858647, 6.7114042 49.7865721, 6.7115371 49.7867866)",,,,,,,
371483505,380401616,0,794763051,False,,Longkampstraße,residential,False,112.254,,"LINESTRING (6.7100524 49.7854959, 6.7101813 49.7854651, 6.7103705 49.7853969, 6.710557 49.7853546, 6.710775 49.7853565, 6.7108996 49.7853768, 6.7110779 49.785437, 6.7112671 49.7855602, 6.7113813 49.7856625)",,,,,,,
371483517,380401621,0,33430003,False,,Klemensstraße,residential,False,220.041,,"LINESTRING (6.7122019 49.7861707, 6.7126417 49.785768, 6.7128368 49.7855905, 6.7131681 49.7853482, 6.7133642 49.7852251, 6.7135014 49.7851296, 6.7135869 49.7850758, 6.7139025 49.7848886, 6.7140298 49.7848134, 6.7141602 49.784662)",,,,,,,
371483517,380401657,0,365713805,False,,Longkampstraße,residential,False,99.51000000000002,,"LINESTRING (6.7122019 49.7861707, 6.7124172 49.7862487, 6.7126301 49.7863207, 6.7130474 49.7864288, 6.713453 49.7865535)",,,,,,,
371483517,380401616,0,794763050,False,,Longkampstraße,residential,True,81.649,,"LINESTRING (6.7122019 49.7861707, 6.7117536 49.7859028, 6.7113813 49.7856625)",,,,,,,
371483539,393391376,0,32979681,False,,Arbogaststraße,residential,True,152.556,,"LINESTRING (6.721355 49.7876282, 6.7214915 49.7863409, 6.7214994 49.7862594)",,,,,,,
371483539,371483540,0,575058137,False,,Auf Dorheck,residential,False,95.578,,"LINESTRING (6.721355 49.7876282, 6.7220254 49.7876543, 6.7226851 49.7876492)",,,,,,,
371483539,393391346,0,"[671306915, 33430015]",False,,Auf Dorheck,residential,True,119.427,,"LINESTRING (6.721355 49.7876282, 6.7210525 49.7875782, 6.7208407 49.787551, 6.7204678 49.7874224, 6.7200888 49.7872379, 6.7199137 49.7871339)",,,,,,,
371483539,371483551,0,"[575058146, 671306916, 34303533, 972284242, 575058141]",False,,,"['residential', 'service']",False,102.78699999999999,,"LINESTRING (6.721355 49.7876282, 6.7213362 49.787786, 6.7213461 49.7878856, 6.7213966 49.7880147, 6.7214067 49.7880917, 6.7214113 49.7882124, 6.7214186 49.7882622, 6.7213181 49.7882943, 6.7212256 49.7883298, 6.7212068 49.7883669, 6.7211866 49.7883956, 6.7211669 49.7884672)",,,,,,,
371483540,393391378,0,34303536,False,,Dagobertstraße,residential,False,124.971,,"LINESTRING (6.7226851 49.7876492, 6.7226843 49.7872574, 6.7227049 49.7868726, 6.7227879 49.7865297)",,,,,,,
371483540,371483494,0,575058137,False,,Auf Dorheck,residential,False,69.045,,"LINESTRING (6.7226851 49.7876492, 6.7233118 49.7876449, 6.7235971 49.7877583)",,,,,,,
371483540,371483539,0,575058137,False,,Auf Dorheck,residential,True,95.578,,"LINESTRING (6.7226851 49.7876492, 6.7220254 49.7876543, 6.721355 49.7876282)",,,,,,,
371483551,371483539,0,"[575058146, 671306916, 34303533, 972284242, 575058141]",False,,,"['residential', 'service']",True,102.78699999999999,,"LINESTRING (6.7211669 49.7884672, 6.7211866 49.7883956, 6.7212068 49.7883669, 6.7212256 49.7883298, 6.7213181 49.7882943, 6.7214186 49.7882622, 6.7214113 49.7882124, 6.7214067 49.7880917, 6.7213966 49.7880147, 6.7213461 49.7878856, 6.7213362 49.787786, 6.721355 49.7876282)",,,,,,,
371483568,380401604,0,42146808,False,,Auf Sprung,residential,True,78.75,30,"LINESTRING (6.708285 49.7879015, 6.7089668 49.7884563)",,,,,,,
371483568,371483580,0,32979683,False,,Kirchenflürchen,residential,False,174.378,30,"LINESTRING (6.708285 49.7879015, 6.708802 49.7875818, 6.7092318 49.7872857, 6.7098582 49.7869045, 6.7100501 49.7868302)",,,,,,,
371483568,255818246,0,478033318,False,,Hermeskeiler Straße,residential,False,144.944,30,"LINESTRING (6.708285 49.7879015, 6.7083053 49.7881904, 6.7083287 49.7883481, 6.7084066 49.7888345, 6.7084882 49.7891247, 6.7085081 49.7891955)",,,,,,,
