element_type,osmid,barrier,geometry,created_by,amenity,parking,wheelchair,access,name,private,capacity,layer,source,level,maxheight,fee,surface,toilets:wheelchair,check_date,ref,park_ride,supervised,operator,addr:city,addr:housenumber,addr:street,maxstay,lit,opening_hours,smoothness,motorcar,description,capacity:disabled,nodes,building,building:levels,roof:shape,fixme,capacity:tourist_bus,tourist_bus,hgv,operator:type,capacity:women,toilets,toilets:access,addr:country,addr:postcode,fee:conditional,building:material,roof:levels,maxweight,motorcycle,capacity:parent,maxstay:conditional,tunnel,access:conditional,orientation,landuse,check_date:fee,payment:cash,payment:credit_cards,payment:debit_cards,parking:orientation,ways,type
way,127567088,,"POLYGON ((6.63719 49.7581152, 6.6373859 49.7584288, 6.6375927 49.7583742, 6.6374118 49.7580805, 6.6372691 49.7581021, 6.63719 49.7581152))",,parking,surface,yes,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1411533111, 1411533122, 1411533118, 1394003268, 1411533109, 1411533111]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,128084055,,"POLYGON ((6.6285214 49.7526722, 6.628423 49.7527018, 6.6283723 49.7526644, 6.6283766 49.7524369, 6.6284994 49.7524416, 6.6285214 49.7526722))",,parking,surface,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,"[1416197467, 1416197469, 1416197466, 1416197463, 1416197462, 1416197467]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,128215885,,"POLYGON ((6.6296923 49.7561673, 6.629595 49.7560387, 6.6298337 49.7559439, 6.6298856 49.7560065, 6.6299464 49.7560849, 6.6296923 49.7561673))",,parking,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1417402001, 3797103125, 1417401997, 1411505750, 1411505760, 1417402001]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,130365182,,"POLYGON ((6.6339461 49.7501427, 6.6341614 49.7501136, 6.6341344 49.750064, 6.6340273 49.749843, 6.6339747 49.7497485, 6.6339458 49.7496899, 6.6338319 49.7497079, 6.6339206 49.7498749, 6.6338391 49.7498947, 6.6339461 49.7501427))",,parking,surface,,private,,,,,,,,,,,,,no,,,,,,,,,,,,,"[1436203805, 1436203804, 1436203557, 1436203552, 1438659096, 1436203800, 1436203801, 1436203802, 1436203803, 1436203805]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,130431329,,"POLYGON ((6.6344464 49.7498869, 6.6344138 49.7498923, 6.6343876 49.7498327, 6.6343658 49.7497813, 6.6343776 49.7497493, 6.6344004 49.7497155, 6.6344312 49.7496921, 6.6344646 49.7496686, 6.6345061 49.7496934, 6.6346463 49.7496679, 6.6346155 49.7496108, 6.6347089 49.7495918, 6.6348177 49.7498145, 6.6344464 49.7498869))",,parking,surface,yes,,,,,,,,,yes,,,,,,,,,,,,,,,,,yes,"[1436595448, 4639480895, 1436595440, 1436595433, 4639480898, 4639480897, 4639480896, 1436595425, 1436595430, 1436595427, 1436595423, 1436595421, 1436595439, 1436595448]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,130697465,,"POLYGON ((6.6849205 49.7471466, 6.6848807 49.7471792, 6.6843216 49.7469699, 6.6843639 49.7469283, 6.6849205 49.7471466))",,parking,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1438699229, 1438699238, 1438699242, 1438699245, 1438699229]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,130698561,,"POLYGON ((6.6896289 49.8195103, 6.6893997 49.8195738, 6.6890813 49.8190333, 6.6893011 49.8189923, 6.6894961 49.8193006, 6.6896289 49.8195103))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1438711104, 1438711106, 1438711090, 1438711089, 5297351471, 1438711104]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,130699519,,"POLYGON ((6.6830571 49.7634491, 6.6829235 49.7634335, 6.6829151 49.7634633, 6.6825932 49.7634259, 6.6825999 49.7634018, 6.6824939 49.763388, 6.6824287 49.7633795, 6.6824099 49.7633233, 6.6825944 49.7626526, 6.6826063 49.7626006, 6.6835754 49.7627246, 6.6835633 49.7627679, 6.6840287 49.7628268, 6.6839777 49.7630434, 6.6840313 49.7630503, 6.6838986 49.7635554, 6.6833863 49.7634878, 6.6833634 49.7634847, 6.6830571 49.7634491))",,parking,surface,,private,,,,,,,none,no,asphalt,,,,no,yes,"Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr",,,,,,,good,,,,"[5416096738, 5416096740, 5416096741, 5416096737, 5416096736, 5416096734, 5416096735, 5314966943, 1438723432, 5416096727, 5416096731, 5416096730, 5416096729, 5416096704, 5416096703, 5416096728, 5416096708, 5416096739, 5416096738]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,130699520,,"POLYGON ((6.6823982 49.7638778, 6.6824906 49.7636116, 6.6832201 49.7637173, 6.6831278 49.7639834, 6.6823982 49.7638778))",,parking,surface,,permissive,,,,,,,none,no,asphalt,,,,no,,"Bundesamt für Ausrüstung, Informationstechnik und Nutzung der Bundeswehr",,,,,,,good,,,,"[1438723435, 1438723436, 1438723437, 1438723438, 1438723435]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,131244313,,"POLYGON ((6.6346865 49.7696783, 6.6346087 49.7697212, 6.6339286 49.769141, 6.634008 49.7691059, 6.6340277 49.7691242, 6.6346865 49.7696783))",,parking,surface,,,Weißhaus,,,,,,,,,,,,,,,,,,,,,,,,,"[343507373, 1444919684, 1444919675, 1444919673, 1444919674, 343507373]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,132723383,,"POLYGON ((6.6284677 49.7718838, 6.6290559 49.7719189, 6.6289382 49.7716623, 6.6287549 49.7713415, 6.6287389 49.7713149, 6.628519 49.7713816, 6.6285633 49.7714509, 6.628534 49.7714633, 6.6283315 49.7715496, 6.6284677 49.7718838))",,parking,surface,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,"[1460154976, 1460154977, 6855669904, 1460154980, 9599031584, 9599031585, 9599031586, 9599031570, 1460154981, 1460154976]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,133297009,,"POLYGON ((6.6866898 49.7358933, 6.6867642 49.7358933, 6.6867595 49.734578, 6.6867038 49.734584, 6.6866898 49.7358933))",,parking,surface,,,,,,,,,,no,,,,,,,,,,,,,,,,,,"[1467318311, 1467318313, 1467318315, 1467318316, 1467318311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,133297013,,"POLYGON ((6.6871777 49.7370736, 6.6872522 49.7370742, 6.6872551 49.7369243, 6.6871807 49.7369237, 6.6871777 49.7370736))",,parking,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1467318373, 1467318374, 1467318375, 1467318377, 1467318373]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,133297036,,"POLYGON ((6.6877414 49.7396214, 6.6882894 49.7396243, 6.688285 49.7394508, 6.6877428 49.7394525, 6.6877414 49.7396214))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1467318682, 1467318690, 1467318691, 1467318692, 1467318682]",,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,
way,133297047,,"POLYGON ((6.6865831 49.734484, 6.6865873 49.735768, 6.6865879 49.7358227, 6.6864423 49.7358233, 6.6863352 49.7358232, 6.6863306 49.7344844, 6.6865831 49.734484))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1467318788, 1644536428, 1467318790, 1644536454, 1467318796, 1467318797, 1467318788]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,133318296,,"POLYGON ((6.6847134 49.7358443, 6.685005 49.7356564, 6.6847383 49.7354874, 6.6844446 49.7356749, 6.6847134 49.7358443))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1467576302, 1467576288, 1467576298, 1467576281, 1467576302]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,133667771,,"POLYGON ((6.681022 49.7730082, 6.6811558 49.7728513, 6.6812898 49.772692, 6.6813375 49.7726365, 6.6811447 49.7725682, 6.6808291 49.7729399, 6.681022 49.7730082))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1471217161, 8118425314, 8118425311, 1471217157, 1471217152, 1471217162, 1471217161]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134021577,,"POLYGON ((6.626441 49.7665525, 6.6267573 49.7666763, 6.6265698 49.7668676, 6.6262852 49.7667398, 6.6263251 49.7666918, 6.626441 49.7665525))",,parking,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1474319338, 1474319350, 1474319329, 1474319324, 5352616760, 1474319338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134146040,,"POLYGON ((6.6857632 49.7335614, 6.6857527 49.7333537, 6.6860492 49.7333498, 6.6860597 49.7335597, 6.6857632 49.7335614))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1475226422, 1475226423, 1475226424, 1475226425, 1475226422]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134146044,,"POLYGON ((6.6847574 49.7348864, 6.684793 49.7348625, 6.6845217 49.7346938, 6.6846108 49.7346339, 6.684729 49.7345545, 6.6846742 49.7345204, 6.68455 49.7344433, 6.6844282 49.7345251, 6.6844104 49.7345141, 6.6842508 49.7346214, 6.6843219 49.7346656, 6.6843605 49.7346397, 6.6847574 49.7348864))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1475226433, 1475226434, 1475226435, 1475226436, 1475226437, 1475226438, 1475226439, 1475226440, 1475226441, 1475226442, 1475226443, 1475226444, 1475226433]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134146056,,"POLYGON ((6.682839 49.7365663, 6.6828841 49.7365393, 6.6838188 49.7371449, 6.6837847 49.737167, 6.682839 49.7365663))",,parking,surface,,,,,,,,,,no,,,,,,,,,,,,,,,,,,"[1475226490, 1475226491, 1475226492, 1475226493, 1475226490]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134146075,,"POLYGON ((6.6832401 49.7359514, 6.6832948 49.7359809, 6.6830097 49.7362017, 6.682955 49.7361722, 6.6832401 49.7359514))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1475226641, 1475226643, 1475226645, 1475226647, 1475226641]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134146079,,"POLYGON ((6.6852861 49.7373123, 6.6852853 49.7372587, 6.6852816 49.7371414, 6.6849716 49.7371424, 6.6849672 49.7370968, 6.6853065 49.7370944, 6.6860532 49.7371013, 6.6861591 49.7370329, 6.6864228 49.7370315, 6.6864321 49.7371894, 6.6863607 49.7371958, 6.6863564 49.7372375, 6.6861893 49.7372362, 6.6856944 49.7372454, 6.6856997 49.7373096, 6.6852861 49.7373123))",,parking,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1475226673, 1644537457, 1644537399, 1644537401, 1644537385, 1475226674, 1475226675, 1475226676, 1475226677, 1475226696, 1644537417, 1644537445, 1475226697, 1644537450, 1644537493, 1475226673]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134146091,,"POLYGON ((6.6856385 49.7338945, 6.6859312 49.7338937, 6.6859636 49.7338936, 6.6859649 49.7340803, 6.6858475 49.7340807, 6.6856087 49.7340814, 6.6856083 49.7340218, 6.6856079 49.733981, 6.6856077 49.7339498, 6.6856389 49.7339497, 6.6856385 49.7338945))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1475226777, 1475226778, 1475226781, 1475226783, 1645728335, 1475226785, 1645728329, 1475226788, 1645728268, 1475226792, 1475226777]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134146123,,"POLYGON ((6.6860641 49.7343352, 6.6860734 49.7342003, 6.6862456 49.7341998, 6.6864386 49.7343343, 6.6860748 49.7343353, 6.6860641 49.7343352))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1475227037, 1475227040, 1475227043, 1475227046, 1475227061, 1475227037]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134203055,,"POLYGON ((6.6926934 49.7392764, 6.6933537 49.7398101, 6.6934027 49.7397875, 6.6927493 49.7392562, 6.6926934 49.7392764))",,parking,street_side,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1476117377, 1476117345, 1476117337, 1476117394, 1476117377]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134214502,,"POLYGON ((6.6842367 49.7469141, 6.6842883 49.7469397, 6.6842005 49.7470137, 6.6841365 49.7469865, 6.6842367 49.7469141))",,parking,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1476443222, 1476443234, 1476443242, 1476443227, 1476443222]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134461848,,"POLYGON ((6.689945 49.7466683, 6.6892413 49.747342, 6.6891182 49.7472933, 6.6898218 49.7466166, 6.689945 49.7466683))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1478259514, 1478259494, 1478259532, 1478259536, 1478259514]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134462484,,"POLYGON ((6.6893667 49.7475428, 6.6892536 49.7476367, 6.6889448 49.7476504, 6.6886964 49.7478655, 6.6886976 49.748188, 6.6882004 49.7480741, 6.6885512 49.7477305, 6.688942 49.7473857, 6.6893667 49.7475428))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1478263277, 1478263308, 1478263305, 1478263272, 1478263278, 1478263306, 1478263300, 1478263276, 1478263277]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134463665,,"POLYGON ((6.6905972 49.7487559, 6.6903678 49.7490796, 6.6902907 49.7490568, 6.6905201 49.7487331, 6.6905972 49.7487559))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1478273172, 1478273192, 1478273147, 1478273183, 1478273172]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134463671,,"POLYGON ((6.6886624 49.7508214, 6.6887195 49.7508551, 6.6884555 49.7510419, 6.6883984 49.7510082, 6.6886624 49.7508214))",,parking,surface,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,"[1478273161, 1478273143, 1478273170, 1478273160, 1478273161]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134548726,,"POLYGON ((6.687011 49.7502717, 6.6870094 49.7507331, 6.6862205 49.750732, 6.6862208 49.7506568, 6.6863736 49.7506571, 6.6863746 49.7503554, 6.6866591 49.7503558, 6.6866593 49.7502712, 6.687011 49.7502717))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1479175724, 1479175756, 1479175662, 1479175656, 1479175643, 1479175753, 1479175719, 1479175749, 1479175724]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134548743,,"POLYGON ((6.6869083 49.7502254, 6.6875891 49.7502185, 6.68757 49.749845, 6.6869118 49.749852, 6.6869083 49.7502254))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1479175767, 1479175760, 1479175668, 1479175648, 1479175767]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134652389,,"POLYGON ((6.6890444 49.7488482, 6.6890474 49.749117, 6.6891503 49.7491148, 6.6893277 49.7490389, 6.6896335 49.7490422, 6.6896438 49.7488532, 6.6890444 49.7488482))",,parking,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,"[1480171239, 1480171240, 9949239170, 9949239171, 1480171241, 1480171242, 1480171239]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134652392,,"POLYGON ((6.6889748 49.7492098, 6.6890352 49.7492081, 6.6890432 49.7493433, 6.6889789 49.7493444, 6.6889748 49.7492098))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1480171251, 1480171252, 1480171253, 1480171254, 1480171251]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134652393,,"POLYGON ((6.6885975 49.7492147, 6.6889478 49.749359, 6.6888992 49.7494083, 6.6885489 49.7492641, 6.6885975 49.7492147))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1480171255, 1480171256, 1480171257, 1480171258, 1480171255]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134652396,,"POLYGON ((6.6888724 49.7489694, 6.6888745 49.7486169, 6.6883811 49.7486157, 6.6883793 49.7489081, 6.6883791 49.7489442, 6.688379 49.7489682, 6.6888724 49.7489694))",,parking,multi-storey,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1480171273, 1480171274, 1480171275, 1480171276, 1480171277, 1480171278, 1480171273]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134652404,,"POLYGON ((6.6877677 49.7493286, 6.6879119 49.7493859, 6.688162 49.7491346, 6.688285 49.7491936, 6.6882294 49.7489987, 6.6880588 49.7489115, 6.6878921 49.7490731, 6.6879769 49.7491171, 6.6877677 49.7493286))",,parking,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1480171294, 1480171295, 1480171296, 1480171297, 1480171298, 1480171299, 1480171300, 1480171301, 1480171294]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134931103,,"POLYGON ((6.6868927 49.7521327, 6.6869012 49.7517831, 6.6871912 49.751786, 6.6871836 49.752098, 6.68702 49.7520964, 6.6870191 49.752134, 6.6868927 49.7521327))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1482548598, 1482548599, 1482548600, 1482548601, 1482548602, 1482548603, 1482548598]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134931107,,"POLYGON ((6.6869503 49.7524949, 6.6873352 49.7526896, 6.6874009 49.7526353, 6.6870161 49.7524406, 6.6869503 49.7524949))",,parking,street_side,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1482548611, 1482548612, 1482548613, 1482548614, 1482548611]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134931123,,"POLYGON ((6.6857088 49.7525819, 6.6855958 49.752699, 6.685507 49.7526658, 6.685628 49.7525445, 6.6857088 49.7525819))",,parking,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1482548698, 1482548700, 1482548701, 1482548702, 1482548698]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134931128,,"POLYGON ((6.6843012 49.7524937, 6.6843913 49.7523816, 6.6846997 49.7524852, 6.6846096 49.7525973, 6.6843012 49.7524937))",,parking,lane,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1482548713, 1482548714, 1482548715, 1482548716, 1482548713]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134931141,,"POLYGON ((6.6894581 49.7497896, 6.6894968 49.7497486, 6.6885453 49.7493733, 6.6885065 49.7494144, 6.6894581 49.7497896))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1482548758, 1482548759, 1482548760, 1482548761, 1482548758]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134931983,,"POLYGON ((6.6677966 49.8218304, 6.6681263 49.8214691, 6.6684782 49.8215816, 6.6684319 49.8216347, 6.668342 49.8216021, 6.6682129 49.8217505, 6.6683002 49.8217822, 6.6682714 49.8218152, 6.668162 49.8219409, 6.6677966 49.8218304))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1482559671, 1482559659, 1482559661, 1482559663, 1482559662, 1482559665, 1482559666, 1482559667, 1482559673, 1482559671]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,134992565,,"POLYGON ((6.6246391 49.7517336, 6.6246043 49.751707, 6.624567 49.7516638, 6.6245519 49.7516326, 6.624553 49.7516109, 6.6246987 49.751609, 6.6248108 49.7516065, 6.624815 49.7516211, 6.6248951 49.7516169, 6.6249057 49.7517004, 6.6248457 49.7517037, 6.6248577 49.7517951, 6.6248502 49.7517955, 6.6248544 49.7518269, 6.6248058 49.7518111, 6.6246872 49.7517676, 6.6246391 49.7517336))",,parking,surface,limited,customers,,,,,,,,no,,,,,,,,,,,,,,,,,,"[1483269282, 6945634877, 1507265344, 6945634876, 1507265331, 1507265341, 6945634878, 1507265339, 1507265338, 1507265354, 1289172731, 1289172611, 1289172631, 1289172669, 1483269284, 1483269287, 1483269282]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,135187736,,"POLYGON ((6.6822693 49.7451261, 6.6826073 49.7451172, 6.6825912 49.7448638, 6.6824348 49.7448679, 6.6824421 49.7449839, 6.6822606 49.7449887, 6.6822693 49.7451261))",,parking,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,"[1484872836, 1484872838, 1484872840, 1484872842, 1484872846, 1484872847, 1484872836]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,135187807,,"POLYGON ((6.6832622 49.7432982, 6.6834093 49.7432989, 6.6834027 49.7439185, 6.6832217 49.7439177, 6.6832249 49.7436212, 6.6832587 49.7436213, 6.6832622 49.7432982))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1484872930, 1484872940, 1484872943, 1484872947, 1484872950, 1484872951, 1484872930]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,135245657,,"POLYGON ((6.6921472 49.740634, 6.693218 49.7406345, 6.6932208 49.7404686, 6.6921361 49.7404799, 6.6921472 49.740634))",,parking,surface,,,,,,,,,,no,,,,,,,,,,,,,,,,,,"[1485519142, 1485519144, 1485519047, 1485519219, 1485519142]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136002611,,"POLYGON ((6.6829405 49.7444362, 6.6829344 49.7441628, 6.6825054 49.7441628, 6.6824993 49.7443112, 6.6827108 49.7443815, 6.682735 49.7444362, 6.6829405 49.7444362))",,parking,surface,,yes,,,,,Bing,,,no,,,,,,,,,,,,,,,,,,"[1492558020, 1492558021, 1492558022, 1492558023, 1492558024, 1492558025, 1492558020]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136511431,,"POLYGON ((6.6505758 49.7383731, 6.6505611 49.7384225, 6.6511124 49.7384841, 6.6511326 49.7384268, 6.6505758 49.7383731))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1497360614, 1497360618, 1497360624, 1497360619, 1497360614]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,136511434,,"POLYGON ((6.6503719 49.7385846, 6.6503109 49.7386411, 6.6501036 49.7388369, 6.6501868 49.7389418, 6.6505275 49.7389557, 6.6505866 49.7386445, 6.6505408 49.7386317, 6.6503719 49.7385846))",,parking,surface,,private,,,,,,,,,,,,,,,,,,,,,,,,,,"[1497360634, 1497360642, 1497360667, 1497360701, 1497360710, 1497360643, 1497360640, 1497360634]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,137003830,,"POLYGON ((6.6882632 49.7416999, 6.6883032 49.7416948, 6.6884204 49.741642, 6.6885401 49.7415769, 6.6885885 49.7414928, 6.6885992 49.741477, 6.6885236 49.7414656, 6.6884898 49.7415088, 6.6884414 49.7415723, 6.6883608 49.7416141, 6.6882478 49.7416517, 6.6882632 49.7416999))",,parking,surface,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,"[1502931503, 1502931504, 1502931505, 1502931506, 1502931507, 1502931508, 1502931509, 1502931510, 1641965617, 1502931511, 1502931512, 1502931503]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139159120,,"POLYGON ((6.662801 49.7426183, 6.66278 49.7425489, 6.6627559 49.7424693, 6.6631192 49.7424235, 6.6631642 49.7425725, 6.6631249 49.7425775, 6.662801 49.7426183))",,parking,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1525071672, 1525071638, 1525071601, 1525071587, 1525071647, 1525071650, 1525071672]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,139159733,,"POLYGON ((6.6616527 49.7427853, 6.6616217 49.7426529, 6.661979 49.74263, 6.6621137 49.7425925, 6.6621306 49.742657, 6.6622744 49.7426413, 6.6622914 49.7427095, 6.6620526 49.7427503, 6.6620442 49.7427282, 6.6616527 49.7427853))",,parking,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1525092222, 1525092198, 1525071679, 1525071673, 1525071703, 1525071697, 1525071728, 1525092219, 1525092205, 1525092222]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,142675079,,"POLYGON ((6.6210004 49.7232796, 6.6211184 49.7232449, 6.6211935 49.7233004, 6.6216205 49.7230677, 6.6215374 49.7229764, 6.6214724 49.722905, 6.6208931 49.7231825, 6.6209441 49.7232286, 6.6210004 49.7232796))",,parking,surface,yes,customers,,,,,,,,no,,,,,,,,,,,,,,,,,,"[1561307456, 1561307485, 1561307479, 1561307550, 1561307441, 1561307527, 1561307247, 4217775738, 1561307456]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144380035,,"POLYGON ((6.6964535 49.7815758, 6.6966154 49.7813604, 6.697441 49.7817167, 6.6972537 49.7818934, 6.6970877 49.7820517, 6.6970399 49.7820972, 6.6969209 49.7820411, 6.6968406 49.7820065, 6.6967407 49.7819667, 6.6968507 49.7818588, 6.6968622 49.781829, 6.6967989 49.7817814, 6.6966023 49.7816968, 6.6966293 49.781671, 6.6965649 49.7816427, 6.6965234 49.781684, 6.6964011 49.7816344, 6.6964535 49.7815758))",,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[266464257, 1579308963, 1579308959, 4471409667, 10864136123, 1579308964, 4471409671, 1579308961, 6054571127, 1579308956, 6054571126, 4450660498, 4450660494, 4462157653, 4462157652, 6054571125, 6054571124, 266464257]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144979900,,"POLYGON ((6.6904177 49.8091699, 6.6909592 49.8091423, 6.6909519 49.8090822, 6.6904104 49.8091098, 6.6904177 49.8091699))",,parking,surface,,yes,,,,,,,,no,,,,,,,,,,,,,,,,,,"[1584537503, 1584537495, 1481342738, 1262380260, 1584537503]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,144979903,,"POLYGON ((6.6909423 49.808929, 6.6908032 49.8087351, 6.6910857 49.8085449, 6.6909547 49.8083627, 6.6911248 49.8083057, 6.6915455 49.8088839, 6.6911426 49.8090044, 6.6909423 49.808929))",,parking,surface,,yes,Mutterhaus Trier-Ehrang,,,,,,none,,,,,,no,,,,,,,yes,24/7,,,,,"[1584537489, 1584537487, 1584537475, 1584537478, 4253290842, 1584537488, 1584537491, 1584537489]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,145680899,,"POLYGON ((6.6194696 49.7500543, 6.6189157 49.7491504, 6.619528 49.7489899, 6.6196042 49.749116, 6.6196685 49.7491, 6.6201784 49.7498719, 6.6194696 49.7500543))",,parking,street_side,,customers,,,,,,,,no,,,,,,,,,,,,,,,,,,"[1590481334, 1590480970, 1590480924, 1590498875, 1590498870, 1590481231, 1590481334]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
