element_type,osmid,amenity,capacity,check_date,geometry,parking_space,nodes,parking
way,974789609,parking_space,,,"POLYGON ((6.6533998 49.7593859, 6.6533677 49.7593994, 6.6534105 49.7594419, 6.6534426 49.7594284, 6.6533998 49.7593859))",,"[9020975797, 9020975796, 9020975777, 9020975778, 9020975797]",
way,974789610,parking_space,,,"POLYGON ((6.6534746 49.7594149, 6.6534426 49.7594284, 6.6534854 49.7594709, 6.6535174 49.7594574, 6.6534746 49.7594149))",,"[9020975779, 9020975778, 9020975788, 9020975789, 9020975779]",
way,974789611,parking_space,,,"POLYGON ((6.6534319 49.7593724, 6.6533998 49.7593859, 6.6534426 49.7594284, 6.6534746 49.7594149, 6.6534319 49.7593724))",,"[9020975798, 9020975797, 9020975778, 9020975779, 9020975798]",
way,974789612,parking_space,,,"POLYGON ((6.6535067 49.7594015, 6.6534746 49.7594149, 6.6535174 49.7594574, 6.6535495 49.759444, 6.6535067 49.7594015))",,"[9020975780, 9020975779, 9020975789, 9020975790, 9020975780]",
way,974789613,parking_space,,,"POLYGON ((6.6534639 49.759359, 6.6534319 49.7593724, 6.6534746 49.7594149, 6.6535067 49.7594015, 6.6534639 49.759359))",,"[9020975799, 9020975798, 9020975779, 9020975780, 9020975799]",
way,974789614,parking_space,,,"POLYGON ((6.6535388 49.759388, 6.6535067 49.7594015, 6.6535495 49.759444, 6.6535816 49.7594305, 6.6535388 49.759388))",,"[9020975781, 9020975780, 9020975790, 9020975791, 9020975781]",
way,974789615,parking_space,,,"POLYGON ((6.653496 49.7593455, 6.6534639 49.759359, 6.6535067 49.7594015, 6.6535388 49.759388, 6.653496 49.7593455))",,"[9020975800, 9020975799, 9020975780, 9020975781, 9020975800]",
way,974789616,parking_space,,,"POLYGON ((6.6535708 49.7593745, 6.6535388 49.759388, 6.6535816 49.7594305, 6.6536136 49.759417, 6.6535708 49.7593745))",,"[9020975782, 9020975781, 9020975791, 9020975792, 9020975782]",
way,974789617,parking_space,,,"POLYGON ((6.653528 49.759332, 6.653496 49.7593455, 6.6535388 49.759388, 6.6535708 49.7593745, 6.653528 49.759332))",,"[9020975801, 9020975800, 9020975781, 9020975782, 9020975801]",
way,974789618,parking_space,,,"POLYGON ((6.6536029 49.7593611, 6.6535708 49.7593745, 6.6536136 49.759417, 6.6536457 49.7594036, 6.6536029 49.7593611))",,"[9020975783, 9020975782, 9020975792, 9020975793, 9020975783]",
way,974789619,parking_space,,,"POLYGON ((6.6535601 49.7593186, 6.653528 49.759332, 6.6535708 49.7593745, 6.6536029 49.7593611, 6.6535601 49.7593186))",,"[9020975802, 9020975801, 9020975782, 9020975783, 9020975802]",
way,974789620,parking_space,,,"POLYGON ((6.6536349 49.7593476, 6.6536029 49.7593611, 6.6536457 49.7594036, 6.6536777 49.7593901, 6.6536349 49.7593476))",,"[9020975784, 9020975783, 9020975793, 9020975805, 9020975784]",
way,974789621,parking_space,,,"POLYGON ((6.6535921 49.7593051, 6.6535601 49.7593186, 6.6536029 49.7593611, 6.6536349 49.7593476, 6.6535921 49.7593051))",,"[9020975806, 9020975802, 9020975783, 9020975784, 9020975806]",
way,974789622,parking_space,,,"POLYGON ((6.6536216 49.7594993, 6.6535919 49.7595119, 6.6536322 49.7595517, 6.6536619 49.7595391, 6.6536216 49.7594993))",,"[9020975810, 9020975808, 9020975807, 9020975809, 9020975810]",
way,974789623,parking_space,,,"POLYGON ((6.6536512 49.7594868, 6.6536216 49.7594993, 6.6536619 49.7595391, 6.6536916 49.7595266, 6.6536512 49.7594868))",,"[9020975812, 9020975810, 9020975809, 9020975811, 9020975812]",
way,974789624,parking_space,,,"POLYGON ((6.6536809 49.7594742, 6.6536512 49.7594868, 6.6536916 49.7595266, 6.6537213 49.759514, 6.6536809 49.7594742))",,"[9020975815, 9020975812, 9020975811, 9020975814, 9020975815]",
way,974789625,parking_space,,,"POLYGON ((6.6537106 49.7594617, 6.6536809 49.7594742, 6.6537213 49.759514, 6.6537509 49.7595014, 6.6537106 49.7594617))",,"[9020975816, 9020975815, 9020975814, 9020975813, 9020975816]",
way,974789626,parking_space,,,"POLYGON ((6.6534691 49.759563, 6.6534394 49.7595755, 6.6534798 49.7596153, 6.6535094 49.7596028, 6.6534691 49.759563))",,"[9020975818, 9020975825, 9020975824, 9020975817, 9020975818]",
way,974789627,parking_space,,,"POLYGON ((6.6534987 49.7595504, 6.6534691 49.759563, 6.6535094 49.7596028, 6.6535391 49.7595902, 6.6534987 49.7595504))",,"[9020975820, 9020975818, 9020975817, 9020975819, 9020975820]",
way,974789628,parking_space,,,"POLYGON ((6.6535284 49.7595379, 6.6534987 49.7595504, 6.6535391 49.7595902, 6.6535688 49.7595776, 6.6535284 49.7595379))",,"[9020975822, 9020975820, 9020975819, 9020975821, 9020975822]",
way,974789629,parking_space,,,"POLYGON ((6.6535581 49.7595253, 6.6535284 49.7595379, 6.6535688 49.7595776, 6.6535984 49.7595651, 6.6535581 49.7595253))",,"[9020975826, 9020975822, 9020975821, 9020975823, 9020975826]",
way,974789630,parking_space,,,"POLYGON ((6.6532461 49.7600515, 6.6532177 49.7600634, 6.6532569 49.7601024, 6.6532853 49.7600905, 6.6532461 49.7600515))",,"[9020975851, 9020975827, 9020975828, 9020975854, 9020975851]",
way,974789631,parking_space,,,"POLYGON ((6.6536037 49.7599573, 6.6536327 49.7599452, 6.6535935 49.7599061, 6.6535646 49.7599182, 6.6536037 49.7599573))",,"[9020975832, 9020975830, 9020975829, 9020975831, 9020975832]",
way,974789632,parking_space,,,"POLYGON ((6.6535748 49.7599694, 6.6536037 49.7599573, 6.6535646 49.7599182, 6.6535356 49.7599303, 6.6535748 49.7599694))",,"[9020975834, 9020975832, 9020975831, 9020975833, 9020975834]",
way,974789633,parking_space,,,"POLYGON ((6.6535458 49.7599815, 6.6535748 49.7599694, 6.6535356 49.7599303, 6.6535067 49.7599425, 6.6535458 49.7599815))",,"[9020975836, 9020975834, 9020975833, 9020975835, 9020975836]",
way,974789634,parking_space,,,"POLYGON ((6.6535169 49.7599936, 6.6535458 49.7599815, 6.6535067 49.7599425, 6.6534777 49.7599546, 6.6535169 49.7599936))",,"[9020975838, 9020975836, 9020975835, 9020975837, 9020975838]",
way,974789635,parking_space,,,"POLYGON ((6.6534879 49.7600057, 6.6535169 49.7599936, 6.6534777 49.7599546, 6.6534488 49.7599667, 6.6534879 49.7600057))",,"[9020975840, 9020975838, 9020975837, 9020975839, 9020975840]",
way,974789636,parking_space,,,"POLYGON ((6.653459 49.7600178, 6.6534879 49.7600057, 6.6534488 49.7599667, 6.6534198 49.7599788, 6.653459 49.7600178))",,"[9020975842, 9020975840, 9020975839, 9020975841, 9020975842]",
way,974789637,parking_space,,,"POLYGON ((6.65343 49.76003, 6.653459 49.7600178, 6.6534198 49.7599788, 6.6533909 49.7599909, 6.65343 49.76003))",,"[9020975844, 9020975842, 9020975841, 9020975843, 9020975844]",
way,974789638,parking_space,,,"POLYGON ((6.6534011 49.7600421, 6.65343 49.76003, 6.6533909 49.7599909, 6.6533619 49.760003, 6.6534011 49.7600421))",,"[9020975846, 9020975844, 9020975843, 9020975845, 9020975846]",
way,974789639,parking_space,,,"POLYGON ((6.6533721 49.7600542, 6.6534011 49.7600421, 6.6533619 49.760003, 6.653333 49.7600151, 6.6533721 49.7600542))",,"[9020975848, 9020975846, 9020975845, 9020975847, 9020975848]",
way,974789640,parking_space,,,"POLYGON ((6.6533432 49.7600663, 6.6533721 49.7600542, 6.653333 49.7600151, 6.653304 49.7600272, 6.6533432 49.7600663))",,"[9020975850, 9020975848, 9020975847, 9020975849, 9020975850]",
way,974789641,parking_space,,,"POLYGON ((6.6533142 49.7600784, 6.6533432 49.7600663, 6.653304 49.7600272, 6.6532751 49.7600394, 6.6533142 49.7600784))",,"[9020975853, 9020975850, 9020975849, 9020975852, 9020975853]",
way,974789642,parking_space,,,"POLYGON ((6.6532853 49.7600905, 6.6533142 49.7600784, 6.6532751 49.7600394, 6.6532461 49.7600515, 6.6532853 49.7600905))",,"[9020975854, 9020975853, 9020975852, 9020975851, 9020975854]",
way,974789643,parking_space,,,"POLYGON ((6.6535519 49.7599057, 6.6535808 49.7598936, 6.6535417 49.7598545, 6.6535127 49.7598666, 6.6535519 49.7599057))",,"[9020975856, 9020975880, 9020975877, 9020975855, 9020975856]",
way,974789644,parking_space,,,"POLYGON ((6.6535229 49.7599178, 6.6535519 49.7599057, 6.6535127 49.7598666, 6.6534838 49.7598787, 6.6535229 49.7599178))",,"[9020975858, 9020975856, 9020975855, 9020975857, 9020975858]",
way,974789645,parking_space,,,"POLYGON ((6.653494 49.7599299, 6.6535229 49.7599178, 6.6534838 49.7598787, 6.6534548 49.7598908, 6.653494 49.7599299))",,"[9020975860, 9020975858, 9020975857, 9020975859, 9020975860]",
way,974789646,parking_space,,,"POLYGON ((6.6534651 49.759942, 6.653494 49.7599299, 6.6534548 49.7598908, 6.6534259 49.759903, 6.6534651 49.759942))",,"[9020975862, 9020975860, 9020975859, 9020975861, 9020975862]",
way,974789647,parking_space,,,"POLYGON ((6.6534361 49.7599541, 6.6534651 49.759942, 6.6534259 49.759903, 6.6533969 49.7599151, 6.6534361 49.7599541))",,"[9020975864, 9020975862, 9020975861, 9020975863, 9020975864]",
way,974789648,parking_space,,,"POLYGON ((6.6534072 49.7599662, 6.6534361 49.7599541, 6.6533969 49.7599151, 6.653368 49.7599272, 6.6534072 49.7599662))",,"[9020975866, 9020975864, 9020975863, 9020975865, 9020975866]",
way,974789649,parking_space,,,"POLYGON ((6.6533782 49.7599783, 6.6534072 49.7599662, 6.653368 49.7599272, 6.6533391 49.7599393, 6.6533782 49.7599783))",,"[9020975868, 9020975866, 9020975865, 9020975867, 9020975868]",
way,974789650,parking_space,,,"POLYGON ((6.6533493 49.7599905, 6.6533782 49.7599783, 6.6533391 49.7599393, 6.6533101 49.7599514, 6.6533493 49.7599905))",,"[9020975870, 9020975868, 9020975867, 9020975869, 9020975870]",
way,974789651,parking_space,,,"POLYGON ((6.6533203 49.7600026, 6.6533493 49.7599905, 6.6533101 49.7599514, 6.6532812 49.7599635, 6.6533203 49.7600026))",,"[9020975872, 9020975870, 9020975869, 9020975871, 9020975872]",
way,974789652,parking_space,,,"POLYGON ((6.6532914 49.7600147, 6.6533203 49.7600026, 6.6532812 49.7599635, 6.6532522 49.7599756, 6.6532914 49.7600147))",,"[9020975874, 9020975872, 9020975871, 9020975873, 9020975874]",
way,974789653,parking_space,,,"POLYGON ((6.6532624 49.7600268, 6.6532914 49.7600147, 6.6532522 49.7599756, 6.6532233 49.7599878, 6.6532624 49.7600268))",,"[9020975876, 9020975874, 9020975873, 9020975875, 9020975876]",
way,974789654,parking_space,,,"POLYGON ((6.6532335 49.7600389, 6.6532624 49.7600268, 6.6532233 49.7599878, 6.6531943 49.7599999, 6.6532335 49.7600389))",,"[9020975879, 9020975876, 9020975875, 9020975878, 9020975879]",
way,974791245,parking_space,,,"POLYGON ((6.6554921 49.7650317, 6.6555396 49.7650004, 6.6555025 49.7649769, 6.6554549 49.7650082, 6.6554921 49.7650317))",,"[9020975378, 9020975377, 9020975380, 9020975381, 9020975378]",
way,974791246,parking_space,,,"POLYGON ((6.6554549 49.7650082, 6.6554108 49.7650372, 6.655448 49.7650608, 6.6554921 49.7650317, 6.6554549 49.7650082))",,"[9020975381, 9020975382, 9020975379, 9020975378, 9020975381]",
way,974791247,parking_space,,,"POLYGON ((6.6554549 49.7650082, 6.6555025 49.7649769, 6.6554645 49.7649528, 6.6554169 49.7649841, 6.6554549 49.7650082))",,"[9020975381, 9020975380, 9020975408, 9020975407, 9020975381]",
way,974791248,parking_space,,,"POLYGON ((6.6554169 49.7649841, 6.6553728 49.7650131, 6.6554108 49.7650372, 6.6554549 49.7650082, 6.6554169 49.7649841))",,"[9020975407, 9020975383, 9020975382, 9020975381, 9020975407]",
way,974791249,parking_space,,,"POLYGON ((6.6553484 49.7649977, 6.6553728 49.7650131, 6.6554169 49.7649841, 6.6553925 49.7649686, 6.6553484 49.7649977))",,"[9020975384, 9020975383, 9020975407, 9020975404, 9020975384]",
way,974791250,parking_space,,,"POLYGON ((6.655368 49.7649531, 6.6553239 49.7649822, 6.6553484 49.7649977, 6.6553925 49.7649686, 6.655368 49.7649531))",,"[9020975402, 9020975385, 9020975384, 9020975404, 9020975402]",
way,974791251,parking_space,,,"POLYGON ((6.6552995 49.7649667, 6.6553239 49.7649822, 6.655368 49.7649531, 6.6553436 49.7649376, 6.6552995 49.7649667))",,"[9020975386, 9020975385, 9020975402, 9020975400, 9020975386]",
way,974791252,parking_space,,,"POLYGON ((6.6553191 49.7649221, 6.655275 49.7649512, 6.6552995 49.7649667, 6.6553436 49.7649376, 6.6553191 49.7649221))",,"[9020975398, 9020975387, 9020975386, 9020975400, 9020975398]",
way,974791253,parking_space,,,"POLYGON ((6.6552506 49.7649357, 6.655275 49.7649512, 6.6553191 49.7649221, 6.6552947 49.7649067, 6.6552506 49.7649357))",,"[9020975388, 9020975387, 9020975398, 9020975396, 9020975388]",
way,974791254,parking_space,,,"POLYGON ((6.6552702 49.7648912, 6.6552261 49.7649202, 6.6552506 49.7649357, 6.6552947 49.7649067, 6.6552702 49.7648912))",,"[9020975394, 9020975389, 9020975388, 9020975396, 9020975394]",
way,974791255,parking_space,,,"POLYGON ((6.6552017 49.7649047, 6.6552261 49.7649202, 6.6552702 49.7648912, 6.6552458 49.7648757, 6.6552017 49.7649047))",,"[9020975391, 9020975389, 9020975394, 9020975392, 9020975391]",
way,974791256,parking_space,,,"POLYGON ((6.6552213 49.7648602, 6.6551772 49.7648892, 6.6552017 49.7649047, 6.6552458 49.7648757, 6.6552213 49.7648602))",,"[9020975406, 9020975390, 9020975391, 9020975392, 9020975406]",
way,974791257,parking_space,,,"POLYGON ((6.6552933 49.7648444, 6.6552689 49.7648289, 6.6552213 49.7648602, 6.6552458 49.7648757, 6.6552933 49.7648444))",,"[9020975393, 9020975409, 9020975406, 9020975392, 9020975393]",
way,974791258,parking_space,,,"POLYGON ((6.6553178 49.7648599, 6.6552933 49.7648444, 6.6552458 49.7648757, 6.6552702 49.7648912, 6.6553178 49.7648599))",,"[9020975395, 9020975393, 9020975392, 9020975394, 9020975395]",
way,974791259,parking_space,,,"POLYGON ((6.6553422 49.7648753, 6.6553178 49.7648599, 6.6552702 49.7648912, 6.6552947 49.7649067, 6.6553422 49.7648753))",,"[9020975397, 9020975395, 9020975394, 9020975396, 9020975397]",
way,974791260,parking_space,,,"POLYGON ((6.6553667 49.7648908, 6.6553422 49.7648753, 6.6552947 49.7649067, 6.6553191 49.7649221, 6.6553667 49.7648908))",,"[9020975399, 9020975397, 9020975396, 9020975398, 9020975399]",
way,974791261,parking_space,,,"POLYGON ((6.6553911 49.7649063, 6.6553667 49.7648908, 6.6553191 49.7649221, 6.6553436 49.7649376, 6.6553911 49.7649063))",,"[9020975401, 9020975399, 9020975398, 9020975400, 9020975401]",
way,974791262,parking_space,,,"POLYGON ((6.6554156 49.7649218, 6.6553911 49.7649063, 6.6553436 49.7649376, 6.655368 49.7649531, 6.6554156 49.7649218))",,"[9020975403, 9020975401, 9020975400, 9020975402, 9020975403]",
way,974791263,parking_space,,,"POLYGON ((6.65544 49.7649373, 6.6554156 49.7649218, 6.655368 49.7649531, 6.6553925 49.7649686, 6.65544 49.7649373))",,"[9020975405, 9020975403, 9020975402, 9020975404, 9020975405]",
way,974791264,parking_space,,,"POLYGON ((6.6554645 49.7649528, 6.65544 49.7649373, 6.6553925 49.7649686, 6.6554169 49.7649841, 6.6554645 49.7649528))",,"[9020975408, 9020975405, 9020975404, 9020975407, 9020975408]",
way,1041692316,parking_space,1,,"POLYGON ((6.688707 49.8032822, 6.6887735 49.8032632, 6.6887931 49.8032919, 6.6887266 49.8033109, 6.688707 49.8032822))",disabled,"[9590032919, 9590032918, 9590032920, 9590032923, 9590032919]",street_side
way,1160688295,parking_space,3,,"POLYGON ((6.6454153 49.7499311, 6.6454042 49.7499114, 6.645607 49.7498636, 6.6456181 49.7498834, 6.6454153 49.7499311))",disabled,"[10795294860, 10795294861, 10795294862, 10795294863, 10795294860]",
way,1161128027,parking_space,,,"POLYGON ((6.6368434 49.7499871, 6.6368024 49.749992, 6.6368196 49.7500391, 6.6368594 49.7500345, 6.6368434 49.7499871))",charging,"[1428993472, 10799633963, 10799633964, 10799633965, 1428993472]",
way,1161128028,parking_space,,,"POLYGON ((6.6368024 49.749992, 6.6367637 49.7499967, 6.6367805 49.750043, 6.6368196 49.7500391, 6.6368024 49.749992))",charging,"[10799633963, 10799633966, 10799633967, 10799633964, 10799633963]",
way,1164901227,parking_space,,,"POLYGON ((6.6468239 49.7398914, 6.6467825 49.7398867, 6.6467704 49.7399304, 6.6468118 49.7399352, 6.6468239 49.7398914))",disabled,"[10834372863, 10834372864, 10834372865, 10834372866, 10834372863]",
way,1167682366,parking_space,1,,"POLYGON ((6.6305653 49.7384364, 6.6305501 49.7384139, 6.6306125 49.738396, 6.6306288 49.7384182, 6.6305653 49.7384364))",charging,"[10859802916, 10859802917, 8494237476, 10859802918, 10859802916]",
way,1167682367,parking_space,,,"POLYGON ((6.6305501 49.7384139, 6.6305332 49.7383904, 6.6305943 49.7383713, 6.6306125 49.738396, 6.6305501 49.7384139))",charging,"[10859802917, 10859802919, 360722021, 8494237476, 10859802917]",
way,1167682368,parking_space,,,"POLYGON ((6.6306424 49.7384368, 6.630578 49.7384557, 6.6305941 49.7384801, 6.6306611 49.7384623, 6.6306424 49.7384368))",disabled,"[10859802920, 10859802921, 10859802922, 10859802923, 10859802920]",
way,1167682369,parking_space,,,"POLYGON ((6.6305941 49.7384801, 6.6306114 49.7385044, 6.6306791 49.7384867, 6.6306611 49.7384623, 6.6305941 49.7384801))",disabled,"[10859802922, 10859802924, 10859802925, 10859802923, 10859802922]",
way,1171231417,parking_space,,2023-05-06,"POLYGON ((6.6443275 49.7575975, 6.6443191 49.7575693, 6.6442765 49.7575746, 6.6442517 49.7575777, 6.6442608 49.7576061, 6.6443275 49.7575975))",charging,"[10883760112, 10883760113, 10883760116, 10883760114, 10883760111, 10883760112]",
way,1171231418,parking_space,,2023-05-06,"POLYGON ((6.6442608 49.7576061, 6.6441957 49.7576149, 6.6441865 49.7575865, 6.6442517 49.7575777, 6.6442608 49.7576061))",charging,"[10883760111, 1726511328, 10883760115, 10883760114, 10883760111]",
